c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
20021201038509A,2470,0,(-23) PILOT REPORTED AIRCRAFT WOULD NOT ROTATE ON TAKE-OFF ROLL. ABORTED TAKEOFF AND AIRCRAFT SKIDDED OFF THE END O,( -23 ) pilot reported aircraft would not rotate on take-off roll .,pilot,PER
20021201038509A,2470,0,(-23) PILOT REPORTED AIRCRAFT WOULD NOT ROTATE ON TAKE-OFF ROLL. ABORTED TAKEOFF AND AIRCRAFT SKIDDED OFF THE END O,( -23 ) pilot reported aircraft would not rotate on take-off roll .,aircraft,VEH
20021201038509A,2470,1,(-23) PILOT REPORTED AIRCRAFT WOULD NOT ROTATE ON TAKE-OFF ROLL. ABORTED TAKEOFF AND AIRCRAFT SKIDDED OFF THE END O,aborted takeoff and aircraft skidded off the end o,aircraft,VEH
20030109002509A,2473,0,"(.19) ON JANUARY 9, 2003, APPROXIMATELY 1500 CENTRAL STANDARD TIME, AN AEROSPATIALE AS-350-BA SINGLE-ENGINE HELICOP","( .19 ) on january 9 , 2003 , approximately 1500 central standard time , an aerospatiale as-350-ba single-engine helicop",aerospatiale,ORG
20030306008999I,2474,0,"(-23) DURING THE TAKEOFF ROLL THE PILOT IN COMMAND NOTICED A ""VIBRATION"". THE VIBRATION CONTINUED AND AS THE AIRCRA",( -23 ) during the takeoff roll the pilot in command noticed a `` vibration '' .,pilot,PER
20030201001619I,2475,0,(-23) AIRCRAFT HAD BEEN GROUNDED BECAUSE THE BRAKES WERE INOPERATIVE. CFK AND STUDENT PILOT FAILED TO CHECK THE DIS,( -23 ) aircraft had been grounded because the brakes were inoperative .,aircraft,VEH
20030201001619I,2475,1,(-23) AIRCRAFT HAD BEEN GROUNDED BECAUSE THE BRAKES WERE INOPERATIVE. CFK AND STUDENT PILOT FAILED TO CHECK THE DIS,cfk and student pilot failed to check the dis,cfk,PER
20030201001619I,2475,1,(-23) AIRCRAFT HAD BEEN GROUNDED BECAUSE THE BRAKES WERE INOPERATIVE. CFK AND STUDENT PILOT FAILED TO CHECK THE DIS,cfk and student pilot failed to check the dis,pilot,PER
20021219034299I,2477,0,"(-23) ON DECEMBER 19, 2002, ABOUT 1530 MOUNTAIN STANDARD TIME, A BEECHCRAFT A36, N323D, LANDED THE AIRCRAFT WITHOUT","( -23 ) on december 19 , 2002 , about 1530 mountain standard time , a beechcraft a36 , n323d , landed the aircraft without",aircraft,VEH
20030223010089I,2480,0,"(-23) CREW WAITED FOR AIRCRAFT TO BE TAXIED TO GATE FROM HANGAR, ASSUMING THAT IT HAD BEEN INSIDE AND DEICED. ON TH","( -23 ) crew waited for aircraft to be taxied to gate from hangar , assuming that it had been inside and deiced .",crew,PER
20030223010089I,2480,0,"(-23) CREW WAITED FOR AIRCRAFT TO BE TAXIED TO GATE FROM HANGAR, ASSUMING THAT IT HAD BEEN INSIDE AND DEICED. ON TH","( -23 ) crew waited for aircraft to be taxied to gate from hangar , assuming that it had been inside and deiced .",aircraft,VEH
20030223010089I,2480,0,"(-23) CREW WAITED FOR AIRCRAFT TO BE TAXIED TO GATE FROM HANGAR, ASSUMING THAT IT HAD BEEN INSIDE AND DEICED. ON TH","( -23 ) crew waited for aircraft to be taxied to gate from hangar , assuming that it had been inside and deiced .",hangar,FAC
20030223010089I,2480,0,"(-23) CREW WAITED FOR AIRCRAFT TO BE TAXIED TO GATE FROM HANGAR, ASSUMING THAT IT HAD BEEN INSIDE AND DEICED. ON TH","( -23 ) crew waited for aircraft to be taxied to gate from hangar , assuming that it had been inside and deiced .",it,VEH
20030208002149I,2481,0,"(-23) ON 02/08/2003 AT APPROXIMATELY 22:30, A LEAR JET OPERATED BY FS AIR, ON A MEDEVAC OPERATION, SLID OFF THE END","( -23 ) on 02/08/2003 at approximately 22:30 , a lear jet operated by fs air , on a medevac operation , slid off the end",jet,VEH
20030208002149I,2481,0,"(-23) ON 02/08/2003 AT APPROXIMATELY 22:30, A LEAR JET OPERATED BY FS AIR, ON A MEDEVAC OPERATION, SLID OFF THE END","( -23 ) on 02/08/2003 at approximately 22:30 , a lear jet operated by fs air , on a medevac operation , slid off the end",fs air,ORG
20030130003529A,2482,0,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D","( -23 ) on january 30 , 2003 , about 0330 alaska standard time , a cessna 208b airplane , n1276p , sustained substantial d",cessna,ORG
20030130003529A,2482,0,"(-23) ON JANUARY 30, 2003, ABOUT 0330 ALASKA STANDARD TIME, A CESSNA 208B AIRPLANE, N1276P, SUSTAINED SUBSTANTIAL D","( -23 ) on january 30 , 2003 , about 0330 alaska standard time , a cessna 208b airplane , n1276p , sustained substantial d",airplane,VEH
20030322004009A,2483,0,"(-23) NO NTSB ACCIDENT NO, AS THIS IS AN ULTRA-LIGHT AIRCRAFT, AND THEY ELECTED NOT TO DO AN ACCIDENT REPORT. ^PRIV","( -23 ) no ntsb accident no , as this is an ultra-light aircraft , and they elected not to do an accident report .",this,VEH
20030322004009A,2483,0,"(-23) NO NTSB ACCIDENT NO, AS THIS IS AN ULTRA-LIGHT AIRCRAFT, AND THEY ELECTED NOT TO DO AN ACCIDENT REPORT. ^PRIV","( -23 ) no ntsb accident no , as this is an ultra-light aircraft , and they elected not to do an accident report .",aircraft,VEH
20030322004009A,2483,0,"(-23) NO NTSB ACCIDENT NO, AS THIS IS AN ULTRA-LIGHT AIRCRAFT, AND THEY ELECTED NOT TO DO AN ACCIDENT REPORT. ^PRIV","( -23 ) no ntsb accident no , as this is an ultra-light aircraft , and they elected not to do an accident report .",they,ORG
20030611018109A,2484,0,"(-23) ON JUNE 11, 2003 AT APPROXIMATELY 1242 EDT, A STEVEN D. AYERS EXPERIMENTAL RV-6A AIRCRAFT CRASHED DURING TAKE","( -23 ) on june 11 , 2003 at approximately 1242 edt , a steven d. ayers experimental rv-6a aircraft crashed during take",aircraft,VEH
20030404010269A,2485,0,(-23) A HOSE USED TO FILL THE CHEMICAL TANK FOR AERIAL APPLICATION WAS NOT REMOVED BEFORE THE PILOT ATTEMPTED TO TA,( -23 ) a hose used to fill the chemical tank for aerial application was not removed before the pilot attempted to ta,pilot,PER
20030424004209A,2486,0,(-23) DURING TAXI FROM HANGER TO FUEL PUMPS AIRCRAFT WAS ON TAXIWAY WHEN A TELEPHONE MAN HOLE COVER BROKE AS AIRCRA,( -23 ) during taxi from hanger to fuel pumps aircraft was on taxiway when a telephone man hole cover broke as aircra,aircraft,VEH
20030620012809I,2488,0,(-23) PILOT FAILED TO ASSURE THE OIL FILLER CAP WAS SECURE AND TOOK OFF. OIL WAS OBSERVED COMING OUT OF THE ENGINE ,( -23 ) pilot failed to assure the oil filler cap was secure and took off .,pilot,PER
20030530013819A,2489,0,(-23) AIRCRAFT EXPERIENCED LOSS OF ENGINE POWER WHILE IN FLIGHT. PARTIAL POWER WAS RESTORED AND PILOT ATTEMPTED TO ,( -23 ) aircraft experienced loss of engine power while in flight .,aircraft,VEH
20030530013819A,2489,1,(-23) AIRCRAFT EXPERIENCED LOSS OF ENGINE POWER WHILE IN FLIGHT. PARTIAL POWER WAS RESTORED AND PILOT ATTEMPTED TO ,partial power was restored and pilot attempted to,pilot,PER
20030417006539I,2492,0,"(-23) ON APRIL 17, 2003, AT 19:09 CENTRAL STANDARD TIME, AN EXPERIMENTAL AMATEUR BUILT MODEL BUCKER BU133R, N103S, ","( -23 ) on april 17 , 2003 , at 19:09 central standard time , an experimental amateur built model bucker bu133r , n103s ,",bucker,ORG
20030417006539I,2492,0,"(-23) ON APRIL 17, 2003, AT 19:09 CENTRAL STANDARD TIME, AN EXPERIMENTAL AMATEUR BUILT MODEL BUCKER BU133R, N103S, ","( -23 ) on april 17 , 2003 , at 19:09 central standard time , an experimental amateur built model bucker bu133r , n103s ,",bu133r,VEH
20030417006539I,2492,0,"(-23) ON APRIL 17, 2003, AT 19:09 CENTRAL STANDARD TIME, AN EXPERIMENTAL AMATEUR BUILT MODEL BUCKER BU133R, N103S, ","( -23 ) on april 17 , 2003 , at 19:09 central standard time , an experimental amateur built model bucker bu133r , n103s ,",n103s,VEH
20030531037899A,2493,0,"(-23) ON MAY 31, 2003, APPROXIMATELY 1030 CENTRAL DAYLIGHT TIME, AN AEROTEK PITTS S-2A SINGLE-ENGINE AEROBATIC BI-P","( -23 ) on may 31 , 2003 , approximately 1030 central daylight time , an aerotek pitts s-2a single-engine aerobatic bi-p",aerotek,ORG
20030607012509A,2494,0,"(-23) THE AIRCRAFT DEPARTED BARTLESVILLE MUNICIPAL AIRPORT (BVO) BARTLESVILLE, OK AT 1147 AM LOCAL TIME FOR A LOCAL","( -23 ) the aircraft departed bartlesville municipal airport ( bvo ) bartlesville , ok at 1147 am local time for a local",aircraft,VEH
20030607012509A,2494,0,"(-23) THE AIRCRAFT DEPARTED BARTLESVILLE MUNICIPAL AIRPORT (BVO) BARTLESVILLE, OK AT 1147 AM LOCAL TIME FOR A LOCAL","( -23 ) the aircraft departed bartlesville municipal airport ( bvo ) bartlesville , ok at 1147 am local time for a local",bartlesville,GPE
20030605015579I,2496,0,(-23) MR. CAMPBELL FLEW HIS AIRCRAFT AFTER THE VACUUM PUMP WAS REMOVED FOR REPLACEMENT. THE MECHANIC (IA) WHO REMOV,( -23 ) mr. campbell flew his aircraft after the vacuum pump was removed for replacement .,his,PER
20030605015579I,2496,0,(-23) MR. CAMPBELL FLEW HIS AIRCRAFT AFTER THE VACUUM PUMP WAS REMOVED FOR REPLACEMENT. THE MECHANIC (IA) WHO REMOV,( -23 ) mr. campbell flew his aircraft after the vacuum pump was removed for replacement .,aircraft,VEH
20030605015579I,2496,1,(-23) MR. CAMPBELL FLEW HIS AIRCRAFT AFTER THE VACUUM PUMP WAS REMOVED FOR REPLACEMENT. THE MECHANIC (IA) WHO REMOV,the mechanic ( ia ) who remov,mechanic,PER
20030603012019I,2499,0,"(-23) DATE: JUNE 3, 2003 LOGAN INTERNATIONAL AIRPORT BOSTON MA (BOS) 12:35 EDT ASI: DONALD E. SMALL N452FJ DORNIER ","( -23 ) date : june 3 , 2003 logan international airport boston ma ( bos ) 12:35 edt asi : donald e. small n452fj dornier",boston,GPE
20030531012049I,2500,0,"(-23) WHILE ENROUTE FROM DENVER CENTENNIAL (APA) TO PUEBLO CO (PUB), APPROXIMATELY 7 MILES SOUTH OF APA, PILOT CONT","( -23 ) while enroute from denver centennial ( apa ) to pueblo co ( pub ) , approximately 7 miles south of apa , pilot cont",pilot,PER
20030515010309A,2502,0,"(-23) THE PILOT WROTE, ""WHILE LEVELING OFF AT 700 FT AGL I FELT A VIBRATION IN THE ROTOR SYSTEM. AFTER CONFIRMING A","( -23 ) the pilot wrote , `` while leveling off at 700 ft agl i felt a vibration in the rotor system .",pilot,PER
20030515010309A,2502,0,"(-23) THE PILOT WROTE, ""WHILE LEVELING OFF AT 700 FT AGL I FELT A VIBRATION IN THE ROTOR SYSTEM. AFTER CONFIRMING A","( -23 ) the pilot wrote , `` while leveling off at 700 ft agl i felt a vibration in the rotor system .",i,PER
20030725018199A,2503,1,(-23) CANOPY WAS NOT SECURED PROPERLY PRIOR TO TAKE-OFF AND OPENED IN FLIGHT JUST AFTER ROTATION. PILOT LOST CONTRO,pilot lost contro,pilot,PER
20030710018909A,2504,0,(-23) THE PILOT FORGOT OR OVERLOOKED REMOVING THE RIGHT AILERON TO FLAP GUST LOCK DURING THE PREFLIGHT. AT ROTATION,( -23 ) the pilot forgot or overlooked removing the right aileron to flap gust lock during the preflight .,pilot,PER
20030720015809A,2505,0,"(-23) ON TAKEOFF, AIRCRAFT PITCHED UP TO AN EXCESSIVE NOSE HIGH ATTITUDE, THEN HIT THE GROUND HARD, SKIDDED TO A ST","( -23 ) on takeoff , aircraft pitched up to an excessive nose high attitude , then hit the ground hard , skidded to a st",aircraft,VEH
20030720036259A,2506,0,"(-23) ^PRIVACY DATA OMITTED^ PILOT STATED THAT AFTER TAKEOFF FROM RUNWAY 26 AT DAHL CREEK, ALASKA HIS AIRCRAFT ENGI","( -23 ) ^privacy data omitted^ pilot stated that after takeoff from runway 26 at dahl creek , alaska his aircraft engi",pilot,PER
20030810020329A,2508,0,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ","( -23 ) n4975b when landing on runway 22 , avon park , fl , aircraft ran into approx .",n4975b,PER
20030810020329A,2508,0,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ","( -23 ) n4975b when landing on runway 22 , avon park , fl , aircraft ran into approx .",avon park,GPE
20030810020329A,2508,0,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ","( -23 ) n4975b when landing on runway 22 , avon park , fl , aircraft ran into approx .",fl,GPE
20030810020329A,2508,0,"(-23) N4975B WHEN LANDING ON RUNWAY 22, AVON PARK, FL, AIRCRAFT RAN INTO APPROX. (1) FOOT OF STANDING WATER ON THE ","( -23 ) n4975b when landing on runway 22 , avon park , fl , aircraft ran into approx .",aircraft,VEH
20030714017999I,2509,0,"(-23) AFTER LEVELING OFF AT A CRUISING ALTITUDE OF 5000 FT IN IMC CONDITIONS, THE PILOT STATED THAT THE ENGINE BEGA","( -23 ) after leveling off at a cruising altitude of 5000 ft in imc conditions , the pilot stated that the engine bega",pilot,PER
20030702030429A,2510,1,(-23) ENGINE WAS NOT RUNNING PROPERLY DURING TAKEOFF. PILOT CONTINUED THE TAKE OFF AND THE ENGINE FAILED AT APPROXI,pilot continued the take off and the engine failed at approxi,pilot,PER
20030910027319A,2511,0,"(-23) ON SEPTEMBER 10, 2003 AT APPROXIMATELY 1400 LOCAL TIME, MR. BIRD WATER TAXIED THE AIRCRAFT FROM BROWN'S SEAPL","( -23 ) on september 10 , 2003 at approximately 1400 local time , mr. bird water taxied the aircraft from brown 's seapl",aircraft,VEH
20030706013569I,2512,0,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO","( -23 ) at about 5 pm sunday july 6 , 2003 the pilot departed trident basin northbound with one passenger .",pilot,PER
20030706013569I,2512,0,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO","( -23 ) at about 5 pm sunday july 6 , 2003 the pilot departed trident basin northbound with one passenger .",trident basin,LOC
20030706013569I,2512,0,"(-23) AT ABOUT 5 PM SUNDAY JULY 6, 2003 THE PILOT DEPARTED TRIDENT BASIN NORTHBOUND WITH ONE PASSENGER. AFTER TAKEO","( -23 ) at about 5 pm sunday july 6 , 2003 the pilot departed trident basin northbound with one passenger .",passenger,PER
20030716016929I,2515,0,"(-23) ON JULY 16, 2003, N1674T, A CESSNA 414, PILOTED BY BENJAMIN BELL WAS TAXIING FOR TAKE-OFF AT HANOVER COUNTY A","( -23 ) on july 16 , 2003 , n1674t , a cessna 414 , piloted by benjamin bell was taxiing for take-off at hanover county a",benjamin bell,PER
20030901026139A,2516,0,"(-23) ON SEPTEMBER 1, 2003, AT APPROXIMATELY 1130(LCL), A CESSNA MODEL 172-F N8578U CRASHED ON A FIELD NEAR THE FAJ","( -23 ) on september 1 , 2003 , at approximately 1130 ( lcl ) , a cessna model 172-f n8578u crashed on a field near the faj",cessna,ORG
20031003030279A,2517,0,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT","( -23 ) pilot departed danville , il ( kdnv ) with inoperative fuel gauges enroute to morgantown , wv ( mgw ) .",pilot,PER
20031003030279A,2517,0,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT","( -23 ) pilot departed danville , il ( kdnv ) with inoperative fuel gauges enroute to morgantown , wv ( mgw ) .",danville,GPE
20031003030279A,2517,0,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT","( -23 ) pilot departed danville , il ( kdnv ) with inoperative fuel gauges enroute to morgantown , wv ( mgw ) .",il,GPE
20031003030279A,2517,0,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT","( -23 ) pilot departed danville , il ( kdnv ) with inoperative fuel gauges enroute to morgantown , wv ( mgw ) .",morgantown,GPE
20031003030279A,2517,0,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT","( -23 ) pilot departed danville , il ( kdnv ) with inoperative fuel gauges enroute to morgantown , wv ( mgw ) .",wv,GPE
20031003030279A,2517,1,"(-23) PILOT DEPARTED DANVILLE, IL (KDNV) WITH INOPERATIVE FUEL GAUGES ENROUTE TO MORGANTOWN, WV (MGW). THE AIRCRAFT",the aircraft,aircraft,VEH
20031030027829A,2520,0,(-23) RATED PILOT TOOK OFF WITH THE FLAPS EXTENDED. TAKEOFFS ARE TO BE MADE WITH THE FLAPS UP ACCORDING TO THE POH.,( -23 ) rated pilot took off with the flaps extended .,pilot,PER
20031005037479A,2522,0,"(-23) PILOT STATEMENT: ON OCT. 5, 2003 AT APPROXIMATELY 0715Z, MY CESSNA 182H (N1919X) RAN OUT OF FUEL AND CRASHED ","( -23 ) pilot statement : on oct. 5 , 2003 at approximately 0715z , my cessna 182h ( n1919x ) ran out of fuel and crashed",pilot,PER
20031005037479A,2522,0,"(-23) PILOT STATEMENT: ON OCT. 5, 2003 AT APPROXIMATELY 0715Z, MY CESSNA 182H (N1919X) RAN OUT OF FUEL AND CRASHED ","( -23 ) pilot statement : on oct. 5 , 2003 at approximately 0715z , my cessna 182h ( n1919x ) ran out of fuel and crashed",my,PER
20031005037479A,2522,0,"(-23) PILOT STATEMENT: ON OCT. 5, 2003 AT APPROXIMATELY 0715Z, MY CESSNA 182H (N1919X) RAN OUT OF FUEL AND CRASHED ","( -23 ) pilot statement : on oct. 5 , 2003 at approximately 0715z , my cessna 182h ( n1919x ) ran out of fuel and crashed",cessna 182h,VEH
20031109037889I,2523,0,"(-23) ON 10-22-2003 AIRPORT WAS NOTAMED CLOSED TO FACILITATE BORING 10"" TEST HOLES, ON THE CENTERLINE OF RUNWAY 20,","( -23 ) on 10-22-2003 airport was notamed closed to facilitate boring 10 '' test holes , on the centerline of runway 20 ,",airport,FAC
20031128034249A,2524,0,"(-23) THE PILOT IN COMMAMD FAILED TO FOLLOW THE CHECKLIST. IN DOING SO, THE PILOT IN COMMAND ENDANGERED THE PROPERT",( -23 ) the pilot in commamd failed to follow the checklist .,pilot,PER
20031128034249A,2524,1,"(-23) THE PILOT IN COMMAMD FAILED TO FOLLOW THE CHECKLIST. IN DOING SO, THE PILOT IN COMMAND ENDANGERED THE PROPERT","in doing so , the pilot in command endangered the propert",pilot,PER
20031114036279I,2526,0,"(-23) AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE","( -23 ) after landing at reno , nevada on 11/13/2003 and blowing out the main tires due to a wow switch rigging proble",reno,GPE
20031114036279I,2526,0,"(-23) AFTER LANDING AT RENO, NEVADA ON 11/13/2003 AND BLOWING OUT THE MAIN TIRES DUE TO A WOW SWITCH RIGGING PROBLE","( -23 ) after landing at reno , nevada on 11/13/2003 and blowing out the main tires due to a wow switch rigging proble",nevada,GPE
20031111034609A,2527,0,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O","( -23 ) on november 11 , 2003 atp rated pic and sic departed palwaukee airport ( pwk ) , wheeling , il on a 14 cfr 135 - o",atp,ORG
20031111034609A,2527,0,"(-23) ON NOVEMBER 11, 2003 ATP RATED PIC AND SIC DEPARTED PALWAUKEE AIRPORT (PWK), WHEELING, IL ON A 14 CFR 135 - O","( -23 ) on november 11 , 2003 atp rated pic and sic departed palwaukee airport ( pwk ) , wheeling , il on a 14 cfr 135 - o",il,GPE
20031004024399A,2528,0,"(-23) AMERICAN AIRLINES FLIGHT #847, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A","( -23 ) american airlines flight # 847 , b-737-823 , n972an , while parked at boston terminal b , gate 26 , was struck by a",american airlines,ORG
20031004024399A,2528,0,"(-23) AMERICAN AIRLINES FLIGHT #847, B-737-823, N972AN, WHILE PARKED AT BOSTON TERMINAL B, GATE 26, WAS STRUCK BY A","( -23 ) american airlines flight # 847 , b-737-823 , n972an , while parked at boston terminal b , gate 26 , was struck by a",flight,VEH
20031019026569A,2530,0,"(-23) IN A STATEMENT ON OCTOBER 21, 2003, THE PILOT STATED HE ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED","( -23 ) in a statement on october 21 , 2003 , the pilot stated he attempted to take off with the control lock installed",pilot,PER
20031019026569A,2530,0,"(-23) IN A STATEMENT ON OCTOBER 21, 2003, THE PILOT STATED HE ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED","( -23 ) in a statement on october 21 , 2003 , the pilot stated he attempted to take off with the control lock installed",he,PER
20030919028039A,2531,0,"(-23) AFTER THE PREVIOUS FLIGHT, PIC HAD PLACED TAPE OVER THE PILOT TUBE IN LIEU OF A COVER. WHILE PREPARING FOR TH","( -23 ) after the previous flight , pic had placed tape over the pilot tube in lieu of a cover .",pic,PER
20040405029859A,2533,0,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,( -23 ) aircraft departed jzi and the aircraft 's left engine failed shortly after takeoff .,aircraft,VEH
20040405029859A,2533,0,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,( -23 ) aircraft departed jzi and the aircraft 's left engine failed shortly after takeoff .,jzi,GPE
20040405029859A,2533,0,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,( -23 ) aircraft departed jzi and the aircraft 's left engine failed shortly after takeoff .,aircraft,VEH
20040405029859A,2533,1,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,the aircraft impacted the,aircraft,VEH
20040318008479A,2534,0,"(-23) ON 03-18-04 MR. MAUCH JR. PILOTED AN UNWORTHY AIRCRAFT, DURING THE TAKEOFF SEQUENCE AND SHORTLY AFTER LIFT OF","( -23 ) on 03-18-04 mr. mauch jr. piloted an unworthy aircraft , during the takeoff sequence and shortly after lift of",aircraft,VEH
