c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
20070706012019I,2688,0,"(-23) 07/06/2007, CREST AIRPARK KENT WASHINGTON AT 8PM N756SE, HAD A GEAR UP EVENT WITH MINOR DAMAGE TO THE AIRCRAF","( -23 ) 07/06/2007 , crest airpark kent washington at 8pm n756se , had a gear up event with minor damage to the aircraf",crest airpark,FAC
20070706012019I,2688,0,"(-23) 07/06/2007, CREST AIRPARK KENT WASHINGTON AT 8PM N756SE, HAD A GEAR UP EVENT WITH MINOR DAMAGE TO THE AIRCRAF","( -23 ) 07/06/2007 , crest airpark kent washington at 8pm n756se , had a gear up event with minor damage to the aircraf",kent washington,GPE
20070706012019I,2688,0,"(-23) 07/06/2007, CREST AIRPARK KENT WASHINGTON AT 8PM N756SE, HAD A GEAR UP EVENT WITH MINOR DAMAGE TO THE AIRCRAF","( -23 ) 07/06/2007 , crest airpark kent washington at 8pm n756se , had a gear up event with minor damage to the aircraf",aircraf,ORG
20070705013159I,2689,0,(-23) REXA FLG5966 RETURNED TO OMAHA DUE TO AN OPEN OXYGEN PANEL LOCATED ON THE EXTERIOR OF THE FUSELAGE BELOW THE ,( -23 ) rexa flg5966 returned to omaha due to an open oxygen panel located on the exterior of the fuselage below the,rexa,VEH
20070705013159I,2689,0,(-23) REXA FLG5966 RETURNED TO OMAHA DUE TO AN OPEN OXYGEN PANEL LOCATED ON THE EXTERIOR OF THE FUSELAGE BELOW THE ,( -23 ) rexa flg5966 returned to omaha due to an open oxygen panel located on the exterior of the fuselage below the,omaha,GPE
20070705013159I,2689,0,(-23) REXA FLG5966 RETURNED TO OMAHA DUE TO AN OPEN OXYGEN PANEL LOCATED ON THE EXTERIOR OF THE FUSELAGE BELOW THE ,( -23 ) rexa flg5966 returned to omaha due to an open oxygen panel located on the exterior of the fuselage below the,fuselage,VEH
20070202004689I,2690,0,"(-23) ON 02/02/2007, AT APPROXIMATELY 19:54, SWAA WAS CLEARED TO LAND ON RUNWAY 19, AT ALB. CONDITIONS WERE 3/4 MIL","( -23 ) on 02/02/2007 , at approximately 19:54 , swaa was cleared to land on runway 19 , at alb .",swaa,ORG
20070202004689I,2690,0,"(-23) ON 02/02/2007, AT APPROXIMATELY 19:54, SWAA WAS CLEARED TO LAND ON RUNWAY 19, AT ALB. CONDITIONS WERE 3/4 MIL","( -23 ) on 02/02/2007 , at approximately 19:54 , swaa was cleared to land on runway 19 , at alb .",alb,GPE
20070515015249I,2691,0,"(-23) ON TUESDAY, 5/16/2007 AT APPROXIMATELY 1229 LOCAL TIME, THE PILOT ^PRIVACY DATA OMITTED^ FLYING N17960, A SCH","( -23 ) on tuesday , 5/16/2007 at approximately 1229 local time , the pilot ^privacy data omitted^ flying n17960 , a sch",pilot,PER
20070709017229A,2692,0,"(-23) 07/09/07 AIRCRAFT DEPARTED LAKELAND, FL (LAL) AT 800, VFR SOUTHBOUND. NO FLIGHT PLAN FILED. NO FURTHER CONTAC","( -23 ) 07/09/07 aircraft departed lakeland , fl ( lal ) at 800 , vfr southbound .",aircraft,VEH
20070709017229A,2692,0,"(-23) 07/09/07 AIRCRAFT DEPARTED LAKELAND, FL (LAL) AT 800, VFR SOUTHBOUND. NO FLIGHT PLAN FILED. NO FURTHER CONTAC","( -23 ) 07/09/07 aircraft departed lakeland , fl ( lal ) at 800 , vfr southbound .",lakeland,GPE
20070709017229A,2692,0,"(-23) 07/09/07 AIRCRAFT DEPARTED LAKELAND, FL (LAL) AT 800, VFR SOUTHBOUND. NO FLIGHT PLAN FILED. NO FURTHER CONTAC","( -23 ) 07/09/07 aircraft departed lakeland , fl ( lal ) at 800 , vfr southbound .",fl,GPE
20071106826469A,2693,0,(-23) PILOT TOOK OFF WITH FERTILIZER BUCKET ATTACHED. SUSPENSION CABLE FROM BUCKET WAS INADVERTENTLY OVER LOWER BLA,( -23 ) pilot took off with fertilizer bucket attached .,pilot,PER
20080101010519I,2694,0,(-23) AT APPROXIMATELY 0530 THE AIRCRAFT ATTEMPTED TO DEPART THE UNIVERSITY OF CINCINNATI HOSPITAL LANDING PAD WHEN,( -23 ) at approximately 0530 the aircraft attempted to depart the university of cincinnati hospital landing pad when,aircraft,VEH
20080101010519I,2694,0,(-23) AT APPROXIMATELY 0530 THE AIRCRAFT ATTEMPTED TO DEPART THE UNIVERSITY OF CINCINNATI HOSPITAL LANDING PAD WHEN,( -23 ) at approximately 0530 the aircraft attempted to depart the university of cincinnati hospital landing pad when,university of cincinnati hospital,FAC
20080101010519I,2694,0,(-23) AT APPROXIMATELY 0530 THE AIRCRAFT ATTEMPTED TO DEPART THE UNIVERSITY OF CINCINNATI HOSPITAL LANDING PAD WHEN,( -23 ) at approximately 0530 the aircraft attempted to depart the university of cincinnati hospital landing pad when,pad,FAC
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",northwest regional airport,FAC
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",roanoke,GPE
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",tx,GPE
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",omar n. bradley airport,FAC
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",moberly,GPE
20070723013849I,2695,0,"(-23) DURING A VFR FLIGHT FROM NORTHWEST REGIONAL AIRPORT, ROANOKE, TX, TO OMAR N. BRADLEY AIRPORT IN MOBERLY, MO, ","( -23 ) during a vfr flight from northwest regional airport , roanoke , tx , to omar n. bradley airport in moberly , mo ,",mo,GPE
20071209828449A,2696,0,(-23) HE STATED THAT HE DID FIND WATER IN THE FUEL ON PREFLIGHT. HE HAD NOT FLOWN THE AIRCRAFT SINCE THE ANNUAL. HE,( -23 ) he stated that he did find water in the fuel on preflight .,he,PER
20071209828449A,2696,0,(-23) HE STATED THAT HE DID FIND WATER IN THE FUEL ON PREFLIGHT. HE HAD NOT FLOWN THE AIRCRAFT SINCE THE ANNUAL. HE,( -23 ) he stated that he did find water in the fuel on preflight .,he,PER
20071209828449A,2696,1,(-23) HE STATED THAT HE DID FIND WATER IN THE FUEL ON PREFLIGHT. HE HAD NOT FLOWN THE AIRCRAFT SINCE THE ANNUAL. HE,he had not flown the aircraft since the annual .,he,PER
20071209828449A,2696,1,(-23) HE STATED THAT HE DID FIND WATER IN THE FUEL ON PREFLIGHT. HE HAD NOT FLOWN THE AIRCRAFT SINCE THE ANNUAL. HE,he had not flown the aircraft since the annual .,aircraft,VEH
20080105009679A,2697,0,(-23) TAKING OFF ON RUNWAY 36 THE AIRCRAFT'S FRONT BAGGAGE DOOR CAME PARTIALLY OPEN AT LIFT OFF OR SHORTLY THEREAFT,( -23 ) taking off on runway 36 the aircraft 's front baggage door came partially open at lift off or shortly thereaft,aircraft,VEH
20071024830879I,2698,0,(-23) PILOT TAXIED AIRCRAFT WITH GROUND POWER CART STILL ATTACHED. STRUCTURAL DAMAGE FROM EVENT WAS NOMINAL AND WAS,( -23 ) pilot taxied aircraft with ground power cart still attached .,pilot,PER
20071024830879I,2698,0,(-23) PILOT TAXIED AIRCRAFT WITH GROUND POWER CART STILL ATTACHED. STRUCTURAL DAMAGE FROM EVENT WAS NOMINAL AND WAS,( -23 ) pilot taxied aircraft with ground power cart still attached .,aircraft,VEH
20071018826599I,2699,0,"(-23) ON OCTOBER 18TH, 2007, THE PILOT WAS INVOLVED IN AN INCIDENT WHERE A YOUNG GIRL WAS INJURED BY A PROP STRIKE.","( -23 ) on october 18th , 2007 , the pilot was involved in an incident where a young girl was injured by a prop strike .",pilot,PER
20071018826599I,2699,0,"(-23) ON OCTOBER 18TH, 2007, THE PILOT WAS INVOLVED IN AN INCIDENT WHERE A YOUNG GIRL WAS INJURED BY A PROP STRIKE.","( -23 ) on october 18th , 2007 , the pilot was involved in an incident where a young girl was injured by a prop strike .",girl,PER
20070930021249A,2700,0,(-23) THE PILOT AND THREE PASSENGERS WERE TAKING A LOCAL FLIGHT UNDER VFR CONDITIONS. THE PILOT WASHED THE AIRCRAFT,( -23 ) the pilot and three passengers were taking a local flight under vfr conditions .,pilot,PER
20070930021249A,2700,0,(-23) THE PILOT AND THREE PASSENGERS WERE TAKING A LOCAL FLIGHT UNDER VFR CONDITIONS. THE PILOT WASHED THE AIRCRAFT,( -23 ) the pilot and three passengers were taking a local flight under vfr conditions .,passengers,PER
20070930021249A,2700,1,(-23) THE PILOT AND THREE PASSENGERS WERE TAKING A LOCAL FLIGHT UNDER VFR CONDITIONS. THE PILOT WASHED THE AIRCRAFT,the pilot washed the aircraft,pilot,PER
20070930021249A,2700,1,(-23) THE PILOT AND THREE PASSENGERS WERE TAKING A LOCAL FLIGHT UNDER VFR CONDITIONS. THE PILOT WASHED THE AIRCRAFT,the pilot washed the aircraft,aircraft,VEH
20070916021899A,2701,0,(-23) AIRCRAFT LOST POWER DURING FLIGHT AND ENGINE WAS OVERHEATING. PILOT ATTEMPTED LANDING ON GRASS RUNWAY. AIRCRA,( -23 ) aircraft lost power during flight and engine was overheating .,aircraft,VEH
20070916021899A,2701,1,(-23) AIRCRAFT LOST POWER DURING FLIGHT AND ENGINE WAS OVERHEATING. PILOT ATTEMPTED LANDING ON GRASS RUNWAY. AIRCRA,pilot attempted landing on grass runway .,pilot,PER
20070916021899A,2701,1,(-23) AIRCRAFT LOST POWER DURING FLIGHT AND ENGINE WAS OVERHEATING. PILOT ATTEMPTED LANDING ON GRASS RUNWAY. AIRCRA,pilot attempted landing on grass runway .,runway,FAC
20070916021899A,2701,2,(-23) AIRCRAFT LOST POWER DURING FLIGHT AND ENGINE WAS OVERHEATING. PILOT ATTEMPTED LANDING ON GRASS RUNWAY. AIRCRA,aircra,aircra,ORG
20070828021769A,2702,0,"(-23) DURING TAKE OFF ROLL, THE AIRCRAFT'S LEFT MAIN LANDING GEAR TIRE HIT A RUNWAY POTHOLE WHICH CAUSED THE PILOT ","( -23 ) during take off roll , the aircraft 's left main landing gear tire hit a runway pothole which caused the pilot",aircraft,VEH
20070828021769A,2702,0,"(-23) DURING TAKE OFF ROLL, THE AIRCRAFT'S LEFT MAIN LANDING GEAR TIRE HIT A RUNWAY POTHOLE WHICH CAUSED THE PILOT ","( -23 ) during take off roll , the aircraft 's left main landing gear tire hit a runway pothole which caused the pilot",runway,FAC
20070828021769A,2702,0,"(-23) DURING TAKE OFF ROLL, THE AIRCRAFT'S LEFT MAIN LANDING GEAR TIRE HIT A RUNWAY POTHOLE WHICH CAUSED THE PILOT ","( -23 ) during take off roll , the aircraft 's left main landing gear tire hit a runway pothole which caused the pilot",pilot,PER
20070922020989A,2703,0,"(-23) WITNESSES STATE: THE PILOT ^PRIVACY DATA OMITTED^ REPLACED THE VACUUM PUMP ON HIS GRUMMAN AA-5A, INSTALLING I","( -23 ) witnesses state : the pilot ^privacy data omitted^ replaced the vacuum pump on his grumman aa-5a , installing i",witnesses,PER
20070922020989A,2703,0,"(-23) WITNESSES STATE: THE PILOT ^PRIVACY DATA OMITTED^ REPLACED THE VACUUM PUMP ON HIS GRUMMAN AA-5A, INSTALLING I","( -23 ) witnesses state : the pilot ^privacy data omitted^ replaced the vacuum pump on his grumman aa-5a , installing i",pilot,PER
20070922020989A,2703,0,"(-23) WITNESSES STATE: THE PILOT ^PRIVACY DATA OMITTED^ REPLACED THE VACUUM PUMP ON HIS GRUMMAN AA-5A, INSTALLING I","( -23 ) witnesses state : the pilot ^privacy data omitted^ replaced the vacuum pump on his grumman aa-5a , installing i",his,PER
20070922020989A,2703,0,"(-23) WITNESSES STATE: THE PILOT ^PRIVACY DATA OMITTED^ REPLACED THE VACUUM PUMP ON HIS GRUMMAN AA-5A, INSTALLING I","( -23 ) witnesses state : the pilot ^privacy data omitted^ replaced the vacuum pump on his grumman aa-5a , installing i",grumman,VEH
20070922020989A,2703,0,"(-23) WITNESSES STATE: THE PILOT ^PRIVACY DATA OMITTED^ REPLACED THE VACUUM PUMP ON HIS GRUMMAN AA-5A, INSTALLING I","( -23 ) witnesses state : the pilot ^privacy data omitted^ replaced the vacuum pump on his grumman aa-5a , installing i",aa-5a,VEH
20070810021829A,2704,0,"(-23) PILOT STATED THAT WHILE ENROUTE FROM LACROSS, WI TO PRINCETON, MN AT ABOUT 3 MILES SOUTH OF THE PRINCETON AIR","( -23 ) pilot stated that while enroute from lacross , wi to princeton , mn at about 3 miles south of the princeton air",pilot,PER
20070810021829A,2704,0,"(-23) PILOT STATED THAT WHILE ENROUTE FROM LACROSS, WI TO PRINCETON, MN AT ABOUT 3 MILES SOUTH OF THE PRINCETON AIR","( -23 ) pilot stated that while enroute from lacross , wi to princeton , mn at about 3 miles south of the princeton air",lacross,GPE
20070810021829A,2704,0,"(-23) PILOT STATED THAT WHILE ENROUTE FROM LACROSS, WI TO PRINCETON, MN AT ABOUT 3 MILES SOUTH OF THE PRINCETON AIR","( -23 ) pilot stated that while enroute from lacross , wi to princeton , mn at about 3 miles south of the princeton air",wi,GPE
20070810021829A,2704,0,"(-23) PILOT STATED THAT WHILE ENROUTE FROM LACROSS, WI TO PRINCETON, MN AT ABOUT 3 MILES SOUTH OF THE PRINCETON AIR","( -23 ) pilot stated that while enroute from lacross , wi to princeton , mn at about 3 miles south of the princeton air",princeton,GPE
20070810021829A,2704,0,"(-23) PILOT STATED THAT WHILE ENROUTE FROM LACROSS, WI TO PRINCETON, MN AT ABOUT 3 MILES SOUTH OF THE PRINCETON AIR","( -23 ) pilot stated that while enroute from lacross , wi to princeton , mn at about 3 miles south of the princeton air",mn,GPE
20070719020489A,2705,0,(-23) FLIGHT INSTRUCTOR AND STUDENT PILOT WERE PRACTICING SINGLE ENGINE OPERATIONS. WITH RIGHT ENGINE AT IDLE THE L,( -23 ) flight instructor and student pilot were practicing single engine operations .,instructor,PER
20070719020489A,2705,0,(-23) FLIGHT INSTRUCTOR AND STUDENT PILOT WERE PRACTICING SINGLE ENGINE OPERATIONS. WITH RIGHT ENGINE AT IDLE THE L,( -23 ) flight instructor and student pilot were practicing single engine operations .,student,PER
20070719020489A,2705,0,(-23) FLIGHT INSTRUCTOR AND STUDENT PILOT WERE PRACTICING SINGLE ENGINE OPERATIONS. WITH RIGHT ENGINE AT IDLE THE L,( -23 ) flight instructor and student pilot were practicing single engine operations .,pilot,PER
20071002825149A,2706,0,"(-23) THE PILOT/OWNER WITH HIS WIFE ON-BOARD INTENDED TO MAKE A FLIGHT FOR PLEASURE FROM THE BOAT TO PAGE, AZ. DURI","( -23 ) the pilot/owner with his wife on-board intended to make a flight for pleasure from the boat to page , az .",his,PER
20071002825149A,2706,0,"(-23) THE PILOT/OWNER WITH HIS WIFE ON-BOARD INTENDED TO MAKE A FLIGHT FOR PLEASURE FROM THE BOAT TO PAGE, AZ. DURI","( -23 ) the pilot/owner with his wife on-board intended to make a flight for pleasure from the boat to page , az .",wife,PER
20071002825149A,2706,0,"(-23) THE PILOT/OWNER WITH HIS WIFE ON-BOARD INTENDED TO MAKE A FLIGHT FOR PLEASURE FROM THE BOAT TO PAGE, AZ. DURI","( -23 ) the pilot/owner with his wife on-board intended to make a flight for pleasure from the boat to page , az .",boat,VEH
20071002825149A,2706,0,"(-23) THE PILOT/OWNER WITH HIS WIFE ON-BOARD INTENDED TO MAKE A FLIGHT FOR PLEASURE FROM THE BOAT TO PAGE, AZ. DURI","( -23 ) the pilot/owner with his wife on-board intended to make a flight for pleasure from the boat to page , az .",page,GPE
20071002825149A,2706,0,"(-23) THE PILOT/OWNER WITH HIS WIFE ON-BOARD INTENDED TO MAKE A FLIGHT FOR PLEASURE FROM THE BOAT TO PAGE, AZ. DURI","( -23 ) the pilot/owner with his wife on-board intended to make a flight for pleasure from the boat to page , az .",az,GPE
20071025824699A,2707,0,(-23) PILOT INITIATED TAKE-OFF ON RUNWAY 10 WITH LEFT AND RIGHT FUEL SHUT-OFF VALVES IN THE OFF POSITION. AT APPROX,( -23 ) pilot initiated take-off on runway 10 with left and right fuel shut-off valves in the off position .,pilot,PER
20071025824699A,2707,0,(-23) PILOT INITIATED TAKE-OFF ON RUNWAY 10 WITH LEFT AND RIGHT FUEL SHUT-OFF VALVES IN THE OFF POSITION. AT APPROX,( -23 ) pilot initiated take-off on runway 10 with left and right fuel shut-off valves in the off position .,runway 10,FAC
20070825830559A,2708,0,(-23) AIRCRAFT TOOK OFF ON RUNWAY 16 IN CGE AND IMMEDIATELY CLIMBED AT A STEEP ANGLE. AT AN ALTITUDE OF ABOUT 30 TO,( -23 ) aircraft took off on runway 16 in cge and immediately climbed at a steep angle .,aircraft,VEH
20070825830559A,2708,0,(-23) AIRCRAFT TOOK OFF ON RUNWAY 16 IN CGE AND IMMEDIATELY CLIMBED AT A STEEP ANGLE. AT AN ALTITUDE OF ABOUT 30 TO,( -23 ) aircraft took off on runway 16 in cge and immediately climbed at a steep angle .,runway 16,FAC
20070825830559A,2708,0,(-23) AIRCRAFT TOOK OFF ON RUNWAY 16 IN CGE AND IMMEDIATELY CLIMBED AT A STEEP ANGLE. AT AN ALTITUDE OF ABOUT 30 TO,( -23 ) aircraft took off on runway 16 in cge and immediately climbed at a steep angle .,cge,LOC
20071013825269A,2709,0,"(-23) ON OCTOBER 13, 2007, AT APPROXIMATELY 1634 CDT, THE PILOT ^PRIVACY DATA OMITTED^, THE PILOT IN COMMAND OF N97","( -23 ) on october 13 , 2007 , at approximately 1634 cdt , the pilot ^privacy data omitted^ , the pilot in command of n97",pilot,PER
20071013825269A,2709,0,"(-23) ON OCTOBER 13, 2007, AT APPROXIMATELY 1634 CDT, THE PILOT ^PRIVACY DATA OMITTED^, THE PILOT IN COMMAND OF N97","( -23 ) on october 13 , 2007 , at approximately 1634 cdt , the pilot ^privacy data omitted^ , the pilot in command of n97",pilot,PER
20071011825329A,2710,0,(-23) PILOT FAILED TO UNTIE RIGHT SIDE TIE DOWN AND ATTEMPTED TO LIFT OFF. HE ENCOUNTERED DYNAMIC ROLLOVER AND DAMA,( -23 ) pilot failed to untie right side tie down and attempted to lift off .,pilot,PER
20071011825329A,2710,1,(-23) PILOT FAILED TO UNTIE RIGHT SIDE TIE DOWN AND ATTEMPTED TO LIFT OFF. HE ENCOUNTERED DYNAMIC ROLLOVER AND DAMA,he encountered dynamic rollover and dama,he,PER
20080202010379A,2711,0,(-23) WRITTEN STATEMENT PROVIDED BY PILOT ^PRIVACY DATA OMITTED^ ON 02/14/08 TO THIS OFFICE. IN THAT STATEMENT THE ,( -23 ) written statement provided by pilot ^privacy data omitted^ on 02/14/08 to this office .,pilot,PER
20080202010379A,2711,0,(-23) WRITTEN STATEMENT PROVIDED BY PILOT ^PRIVACY DATA OMITTED^ ON 02/14/08 TO THIS OFFICE. IN THAT STATEMENT THE ,( -23 ) written statement provided by pilot ^privacy data omitted^ on 02/14/08 to this office .,office,ORG
20070907831389A,2712,0,"(-23) N6729A, A CESSNA CE-172, THE SOLE OCCUPANT, PILOT-IN-COMMAND, DURING HIS CLIMB TO ALTITUDE EXPERIENCED AN ENG","( -23 ) n6729a , a cessna ce-172 , the sole occupant , pilot-in-command , during his climb to altitude experienced an eng",ce-172,VEH
20070907831389A,2712,0,"(-23) N6729A, A CESSNA CE-172, THE SOLE OCCUPANT, PILOT-IN-COMMAND, DURING HIS CLIMB TO ALTITUDE EXPERIENCED AN ENG","( -23 ) n6729a , a cessna ce-172 , the sole occupant , pilot-in-command , during his climb to altitude experienced an eng",occupant,PER
20070907831389A,2712,0,"(-23) N6729A, A CESSNA CE-172, THE SOLE OCCUPANT, PILOT-IN-COMMAND, DURING HIS CLIMB TO ALTITUDE EXPERIENCED AN ENG","( -23 ) n6729a , a cessna ce-172 , the sole occupant , pilot-in-command , during his climb to altitude experienced an eng",pilot-in-command,PER
20070907831389A,2712,0,"(-23) N6729A, A CESSNA CE-172, THE SOLE OCCUPANT, PILOT-IN-COMMAND, DURING HIS CLIMB TO ALTITUDE EXPERIENCED AN ENG","( -23 ) n6729a , a cessna ce-172 , the sole occupant , pilot-in-command , during his climb to altitude experienced an eng",his,PER
20070721825879I,2713,0,(-23) THE PILOT AND PASSENGER MADE A FULL STOP LANDING AT FULTON COUNTY AIRPORT TO REFUEL. AFTER REFUELING THE PILO,( -23 ) the pilot and passenger made a full stop landing at fulton county airport to refuel .,pilot,PER
20070721825879I,2713,0,(-23) THE PILOT AND PASSENGER MADE A FULL STOP LANDING AT FULTON COUNTY AIRPORT TO REFUEL. AFTER REFUELING THE PILO,( -23 ) the pilot and passenger made a full stop landing at fulton county airport to refuel .,passenger,PER
20070721825879I,2713,0,(-23) THE PILOT AND PASSENGER MADE A FULL STOP LANDING AT FULTON COUNTY AIRPORT TO REFUEL. AFTER REFUELING THE PILO,( -23 ) the pilot and passenger made a full stop landing at fulton county airport to refuel .,fulton county airport,FAC
20070721825879I,2713,1,(-23) THE PILOT AND PASSENGER MADE A FULL STOP LANDING AT FULTON COUNTY AIRPORT TO REFUEL. AFTER REFUELING THE PILO,after refueling the pilo,pilo,VEH
20080201010719I,2714,0,"(-23) THE PILOT WAS TAXIING INTO THE RAMP AREA, AFTER LANDING, AND WAS FOLLOWING A ""FOLLOW ME"" CART. WHILE FOLLOWIN","( -23 ) the pilot was taxiing into the ramp area , after landing , and was following a `` follow me '' cart .",pilot,PER
20080201010719I,2714,0,"(-23) THE PILOT WAS TAXIING INTO THE RAMP AREA, AFTER LANDING, AND WAS FOLLOWING A ""FOLLOW ME"" CART. WHILE FOLLOWIN","( -23 ) the pilot was taxiing into the ramp area , after landing , and was following a `` follow me '' cart .",ramp,FAC
20080201010719I,2714,0,"(-23) THE PILOT WAS TAXIING INTO THE RAMP AREA, AFTER LANDING, AND WAS FOLLOWING A ""FOLLOW ME"" CART. WHILE FOLLOWIN","( -23 ) the pilot was taxiing into the ramp area , after landing , and was following a `` follow me '' cart .",cart,VEH
