c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19950417029249I,1864,2,2 TAKEOFF ABORTS.AUTO THROTTLE FAILED ENGAGE.TAKEOFF EPR NOT PROGRAMED IN TO FMC.CHECK LIST IMPROPERLY PERFORMED.  ,takeoff epr not programed in to fmc .,fmc,Method
19950421009249A,1866,3,BOUNCED LANDING. TRIED GO AROUND WITH IDLE POWER. OVERFLEW RUNWAY INTO MARSH. UNFAMILIAR WITH VERNIER THROTTLE.    ,unfamiliar with vernier throttle .,vernier throttle,OtherScientificTerm
19950429009899A,1869,4,FAILED ACCELERATE ON TOW. PILOT RELEASED GLIDER. ABORTED TAKEOFF. GLIDER GROUND LOOPED. SPEED BRAKES WERE STILL ON.,speed brakes were still on .,speed brakes,OtherScientificTerm
19950703016069A,1870,0,"LOW ROTOR RPM DEMO. AIRCRAFT BEGAN UNCOMMANDED TURN. LANDED HARD, BOUNCED. LEFT ANTITORQUE CABLE BROKE DUE WEAR.   ",low rotor rpm demo .,low rotor rpm demo,OtherScientificTerm
19950626014879A,1871,0,LOCAL SURVEY FLIGHT. LOST TAIL ROTOR CONTROL. SPUN TO IMPACT. TAIL ROTOR SEPERATED WHEN FOULED BY LOOSE SURVEY TAPE,local survey flight .,local survey flight,Task
19950626014879A,1871,1,LOCAL SURVEY FLIGHT. LOST TAIL ROTOR CONTROL. SPUN TO IMPACT. TAIL ROTOR SEPERATED WHEN FOULED BY LOOSE SURVEY TAPE,lost tail rotor control .,tail rotor control,OtherScientificTerm
19950626014879A,1871,3,LOCAL SURVEY FLIGHT. LOST TAIL ROTOR CONTROL. SPUN TO IMPACT. TAIL ROTOR SEPERATED WHEN FOULED BY LOOSE SURVEY TAPE,tail rotor seperated when fouled by loose survey tape,tail rotor,OtherScientificTerm
19950712040299A,1873,1,REPORTED POWER LOSS. LOST ELECTRICS. BELEIVED LOW ON FUEL. LANDED GEAR UP ON ROAD. ENGINES RUNNING. BATTERY PROBLEM,lost electrics .,lost electrics,OtherScientificTerm
19950712040299A,1873,5,REPORTED POWER LOSS. LOST ELECTRICS. BELEIVED LOW ON FUEL. LANDED GEAR UP ON ROAD. ENGINES RUNNING. BATTERY PROBLEM,battery problem,battery problem,OtherScientificTerm
19950728028999I,1879,0,GROUND LOOPED DURING DOWNWIND TAKEOFF AT EAA CONVENTION. FAILED TO LOCK TAILWHEEL. STOPPED IN A DITCH.             ,ground looped during downwind takeoff at eaa convention .,downwind takeoff,OtherScientificTerm
19950728028999I,1879,1,GROUND LOOPED DURING DOWNWIND TAKEOFF AT EAA CONVENTION. FAILED TO LOCK TAILWHEEL. STOPPED IN A DITCH.             ,failed to lock tailwheel .,tailwheel,OtherScientificTerm
19950730035019I,1880,4,LOST RADIO CONTACT 10 MILES OUT. SQAWKED 7500 IN ERROR. LANDED IKK. MET BY POLICE. GENERATOR FAILED.               ,generator failed .,generator,Method
19950802021639A,1881,3,LOST POWER ON CLIMBOUT. LANDED IN TREES. NO OIL. DIPSTICK NOT INSTALLED. ENGINE SHOWED POOR MAINTENANCE.           ,dipstick not installed .,dipstick,Method
19950609018129A,1883,1,"LOST POWER BOTH ENGINES. CLEARED FENCE, DITCH AND TREES. SETTLED OPEN FIELD. RAN INTO TREES. WATER, DIRT IN FUEL.  ","cleared fence , ditch and trees .",cleared fence,OtherScientificTerm
19950609018129A,1883,1,"LOST POWER BOTH ENGINES. CLEARED FENCE, DITCH AND TREES. SETTLED OPEN FIELD. RAN INTO TREES. WATER, DIRT IN FUEL.  ","cleared fence , ditch and trees .",ditch,OtherScientificTerm
19950609018129A,1883,1,"LOST POWER BOTH ENGINES. CLEARED FENCE, DITCH AND TREES. SETTLED OPEN FIELD. RAN INTO TREES. WATER, DIRT IN FUEL.  ","cleared fence , ditch and trees .",trees,OtherScientificTerm
19950809033989I,1884,1,STRUCK A DEER ON LANDING ROLLOUT. COLLAPSED NOSE GEAR. SUDDEN ENGINE STIPPAGE. ANIMAL CONTROL INADEQUATE.          ,collapsed nose gear .,collapsed nose gear,OtherScientificTerm
19950809033989I,1884,2,STRUCK A DEER ON LANDING ROLLOUT. COLLAPSED NOSE GEAR. SUDDEN ENGINE STIPPAGE. ANIMAL CONTROL INADEQUATE.          ,sudden engine stippage .,sudden engine stippage,OtherScientificTerm
19950809033989I,1884,3,STRUCK A DEER ON LANDING ROLLOUT. COLLAPSED NOSE GEAR. SUDDEN ENGINE STIPPAGE. ANIMAL CONTROL INADEQUATE.          ,animal control inadequate .,animal control,Method
19950812023259A,1885,0,POWER START DUE DEPLETED BATTERY. SMELLED SHORT EN ROUTE.PULLED FUSE.CRANKED GEAR COLLAPSED LANDING. NO SHORT FOUND,power start due depleted battery .,power start,OtherScientificTerm
19950812023259A,1885,3,POWER START DUE DEPLETED BATTERY. SMELLED SHORT EN ROUTE.PULLED FUSE.CRANKED GEAR COLLAPSED LANDING. NO SHORT FOUND,cranked gear collapsed landing .,cranked gear,OtherScientificTerm
19950617021269I,1886,0,ELECTRICAL SYSTEM EMERGENCY. LANDED AT BETH PAGE INSTEAD FRG. APPARENTLY FAILED TO TURN ON ALTERNATORS.            ,electrical system emergency .,electrical system emergency,Task
19950617021269I,1886,2,ELECTRICAL SYSTEM EMERGENCY. LANDED AT BETH PAGE INSTEAD FRG. APPARENTLY FAILED TO TURN ON ALTERNATORS.            ,apparently failed to turn on alternators .,alternators,OtherScientificTerm
19950826026079A,1889,0,NOSE BAGGAGE DOOR CAME OPEN ON LIFTOFF. ADDED AND REDUCED POWER THREE TIMES THEN TRIED NOSE HIGH RETURN.HIT POLE.  ,nose baggage door came open on liftoff .,nose baggage door,OtherScientificTerm
19950826026079A,1889,1,NOSE BAGGAGE DOOR CAME OPEN ON LIFTOFF. ADDED AND REDUCED POWER THREE TIMES THEN TRIED NOSE HIGH RETURN.HIT POLE.  ,added and reduced power three times then tried nose high return .,nose high return,OtherScientificTerm
19950626014949A,1890,0,ENGINE FAILED ON POLICE SURVEILANCE FLIGHT. AUTOROTATED TO EDGE OF CLEARING. STRUCK TREES. WATER IN FUEL.          ,engine failed on police surveilance flight .,police surveilance flight,Task
19950903030819A,1891,2,STRUCK POWER LINES ON APPROACH. CAME TO REST WING CAUGHT BY POWER LINE. PILOT REPORTED MISUSED SPOILERS. (-23) DURI,pilot reported misused spoilers .,spoilers,Method
19950903033269I,1892,0,TRIED TO TAKEOFF MOTOR GLIDER WITH FULL FLAPS. STALLED.                                                            ,tried to takeoff motor glider with full flaps .,motor glider,Method
19950701026479I,1893,1,DURING CHECK OUT IN 680 FLP NOSE GEAR COLLAPSED LANDING. HAD LOOSE STEERING MISSING BUSHING AND LOOSE GEAR.        ,had loose steering missing bushing and loose gear .,loose steering,OtherScientificTerm
19950701026479I,1893,1,DURING CHECK OUT IN 680 FLP NOSE GEAR COLLAPSED LANDING. HAD LOOSE STEERING MISSING BUSHING AND LOOSE GEAR.        ,had loose steering missing bushing and loose gear .,loose gear,OtherScientificTerm
19950910028399A,1896,0,EN ROUTE TO SPRAY LOUD BANG AND TAIL ROTOR VIBRATION. LOST ANTI TORQUE CONTROL. SPUN IN. ENGINE MOUNTS BROKE.RUSTED,en route to spray loud bang and tail rotor vibration .,spray loud bang,OtherScientificTerm
19950910028399A,1896,0,EN ROUTE TO SPRAY LOUD BANG AND TAIL ROTOR VIBRATION. LOST ANTI TORQUE CONTROL. SPUN IN. ENGINE MOUNTS BROKE.RUSTED,en route to spray loud bang and tail rotor vibration .,tail rotor vibration,OtherScientificTerm
19950910028399A,1896,1,EN ROUTE TO SPRAY LOUD BANG AND TAIL ROTOR VIBRATION. LOST ANTI TORQUE CONTROL. SPUN IN. ENGINE MOUNTS BROKE.RUSTED,lost anti torque control .,lost anti torque control,Method
19950708017569A,1900,0,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,aileron problem on climbout .,aileron problem,Method
19950708017569A,1900,1,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,lost control turning back and stalled .,lost control,OtherScientificTerm
19950708017569A,1900,2,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,aileron problem known prior to flight .,aileron problem,OtherScientificTerm
19950924037039I,1901,1,LANDED ON LAKE WITHOUT RETRACTING. AMPHIBIOUS GEAR. FLIPPED OVER.                                                  ,amphibious gear .,amphibious gear,OtherScientificTerm
19951012037469I,1903,1,"NARRATIVE: STUDENT PILOT ON HER FIRST CROSS COUNTRY SOLO. RECEIVED WEATHER BRIEFING, FILED A VFR PLAN, THEN DEPARTE","received weather briefing , filed a vfr plan , then departe",vfr plan,OtherScientificTerm
19950717033279I,1904,2,CLIMBING THRU FL390 IN HEAVY RAIN. NR1 ENGINE FLAMED OUT. IGNITION SWITCH WAS NOT PUT IN AIR POSITION. RETURNED.   ,ignition switch was not put in air position .,ignition switch,Method
19950721019499A,1905,2,LOST POWER AFTER SWITCHING TANKS. HIT WIRES LANDING. FUEL TANKS WERE EMPTY. BLADDER WAS COLLAPSED. FALSE READING. (,fuel tanks were empty .,fuel tanks,OtherScientificTerm
19950723039379I,1906,0,FAILED TO CONNECT FUEL LINES TO WING TANKS. LOST POWER EN ROUTE. GEAR COLLAPSED LANDING.                           ,failed to connect fuel lines to wing tanks .,fuel lines,OtherScientificTerm
19950723039379I,1906,0,FAILED TO CONNECT FUEL LINES TO WING TANKS. LOST POWER EN ROUTE. GEAR COLLAPSED LANDING.                           ,failed to connect fuel lines to wing tanks .,wing tanks,OtherScientificTerm
19950727025109I,1907,3,LEFT HYDRAULICS LOST. SKYDROL FUMES IN CABIN. DISPATCHED GENERATOR INOP.APS WAS USED APU HYDRAULIC LINE BURST.     ,aps was used apu hydraulic line burst .,aps,Method
19950727025109I,1907,3,LEFT HYDRAULICS LOST. SKYDROL FUMES IN CABIN. DISPATCHED GENERATOR INOP.APS WAS USED APU HYDRAULIC LINE BURST.     ,aps was used apu hydraulic line burst .,hydraulic line burst,OtherScientificTerm
19951117041119I,1909,0,"NARRATIVE: ON FINAL APPROACH TO RUNWAY 34 AT PAM, THE PILOT NOTICED THAT AILERON CONTROL WAS MINIMAL. AFTER AN UNEV","narrative : on final approach to runway 34 at pam , the pilot noticed that aileron control was minimal .",aileron control,OtherScientificTerm
19951027034839A,1910,3,ON TAKEOFF ROLL NO LIFTOFF UNTIL OFF END RUNWAY. OVER AUTO INTO TREES. EXPLODED. FOUND CONTROL LOCK STILL IN PLACE.,found control lock still in place .,control lock,OtherScientificTerm
19950802033319I,1911,1,WHILE HOLDING HAD A RIGHT PROP BRAKE FIRE. BRAKE WAS PLACARDED PER MEL. USED PROP BRAKE IN VIOLATION OF MEL.       ,brake was placarded per mel .,brake,OtherScientificTerm
19950802033319I,1911,2,WHILE HOLDING HAD A RIGHT PROP BRAKE FIRE. BRAKE WAS PLACARDED PER MEL. USED PROP BRAKE IN VIOLATION OF MEL.       ,used prop brake in violation of mel .,prop brake,OtherScientificTerm
19950802033319I,1911,2,WHILE HOLDING HAD A RIGHT PROP BRAKE FIRE. BRAKE WAS PLACARDED PER MEL. USED PROP BRAKE IN VIOLATION OF MEL.       ,used prop brake in violation of mel .,mel,OtherScientificTerm
19951113036469A,1916,3,UNCONTROLLABLE ON LIFTOFF. ABORTED. LANDED OFF END RUNWAY. CONTROL LOCK WAS STILL ON.                              ,control lock was still on .,control lock,OtherScientificTerm
19951114046609I,1918,0,"NARRATIVE: DELTA FLIGHT 981 WAS BEING MARSHALLED INTO PARKING AT AVL WITH WING WALKERS. JUST PRIOR TO STOPPING, AN ",narrative : delta flight 981 was being marshalled into parking at avl with wing walkers .,wing walkers,Method
19950822025369A,1919,0,TOO AIRCRAFT SANS PERMISSION WITH MASKING TAPES ON STATIC PORTS. OBSERVED LOW AND WOBBLY. ENGINES SPUTTERING.      ,too aircraft sans permission with masking tapes on static ports .,masking tapes,OtherScientificTerm
19950822025369A,1919,0,TOO AIRCRAFT SANS PERMISSION WITH MASKING TAPES ON STATIC PORTS. OBSERVED LOW AND WOBBLY. ENGINES SPUTTERING.      ,too aircraft sans permission with masking tapes on static ports .,static ports,OtherScientificTerm
19950822025369A,1919,2,TOO AIRCRAFT SANS PERMISSION WITH MASKING TAPES ON STATIC PORTS. OBSERVED LOW AND WOBBLY. ENGINES SPUTTERING.      ,engines sputtering .,engines sputtering,Task
19950826026019A,1920,0,"EXPLOSION LIFTING LOGS. PITCHED UP, ROLLED. COMPRESSOR STALL NR1 ENGINE. FAILED RELEASE LOGS AND USE SE PROCEDURES.",explosion lifting logs .,explosion lifting logs,OtherScientificTerm
19950826026019A,1920,3,"EXPLOSION LIFTING LOGS. PITCHED UP, ROLLED. COMPRESSOR STALL NR1 ENGINE. FAILED RELEASE LOGS AND USE SE PROCEDURES.",failed release logs and use se procedures .,failed release logs,OtherScientificTerm
19950826026019A,1920,3,"EXPLOSION LIFTING LOGS. PITCHED UP, ROLLED. COMPRESSOR STALL NR1 ENGINE. FAILED RELEASE LOGS AND USE SE PROCEDURES.",failed release logs and use se procedures .,se procedures,Method
19951211040329A,1924,3,FLYING IN HEAVY SNOW. LOST POWER IFR AT NIGHT. HIT TREES LANDING. ICED INDUCTION SYSTEM. FAILED USE ALTERNATE AIR. ,iced induction system .,iced induction system,Method
19960128001019A,1929,0,EN ROUTE TURNED ON BOOST PUMP UNKNOWNLY FLOODING ENGINE. LOST POWER. SMELLED FUEL. NOSED OVER DITCHING IN A LAKE.  ,en route turned on boost pump unknownly flooding engine .,flooding engine,Method
19960128001019A,1929,1,EN ROUTE TURNED ON BOOST PUMP UNKNOWNLY FLOODING ENGINE. LOST POWER. SMELLED FUEL. NOSED OVER DITCHING IN A LAKE.  ,lost power .,lost power,OtherScientificTerm
19950929030639A,1930,0,STALLED AS CLIMB ANGLE VARIED ON TAKEOFF. FOUND SEAT HAD SLID REARWARD.LOST CONTROL. SERVICE LETTER NOT COMPLIED.  ,stalled as climb angle varied on takeoff .,climb angle,OtherScientificTerm
19960115000389A,1931,3,"DECLARED EMERGENCY. ATC LOST CONTACT. DIVED IN, CRASHED AND BURNED. ICY CONDITIONS. POOR MAINTAINED.               ",icy conditions .,icy conditions,OtherScientificTerm
19960129005889A,1932,3,ROLLED OVER ATTEMPTING TAKEOFF FROM SHIP HELIPAD. FELL INTO OCEAN INVERTED. SANK. REAR TIEDOWN STRAP NOT REMOVED.  ,rear tiedown strap not removed .,rear tiedown strap,OtherScientificTerm
19951009037079A,1934,2,LOST POWER ON TAKEOFF. COLLIDED WITH TREES. USED AUTO FUEL. CARB NEEDLE VALVE SWELLED. CUT FUEL FLOW. SELECTOR OFF ,used auto fuel .,auto fuel,OtherScientificTerm
19951009043849I,1935,0,NARRATIVE: NOSE GEAR FAILED TO RETRACT AFTER TAKE OFF. AIRCRAFT MADE A GO-AROUND AND LANDED. CREW DISCOVERED NOSE P,narrative : nose gear failed to retract after take off .,nose gear,OtherScientificTerm
19951015035799A,1938,0,LOST POWER EN ROUTE DUE FUEL STARVATION. TRIED FOR FIELD. HIT FENCE. SLID INTO DITCH. HEADER TANK PUMP PRIOR INOP. ,lost power en route due fuel starvation .,fuel starvation,OtherScientificTerm
19951031041599A,1940,1,ON CLIMBOUT NOSE BAGGAGE DOOR OPENED. REDUCED POWER. STALLED. ROLLED. DIVED INTO OCEAN. TEST FLIGHT FROM STORAGE.  ,reduced power .,reduced power,OtherScientificTerm
19960307006059I,1941,0,NARRATIVE:I96SW010017 AIRCRAFT NOSEWHEEL STRUCK LOOSE DEBRIS ON ABQ RAMP (TAXIWAY LIGHT LENS) DURING NIGHT TAXI OPE,narrative : i96sw010017 aircraft nosewheel struck loose debris on abq ramp ( taxiway light lens ) during night taxi ope,taxiway light lens,OtherScientificTerm
19960425012409I,1945,0,NARRATIVE: AT ROTATION DURING TAKEOFF A VIBRATION WAS FELT AS WELL AS RAPID PRESSURIZATION FLUCTUATIONS. THE LANDIN,narrative : at rotation during takeoff a vibration was felt as well as rapid pressurization fluctuations .,vibration,OtherScientificTerm
19960425012409I,1945,0,NARRATIVE: AT ROTATION DURING TAKEOFF A VIBRATION WAS FELT AS WELL AS RAPID PRESSURIZATION FLUCTUATIONS. THE LANDIN,narrative : at rotation during takeoff a vibration was felt as well as rapid pressurization fluctuations .,rapid pressurization fluctuations,OtherScientificTerm
19960513033919I,1949,0,NARRATIVE: THE AIRCRAFT HAD JUST BEEN RETURNED TO SERVICE AFTER A REPAIR TO THE RIGHT ENGINE FOR AN OIL LEAK. MAINT,narrative : the aircraft had just been returned to service after a repair to the right engine for an oil leak .,oil leak,OtherScientificTerm
19960518010799A,1950,0,RETRACTED FLAPS ON CLIMBOUT. STALLED. SETTLED. VEERED OFF RUNWAY. HIT CONCRETE WALL. SEVERED WING AND TAIL.        ,retracted flaps on climbout .,retracted flaps,OtherScientificTerm
19960608013129A,1955,0,FAILED REMOVE TAPED STATIC PORTS. USED FULL POWER FROM TAKEOFF TO VERY HARD NOSE FIRST IMPACT. DAMAGED GEAR. WINGS.,failed remove taped static ports .,taped static ports,OtherScientificTerm
19960723019539A,1964,0,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,landing airspeed indicated low .,landing airspeed,OtherScientificTerm
19960806030339I,1968,0,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC","narrative : during a maintenance procedure , a counter-balance weight was loaded on this aircraft .",maintenance procedure,Task
19960806030339I,1968,0,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC","narrative : during a maintenance procedure , a counter-balance weight was loaded on this aircraft .",counter-balance weight,OtherScientificTerm
19960806030339I,1968,1,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC",the counter-balanc,counter-balanc,OtherScientificTerm
19960727020129A,1969,2,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. APPARENTLY TURNED ON AUX PUMP THAT RESTRICTED FUEL FLOW CAUSED PROBLEM.,apparently turned on aux pump that restricted fuel flow caused problem .,restricted fuel flow,OtherScientificTerm
19960802020699A,1971,4,LOST PARTIAL POWER. LANDED IN A FIELD. STRUCK A DITCH. NOSED OVER. NO ENGINE ANOMALIES. FOUND WATER IN CARB BOWL. (,no engine anomalies .,engine anomalies,OtherScientificTerm
19960817031829I,1973,0,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,narrative : nosegear mechanism failed and allowed nosegear to collapse on touchdown .,nosegear mechanism,OtherScientificTerm
19960817031829I,1973,0,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,narrative : nosegear mechanism failed and allowed nosegear to collapse on touchdown .,nosegear,OtherScientificTerm
19960624015039A,1979,2,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,cut wing spar for bogus engine .,bogus engine,OtherScientificTerm
19960624015039A,1979,3,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,wings failed .,wings,OtherScientificTerm
19960925029989A,1981,0,LOST FUEL PRESSURE EN ROUTE SPRAY AREA. ENGINE QUIT. DUMPED LOAD. FIRE IN ENGINE.FUEL HOSE THROTTLE TO VALVE FAILED,lost fuel pressure en route spray area .,lost fuel pressure,OtherScientificTerm
19961012032179A,1982,0,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",collided with ground during ag ops .,ag ops,Method
19961012032179A,1982,2,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",fuel starvation .,fuel starvation,OtherScientificTerm
19961014031959A,1984,0,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR","helicopter hovering when pilot heard loud pop , executed autorotation , main rotor flexed , cut off tail boom .",helicopter hovering,Task
19961014031959A,1984,0,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR","helicopter hovering when pilot heard loud pop , executed autorotation , main rotor flexed , cut off tail boom .",autorotation,OtherScientificTerm
19961104034789A,1987,0,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI","vfr pilot flying into ifr conditions , unable to land due to weather , vectored to tea airport , crashed .",ifr conditions,OtherScientificTerm
19961101034759A,1990,0,HELICOPTER LIFTED OFF HELIPAD WITH AN EXTERNAL LOAD WHEN CABLE BECAME ENTANGLED IN LANDING SKID. ROLLED OVER.      ,helicopter lifted off helipad with an external load when cable became entangled in landing skid .,external load,OtherScientificTerm
19961117035929A,1991,2,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,fuel siphoning exhaustion .,fuel siphoning exhaustion,OtherScientificTerm
19961117035929A,1991,3,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,fuel caps not secured .,fuel caps,OtherScientificTerm
19961118041829I,1992,0,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,maintenance check flight .,maintenance check flight,Task
19961217044949I,1996,1,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,maintenance closed the valve manually as per mel 80,valve,OtherScientificTerm
19961228045179A,2001,0,MOTORIZED GLIDER. SHUT OFF ENGINE. THERMALED. TIME RETURN NO START. LANDED IN A SWAMP. MISHANDLED STARTUP ITEMS.   ,motorized glider .,motorized glider,Method
