,c5_id,doc_idx,sent_idx,c119_input,sentence,entities
3977,20060730020309A,2649,0,"(-23) PILOTS DEPARTED OSHKOSH, WI ENROUTE TO AN AIRPORT SOUTH OF GARY, IN. THE PILOTS ELECTED TO FLY OVER LAKE MICH","( -23 ) pilots departed oshkosh , wi enroute to an airport south of gary , in .","[16, 16, 'GPE']"
3978,20060730020309A,2649,1,"(-23) PILOTS DEPARTED OSHKOSH, WI ENROUTE TO AN AIRPORT SOUTH OF GARY, IN. THE PILOTS ELECTED TO FLY OVER LAKE MICH",the pilots elected to fly over lake mich .,"[19, 19, 'PER']"
3979,20060730020309A,2649,1,"(-23) PILOTS DEPARTED OSHKOSH, WI ENROUTE TO AN AIRPORT SOUTH OF GARY, IN. THE PILOTS ELECTED TO FLY OVER LAKE MICH",the pilots elected to fly over lake mich .,"[24, 25, 'LOC']"
3980,20060621012279A,2650,0,"(-23) THE PILOT ^PRIVACY DA^ STATED THAT DURING TAKEOFF (AT ROTATION) HIS SEAT SLID BACK, CAUSING HIM TO OVERROTATE","( -23 ) the pilot ^privacy da^ stated that during takeoff ( at rotation ) his seat slid back , causing him to overrotate","[4, 4, 'PER']"
3981,20060621012279A,2650,0,"(-23) THE PILOT ^PRIVACY DA^ STATED THAT DURING TAKEOFF (AT ROTATION) HIS SEAT SLID BACK, CAUSING HIM TO OVERROTATE","( -23 ) the pilot ^privacy da^ stated that during takeoff ( at rotation ) his seat slid back , causing him to overrotate","[15, 15, 'PER']"
3982,20060621012279A,2650,0,"(-23) THE PILOT ^PRIVACY DA^ STATED THAT DURING TAKEOFF (AT ROTATION) HIS SEAT SLID BACK, CAUSING HIM TO OVERROTATE","( -23 ) the pilot ^privacy da^ stated that during takeoff ( at rotation ) his seat slid back , causing him to overrotate","[21, 21, 'PER']"
3983,20060915026939A,2651,0,"(-23) ON SEPTEMBER 15, 2006 AT 1309 EST, A LANCAIR 350, N6500V, REGISTERED TO PRALL EQUIPMENT LEASING INC. DURING C","( -23 ) on september 15 , 2006 at 1309 est , a lancair 350 , n6500v , registered to prall equipment leasing inc .","[13, 14, 'VEH']"
3984,20060915026939A,2651,0,"(-23) ON SEPTEMBER 15, 2006 AT 1309 EST, A LANCAIR 350, N6500V, REGISTERED TO PRALL EQUIPMENT LEASING INC. DURING C","( -23 ) on september 15 , 2006 at 1309 est , a lancair 350 , n6500v , registered to prall equipment leasing inc .","[20, 23, 'ORG']"
3985,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[9, 10, 'ORG']"
3986,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[11, 11, 'VEH']"
3987,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[15, 15, 'VEH']"
3988,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[21, 22, 'GPE']"
3989,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[24, 24, 'GPE']"
3990,20060620030979A,2652,0,"(-23) ON JUNE 20, 2006, AMERICAN AIRLINES AIRCRAFT, N961TW A DC-9-82, ON A FLIGHT FROM LOS ANGELES, CA (LAX) TO O'H","( -23 ) on june 20 , 2006 , american airlines aircraft , n961tw a dc-9-82 , on a flight from los angeles , ca ( lax ) to o h","[26, 26, 'ORG']"
3991,20060813015989A,2653,2,"(-23) WHILE OPERATING PUBLIC USE FOR THE U.S. FOREST SERVICE THE EUROCOPTER AS-350B3, REGISTRATION N355EV, CRASHED ","forest service the eurocopter as-350b3 , registration n355ev , crashed .","[16, 16, 'VEH']"
3992,20060823017199A,2654,0,(-23) PRIOR TO TAXI AND TAKEOFF THE PILOT FAILED TO REMOVE THE AIRCRAFT TOW BAR BEFORE TAKEOFF CAUSING SUBSTANTIAL ,( -23 ) prior to taxi and takeoff the pilot failed to remove the aircraft tow bar before takeoff causing substantial,"[9, 9, 'PER']"
3993,20060823017199A,2654,0,(-23) PRIOR TO TAXI AND TAKEOFF THE PILOT FAILED TO REMOVE THE AIRCRAFT TOW BAR BEFORE TAKEOFF CAUSING SUBSTANTIAL ,( -23 ) prior to taxi and takeoff the pilot failed to remove the aircraft tow bar before takeoff causing substantial,"[14, 14, 'VEH']"
3994,20061013024299A,2655,0,"(-23) PER THE PILOT'S WRITTEN STATEMENT TAKEN POST CRASH AND DATED 10/31/2006: ""TEST FLEW AIRCRAFT (1ST FLIGHT) AT ","( -23 ) per the pilot 's written statement taken post crash and dated 10/31/2006: "" test flew aircraft ( 1st flight ) at","[5, 5, 'PER']"
3995,20061013024299A,2655,0,"(-23) PER THE PILOT'S WRITTEN STATEMENT TAKEN POST CRASH AND DATED 10/31/2006: ""TEST FLEW AIRCRAFT (1ST FLIGHT) AT ","( -23 ) per the pilot 's written statement taken post crash and dated 10/31/2006: "" test flew aircraft ( 1st flight ) at","[18, 18, 'VEH']"
3996,20061107028419I,2656,0,"(-23) THE COMMERCIALLY RATED PILOT FAILED TO REMOVE THE CYCLIC CONTROL LOCK PRIOR TO ATTEMPTING FLIGHT, UPON REALIZ","( -23 ) the commercially rated pilot failed to remove the cyclic control lock prior to attempting flight , upon realiz","[6, 6, 'PER']"
3997,20061021020769I,2657,1,"(-23) ON OCTOBER 21, 2006 AIRCRAFT N237JH S/N237 DEPARTED COVEY TRIALS (X09) AT ABOUT 1730 CDT. THE PILOT STATED TH",the pilot stated th .,"[23, 23, 'PER']"
3998,20060516012689I,2658,0,"(-23) DURING THE TAKE-OFF ROLL, THE TOW AIRCRAFT STOPPED DUE TO A WINDOW OPENING AND CAUSED THE GLIDER PILOT TO DIS","( -23 ) during the take-off roll , the tow aircraft stopped due to a window opening and caused the glider pilot to dis","[10, 10, 'VEH']"
3999,20060516012689I,2658,0,"(-23) DURING THE TAKE-OFF ROLL, THE TOW AIRCRAFT STOPPED DUE TO A WINDOW OPENING AND CAUSED THE GLIDER PILOT TO DIS","( -23 ) during the take-off roll , the tow aircraft stopped due to a window opening and caused the glider pilot to dis","[20, 20, 'VEH']"
4000,20060516012689I,2658,0,"(-23) DURING THE TAKE-OFF ROLL, THE TOW AIRCRAFT STOPPED DUE TO A WINDOW OPENING AND CAUSED THE GLIDER PILOT TO DIS","( -23 ) during the take-off roll , the tow aircraft stopped due to a window opening and caused the glider pilot to dis","[21, 21, 'PER']"
4001,20060925028519I,2659,0,(-23) THE AIRCRAFT MADE A FORCED LANDING IN A FARMING FIELD 1/4 MILES SOUTH OF THE AIRPORT AFTER CONDUCTING A TOUCH,( -23 ) the aircraft made a forced landing in a farming field 1/4 miles south of the airport after conducting a touch,"[4, 4, 'VEH']"
4002,20060925028519I,2659,0,(-23) THE AIRCRAFT MADE A FORCED LANDING IN A FARMING FIELD 1/4 MILES SOUTH OF THE AIRPORT AFTER CONDUCTING A TOUCH,( -23 ) the aircraft made a forced landing in a farming field 1/4 miles south of the airport after conducting a touch,"[12, 12, 'LOC']"
4003,20060925028519I,2659,0,(-23) THE AIRCRAFT MADE A FORCED LANDING IN A FARMING FIELD 1/4 MILES SOUTH OF THE AIRPORT AFTER CONDUCTING A TOUCH,( -23 ) the aircraft made a forced landing in a farming field 1/4 miles south of the airport after conducting a touch,"[18, 18, 'FAC']"
4004,20060529013339A,2660,0,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S","( -23 ) on may 29 , 2006 , at 1730 central daylight time , an air tractor at802a agriculture airplane n175la , received s","[20, 20, 'VEH']"
4005,20060626014029A,2661,0,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST","( -23 ) on final approach to minong , wi , the pilot decided he was out of position and initiated a go around .","[7, 7, 'GPE']"
4006,20060626014029A,2661,0,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST","( -23 ) on final approach to minong , wi , the pilot decided he was out of position and initiated a go around .","[9, 9, 'GPE']"
4007,20060626014029A,2661,0,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST","( -23 ) on final approach to minong , wi , the pilot decided he was out of position and initiated a go around .","[12, 12, 'PER']"
4008,20060626014029A,2661,0,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST","( -23 ) on final approach to minong , wi , the pilot decided he was out of position and initiated a go around .","[14, 14, 'PER']"
4009,20060626014029A,2661,1,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST",pilot st .,"[25, 25, 'PER']"
4010,20060626014029A,2661,1,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST",pilot st .,"[26, 26, 'PER']"
4011,20060725015959A,2662,0,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND","( -23 ) the pilot stated he was over lake hughes when the engine "" sputtered .","[4, 4, 'PER']"
4012,20060725015959A,2662,0,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND","( -23 ) the pilot stated he was over lake hughes when the engine "" sputtered .","[6, 6, 'PER']"
4013,20060725015959A,2662,0,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND","( -23 ) the pilot stated he was over lake hughes when the engine "" sputtered .","[9, 10, 'LOC']"
4014,20060725015959A,2662,0,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND","( -23 ) the pilot stated he was over lake hughes when the engine "" sputtered .","[13, 13, 'VEH']"
4015,20060725015959A,2662,1,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND",""" he thought the left tank was empty , and .","[18, 18, 'PER']"
4016,20060725015959A,2662,1,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND",""" he thought the left tank was empty , and .","[22, 22, 'VEH']"
4017,20061005024779I,2663,0,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI","( -23 ) on october 5 , 2006 , a vans ( experimental ) rv-8 , n4546y , lost directional control while landing on runway 1 ri","[10, 10, 'VEH']"
4018,20061005024779I,2663,0,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI","( -23 ) on october 5 , 2006 , a vans ( experimental ) rv-8 , n4546y , lost directional control while landing on runway 1 ri","[14, 14, 'VEH']"
4019,20060725014899I,2664,0,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,( -23 ) an allegiant air dc-9-83 was taxiing for the purpose of conducting a ferry flight when ground personnel notic,"[6, 6, 'VEH']"
4020,20060725014899I,2664,0,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,( -23 ) an allegiant air dc-9-83 was taxiing for the purpose of conducting a ferry flight when ground personnel notic,"[15, 15, 'VEH']"
4021,20060725014899I,2664,0,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,( -23 ) an allegiant air dc-9-83 was taxiing for the purpose of conducting a ferry flight when ground personnel notic,"[19, 19, 'PER']"
4022,20060616015289I,2665,0,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE","( -23 ) aircraft was cleared to land on rwy 15 , upon landing the aircraft gear collapsed .","[3, 3, 'VEH']"
4023,20060616015289I,2665,0,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE","( -23 ) aircraft was cleared to land on rwy 15 , upon landing the aircraft gear collapsed .","[9, 10, 'LOC']"
4024,20060616015289I,2665,0,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE","( -23 ) aircraft was cleared to land on rwy 15 , upon landing the aircraft gear collapsed .","[15, 15, 'VEH']"
4025,20060616015289I,2665,1,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",pilot did not know which ge .,"[19, 19, 'PER']"
4026,20060616015289I,2665,1,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",pilot did not know which ge .,"[24, 24, 'ORG']"
4027,20070203001149I,2666,0,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69","( -23 ) n694t crashed on landing in paducah , kentucky on 02-03-07 .","[8, 8, 'GPE']"
4028,20070203001149I,2666,0,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69","( -23 ) n694t crashed on landing in paducah , kentucky on 02-03-07 .","[10, 10, 'GPE']"
4029,20070203001149I,2666,1,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69","14:45 local time , paducah tower: tower cleared n69 .","[18, 18, 'GPE']"
4030,20070203001149I,2666,1,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69","14:45 local time , paducah tower: tower cleared n69 .","[20, 20, 'FAC']"
4031,20070218007209I,2667,0,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR","( -23 ) on february 18 , 2007 , n7235k , be-58-p , took off from aberdeen , sd .","[16, 16, 'GPE']"
4032,20070218007209I,2667,0,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR","( -23 ) on february 18 , 2007 , n7235k , be-58-p , took off from aberdeen , sd .","[18, 18, 'GPE']"
4033,20070218007209I,2667,1,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR","when the pilot retracted the gear , he hear .","[22, 22, 'PER']"
4034,20070218007209I,2667,1,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR","when the pilot retracted the gear , he hear .","[27, 27, 'PER']"
4035,20070121001759I,2668,0,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE","( -23 ) on january 21 , 2007 at 2100 pst , socata tb20 a/c , n711rp , s/n: 1081 landed at toa rwy 29r with the landing ge","[19, 19, 'VEH']"
4036,20070612825959I,2669,0,"(-23) DURING PUSH BACK OF FLIGHT #7643 AT APPROXIMATELY 200 FEET FROM GATE, THE PUSH BACK TUG CAUGHT FIRE WHILE STI","( -23 ) during push back of flight #7643 at approximately 200 feet from gate , the push back tug caught fire while sti","[14, 14, 'FAC']"
4037,20070327004739I,2670,0,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P","( -23 ) the flight departed addison , texas on march 27 , 2007 for a business trip to idaho falls , idaho under 14 cfr p","[6, 6, 'GPE']"
4038,20070327004739I,2670,0,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P","( -23 ) the flight departed addison , texas on march 27 , 2007 for a business trip to idaho falls , idaho under 14 cfr p","[8, 8, 'GPE']"
4039,20070327004739I,2670,0,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P","( -23 ) the flight departed addison , texas on march 27 , 2007 for a business trip to idaho falls , idaho under 14 cfr p","[19, 20, 'GPE']"
4040,20070327004739I,2670,0,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P","( -23 ) the flight departed addison , texas on march 27 , 2007 for a business trip to idaho falls , idaho under 14 cfr p","[22, 22, 'GPE']"
4041,20061226027279A,2671,0,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR","( -23 ) this flight originated at 3sq , st .","[7, 7, 'FAC']"
4042,20061226027279A,2671,2,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR","charles , mo ) and continued to klit ( little rock , ar .","[18, 18, 'GPE']"
4043,20061226027279A,2671,2,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR","charles , mo ) and continued to klit ( little rock , ar .","[23, 23, 'GPE']"
4044,20061226027279A,2671,2,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR","charles , mo ) and continued to klit ( little rock , ar .","[25, 26, 'GPE']"
4045,20061226027279A,2671,2,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR","charles , mo ) and continued to klit ( little rock , ar .","[28, 28, 'GPE']"
4046,20070407009039A,2672,0,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS","( -23 ) the pilot reported partial loss of power about 5 miles se of the lakeland linder airport ( klal ) , thereby caus","[4, 4, 'PER']"
4047,20070407009039A,2672,0,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS","( -23 ) the pilot reported partial loss of power about 5 miles se of the lakeland linder airport ( klal ) , thereby caus","[16, 18, 'FAC']"
4048,20070407009039A,2672,0,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS","( -23 ) the pilot reported partial loss of power about 5 miles se of the lakeland linder airport ( klal ) , thereby caus","[20, 20, 'ORG']"
4049,20070428007859A,2673,0,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3","( -23 ) pilot departed holbrook , az to show low , az with 6 gallons of fuel on board .","[3, 3, 'PER']"
4050,20070428007859A,2673,0,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3","( -23 ) pilot departed holbrook , az to show low , az with 6 gallons of fuel on board .","[5, 5, 'GPE']"
4051,20070428007859A,2673,0,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3","( -23 ) pilot departed holbrook , az to show low , az with 6 gallons of fuel on board .","[7, 7, 'GPE']"
4052,20070428007859A,2673,0,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3","( -23 ) pilot departed holbrook , az to show low , az with 6 gallons of fuel on board .","[12, 12, 'GPE']"
4053,20070428007859A,2673,1,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",his flight required about 3 to 3 .,"[21, 21, 'PER']"
4054,20070222004509A,2674,0,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O","( -23 ) on 02/22/2007 , at approximately 1330 est , the aircraft took off from runway 19 at hummel airport ( w-75 ) and o","[12, 12, 'VEH']"
4055,20070222004509A,2674,0,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O","( -23 ) on 02/22/2007 , at approximately 1330 est , the aircraft took off from runway 19 at hummel airport ( w-75 ) and o","[19, 20, 'FAC']"
4056,20070222004509A,2674,0,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O","( -23 ) on 02/22/2007 , at approximately 1330 est , the aircraft took off from runway 19 at hummel airport ( w-75 ) and o","[22, 22, 'FAC']"
4057,20070302003669A,2675,0,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T","( -23 ) 3/2/07 @ 1830 est , n682ra , cessna 150 , left x51 , homestead airport , lost power on return toward tmb .","[10, 11, 'VEH']"
4058,20070302003669A,2675,0,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T","( -23 ) 3/2/07 @ 1830 est , n682ra , cessna 150 , left x51 , homestead airport , lost power on return toward tmb .","[14, 14, 'FAC']"
