,c5_id,doc_idx,sent_idx,c119_input,sentence,entities
1462,19960615022739A,1960,1,(.4)THE PILOT REPORTED THAT AFTER SETTING CRUISE POWER A TOTAL LOSS OF ENGINE POWER OCCURRED AND AN OFF-AIRPORT LAN,4 ) the pilot reported that after setting cruise power a total loss of engine power occurred and an off-airport lan .,"[10, 11, 'OtherScientificTerm']"
1463,19960615022739A,1960,1,(.4)THE PILOT REPORTED THAT AFTER SETTING CRUISE POWER A TOTAL LOSS OF ENGINE POWER OCCURRED AND AN OFF-AIRPORT LAN,4 ) the pilot reported that after setting cruise power a total loss of engine power occurred and an off-airport lan .,"[16, 17, 'OtherScientificTerm']"
1464,19960407006139A,1963,4,BOTH ENGINES QUIT ENTERING PATTERN. FEATHERED. LANDED OFF AIRPORT.WING HIT TREE.FUEL FILLER CAPS IMPROPER INSTALLED,fuel filler caps improper installed .,"[16, 18, 'OtherScientificTerm']"
1465,19960723019539A,1964,0,LANDING AIRSPEED INDICATED LOW. TRIED GO AROUND. WING HIT POLE. PANCAKED ON CITY STREET. PITOT COVER IN PLACE.     ,landing airspeed indicated low .,"[0, 1, 'OtherScientificTerm']"
1466,19960428008739A,1966,2,LOST POWER ON INITIAL CLIMB RIGHT ENGINE. FAILED POWER OFF LEFT ENGINE. BELOW VMC. CRASHED. TURBO WASTE GATE JAMMED,below vmc .,"[15, 15, 'OtherScientificTerm']"
1467,19960806030339I,1968,0,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC","narrative: during a maintenance procedure , a counter-balance weight was loaded on this aircraft .","[3, 4, 'Task']"
1468,19960806030339I,1968,0,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC","narrative: during a maintenance procedure , a counter-balance weight was loaded on this aircraft .","[7, 8, 'OtherScientificTerm']"
1469,19960806030339I,1968,1,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC",the counter-balanc .,"[16, 16, 'OtherScientificTerm']"
1470,19960727020129A,1969,2,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. APPARENTLY TURNED ON AUX PUMP THAT RESTRICTED FUEL FLOW CAUSED PROBLEM.,apparently turned on aux pump that restricted fuel flow caused problem .,"[15, 17, 'OtherScientificTerm']"
1471,19960802020699A,1971,4,LOST PARTIAL POWER. LANDED IN A FIELD. STRUCK A DITCH. NOSED OVER. NO ENGINE ANOMALIES. FOUND WATER IN CARB BOWL. (,no engine anomalies .,"[17, 18, 'OtherScientificTerm']"
1472,19960817031829I,1973,0,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,narrative: nosegear mechanism failed and allowed nosegear to collapse on touchdown .,"[1, 2, 'OtherScientificTerm']"
1473,19960817031829I,1973,0,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,narrative: nosegear mechanism failed and allowed nosegear to collapse on touchdown .,"[6, 6, 'OtherScientificTerm']"
1474,19960817031829I,1973,1,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,investigation indicates aircraf .,"[14, 14, 'OtherScientificTerm']"
1475,19960624015039A,1979,2,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,cut wing spar for bogus engine .,"[16, 17, 'OtherScientificTerm']"
1476,19960624015039A,1979,3,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,wings failed .,"[19, 19, 'OtherScientificTerm']"
1477,19960925029989A,1981,0,LOST FUEL PRESSURE EN ROUTE SPRAY AREA. ENGINE QUIT. DUMPED LOAD. FIRE IN ENGINE.FUEL HOSE THROTTLE TO VALVE FAILED,lost fuel pressure en route spray area .,"[0, 2, 'OtherScientificTerm']"
1478,19960925029989A,1981,4,LOST FUEL PRESSURE EN ROUTE SPRAY AREA. ENGINE QUIT. DUMPED LOAD. FIRE IN ENGINE.FUEL HOSE THROTTLE TO VALVE FAILED,fuel hose throttle to valve failed .,"[18, 20, 'OtherScientificTerm']"
1479,19961012032179A,1982,0,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",collided with ground during ag ops .,"[4, 5, 'Method']"
1480,19961012032179A,1982,2,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",fuel starvation .,"[11, 12, 'OtherScientificTerm']"
1481,19961014031959A,1984,0,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR","helicopter hovering when pilot heard loud pop , executed autorotation , main rotor flexed , cut off tail boom .","[0, 1, 'Task']"
1482,19961014031959A,1984,0,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR","helicopter hovering when pilot heard loud pop , executed autorotation , main rotor flexed , cut off tail boom .","[9, 9, 'OtherScientificTerm']"
1483,19961104034789A,1987,0,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI","vfr pilot flying into ifr conditions , unable to land due to weather , vectored to tea airport , crashed .","[4, 5, 'OtherScientificTerm']"
1484,19961101034759A,1990,0,HELICOPTER LIFTED OFF HELIPAD WITH AN EXTERNAL LOAD WHEN CABLE BECAME ENTANGLED IN LANDING SKID. ROLLED OVER.      ,helicopter lifted off helipad with an external load when cable became entangled in landing skid .,"[6, 7, 'OtherScientificTerm']"
1485,19961117035929A,1991,2,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,fuel siphoning exhaustion .,"[13, 15, 'OtherScientificTerm']"
1486,19961117035929A,1991,3,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,fuel caps not secured .,"[17, 18, 'OtherScientificTerm']"
1487,19961118041829I,1992,0,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,maintenance check flight .,"[0, 2, 'Task']"
1488,19961217044949I,1996,1,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,maintenance closed the valve manually as per mel 80 .,"[14, 14, 'OtherScientificTerm']"
1489,19961217044949I,1996,1,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,maintenance closed the valve manually as per mel 80 .,"[18, 19, 'Method']"
1490,19961228045179A,2001,0,MOTORIZED GLIDER. SHUT OFF ENGINE. THERMALED. TIME RETURN NO START. LANDED IN A SWAMP. MISHANDLED STARTUP ITEMS.   ,motorized glider .,"[0, 1, 'Method']"
1491,19970116011999A,2003,3,LOST POWER ON FINAL. LANDED SHORT IN TREES. WATER IN FUEL. LEAKY FUEL CAP. HAD BEEN LEFT OUT IN RAIN. (-23) STUDENT,leaky fuel cap .,"[14, 16, 'OtherScientificTerm']"
1492,19970110025289I,2005,0,NOSED OVER ON TAKEOFF ROLL WHEN ROTATION ATTEMPTED ON TEST FLIGHT. ELEVATOR CABLES HOOKED UP BACKWARDS.            ,nosed over on takeoff roll when rotation attempted on test flight .,"[6, 6, 'OtherScientificTerm']"
1493,19970110025289I,2005,1,NOSED OVER ON TAKEOFF ROLL WHEN ROTATION ATTEMPTED ON TEST FLIGHT. ELEVATOR CABLES HOOKED UP BACKWARDS.            ,elevator cables hooked up backwards .,"[12, 13, 'OtherScientificTerm']"
1494,19960906030579I,2007,0,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA","narrative: on september 6 , 1996 , a beechcraft , be33a , n7368r piloted by mr .","[8, 8, 'OtherScientificTerm']"
1495,19970407010199A,2019,0,HOT SMELL ON TEST FLIGHT. ENIGNE QUIT TURNING BASE. LANDED SHORT. BURNED. EXHAUST WELD BROKE. ILLEGAL MODIFICATION.,hot smell on test flight .,"[0, 1, 'OtherScientificTerm']"
1496,19970408005359A,2022,4,LOST POWER AFTER LIFTOFF. HAD COMPRESSOR STALL. HIT GROUND. CARTWHEELED. MASKING FLIM BLOCKED AIR INTAKE. (-23) ON ,masking flim blocked air intake .,"[14, 15, 'OtherScientificTerm']"
1497,19970506016499I,2023,1,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS","louis airport on an ifr flight plan , propos .","[19, 21, 'OtherScientificTerm']"
1498,19970523014439I,2030,2,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,runway conditions at steven 's village was extrem .,"[13, 14, 'OtherScientificTerm']"
1499,19970614018429A,2033,0,POWERED GLIDER UNALBE RESTART AFTER THERMALING. TOO LOW RETRACT. ENGINE NO FLAPS LANDED FAST AND HARD. GROUND LOOPE,powered glider unalbe restart after thermaling .,"[0, 1, 'Method']"
1500,19970112000859A,2034,0,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,carb icing at cruise .,"[0, 1, 'Task']"
1501,19970112000859A,2034,1,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,applied partial carb heat and leaned mixture .,"[6, 8, 'OtherScientificTerm']"
1502,19970112000859A,2034,4,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,fuel exhaustion .,"[20, 21, 'OtherScientificTerm']"
1503,19970811021669A,2038,3,ENGINE QUIT ON FINAL. HIT LIGHT POLES AND FENCE. WATER RUST IN FUEL. LEAKY RUSTED FUEL CAPS. BAD O RING CORROSION. ,leaky rusted fuel caps .,"[16, 19, 'OtherScientificTerm']"
1504,19970811021669A,2038,4,ENGINE QUIT ON FINAL. HIT LIGHT POLES AND FENCE. WATER RUST IN FUEL. LEAKY RUSTED FUEL CAPS. BAD O RING CORROSION. ,bad o ring corrosion .,"[21, 24, 'OtherScientificTerm']"
1505,19970711020099A,2039,0,ROUGH ENGINE. POWER LOSS. LANDED SOFT TERRAIN. NOSED OVER FOUND WATER IN FUEL.                                     ,rough engine .,"[0, 1, 'Task']"
1506,19970711020099A,2039,1,ROUGH ENGINE. POWER LOSS. LANDED SOFT TERRAIN. NOSED OVER FOUND WATER IN FUEL.                                     ,power loss .,"[3, 4, 'OtherScientificTerm']"
1507,19970711020099A,2039,2,ROUGH ENGINE. POWER LOSS. LANDED SOFT TERRAIN. NOSED OVER FOUND WATER IN FUEL.                                     ,landed soft terrain .,"[6, 8, 'OtherScientificTerm']"
1508,19970826023989A,2042,0,COLLECTIVE DISCONNECT. DAMAGED ON RUN ON LOG. FAILED PREFLITE COLLECTIVE USED INCORRECT CONTROL INPUTS. UNSKILLED. ,collective disconnect .,"[0, 1, 'OtherScientificTerm']"
1509,19970826028809I,2043,0,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL","narrative: after departure from marlboro airport , marlboro , nj under visual meteorological condition ( vmc ) , the pil","[11, 16, 'OtherScientificTerm']"
1510,19970828026989A,2045,1,LOUD POP ON TAKEOFF ROLL. LOST RUDDER CONTROL. EXITED RWY INTO CORNFIELD. HAD FAILED TO LOCK THE TAILWHEEL. (-23) M,lost rudder control .,"[7, 8, 'OtherScientificTerm']"
1511,19970828026989A,2045,3,LOUD POP ON TAKEOFF ROLL. LOST RUDDER CONTROL. EXITED RWY INTO CORNFIELD. HAD FAILED TO LOCK THE TAILWHEEL. (-23) M,had failed to lock the tailwheel .,"[20, 20, 'OtherScientificTerm']"
1512,19970810025099I,2046,2,LOST OIL PRESSURE NR2 ENGINE. LANDED MDT. OIL CAP CAME LOOSE. SIPHENED OIL PUT IN SEVEN QTS CONTINUED TO SVH.      ,oil cap came loose .,"[9, 10, 'OtherScientificTerm']"
1513,19970416006029A,2049,0,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,forest fire flight .,"[0, 2, 'Task']"
1514,19970416006029A,2049,5,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,rotor drive shaft failed .,"[18, 20, 'OtherScientificTerm']"
1515,19970908038069A,2051,0,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,tired taxi with tiedown chains attache .,"[0, 1, 'OtherScientificTerm']"
1516,19971107045709I,2061,0,"AS A RESULT OF IMPROPER PREFLIGHT PROCEDURES, THE ACFT TOOK OFF WITH A RIG PIN INSERTED IN THE ELEVATOR. THE PILOT ","as a result of improper preflight procedures , the acft took off with a rig pin inserted in the elevator .","[9, 9, 'Method']"
1517,19970621015399I,2066,3,UNABLE SAFE GEAR FOR LANDING. LOST RIGHT ENGINE DUE LOW FUEL. LANDED GEAR UP. FAILED USE PROPER EMERGENCY PROCEDURE,failed use proper emergency procedure .,"[20, 21, 'Method']"
1518,19980109000199A,2068,0,PILOT DID NOT PERFORM PREFLIGHT CHECK AND FAILED TO REMOVE GUST LOCK FROM FLIGHT CONTROLS. STURCK TREES END OF RUN ,pilot did not perform preflight check and failed to remove gust lock from flight controls .,"[4, 5, 'OtherScientificTerm']"
1519,19980109000199A,2068,0,PILOT DID NOT PERFORM PREFLIGHT CHECK AND FAILED TO REMOVE GUST LOCK FROM FLIGHT CONTROLS. STURCK TREES END OF RUN ,pilot did not perform preflight check and failed to remove gust lock from flight controls .,"[10, 11, 'OtherScientificTerm']"
1520,19980109000199A,2068,0,PILOT DID NOT PERFORM PREFLIGHT CHECK AND FAILED TO REMOVE GUST LOCK FROM FLIGHT CONTROLS. STURCK TREES END OF RUN ,pilot did not perform preflight check and failed to remove gust lock from flight controls .,"[13, 14, 'OtherScientificTerm']"
1521,19980120005979A,2071,0,DRIFTED LANDING ROLL. HIT DRIFTED SNOW AND PLOWED DIRFTS. SKIDDED SIDEWAYS OFF RWY. INCORRECT RWY CONDITION REPORT.,drifted landing roll .,"[0, 2, 'OtherScientificTerm']"
1522,19970711021829I,2072,0,NARRATIVE: PARKING BRAKE APPARENTLY LEFT ON. T.O. WAS ABORTED. WHILE TAXIING BACK TO RAMP RIGHT BRAKE CAUGHT FIRE. ,narrative: parking brake apparently left on .,"[1, 2, 'OtherScientificTerm']"
1523,19980216001219A,2074,3,LOST POWER BOTH ENGINES. DESTOYED LANDING. HAD KNOWN MECH PROBLEMS. FAILED FEATHER. STALLED. FUEL PUMPS INOP. (-23),failed feather .,"[13, 14, 'OtherScientificTerm']"
1524,19980216001219A,2074,5,LOST POWER BOTH ENGINES. DESTOYED LANDING. HAD KNOWN MECH PROBLEMS. FAILED FEATHER. STALLED. FUEL PUMPS INOP. (-23),fuel pumps inop .,"[18, 19, 'Method']"
1525,19970731020559A,2077,2,SMOKE IN COCKPIT RETURNING TO BASE PILOT PANICKED. CRASH LANDED. APPARENTLY ACTIVATED THE WIND CHECK SMOKER.       ,apparently activated the wind check smoker .,"[15, 17, 'Method']"
1526,19970810027479I,2079,0,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,narrative: pilot fueled aircraft and placed fuel selector on left tank .,"[6, 7, 'OtherScientificTerm']"
1527,19980421014779I,2083,0,LOST POWER DURING DUAL STALLS. PROP STOPPED. UNABLE ROTATE. LANDED ROUGH FIELD. RIGHT GEAR BROKE. NO STC AUTO FUEL.,lost power during dual stalls .,"[3, 4, 'OtherScientificTerm']"
1528,19980421014779I,2083,5,LOST POWER DURING DUAL STALLS. PROP STOPPED. UNABLE ROTATE. LANDED ROUGH FIELD. RIGHT GEAR BROKE. NO STC AUTO FUEL.,no stc auto fuel .,"[21, 23, 'OtherScientificTerm']"
1529,19980427007849A,2087,0,CARGO STRAP BLEW OUT OF BAGGAGE CONTAINER AND WRAPPED AROUND TAIL ROTOR. DAMAGE PITCH LINKS AND GEAR BOX. SPUN IN. ,cargo strap blew out of baggage container and wrapped around tail rotor .,"[0, 1, 'OtherScientificTerm']"
1530,19980427007849A,2087,1,CARGO STRAP BLEW OUT OF BAGGAGE CONTAINER AND WRAPPED AROUND TAIL ROTOR. DAMAGE PITCH LINKS AND GEAR BOX. SPUN IN. ,damage pitch links and gear box .,"[13, 15, 'OtherScientificTerm']"
1531,19980427007849A,2087,1,CARGO STRAP BLEW OUT OF BAGGAGE CONTAINER AND WRAPPED AROUND TAIL ROTOR. DAMAGE PITCH LINKS AND GEAR BOX. SPUN IN. ,damage pitch links and gear box .,"[17, 18, 'OtherScientificTerm']"
1532,19980505011329A,2089,0,LOST DIRCTIONAL CONTROL WHEN TAIL CAME UP ON TAKEOFF. VEERED OFF RUNWAY. EQUIPPED WITH LARGE TUNDRA TIRES. (.4) ON ,lost dirctional control when tail came up on takeoff .,"[0, 2, 'OtherScientificTerm']"
1533,19980513024169I,2091,1,CANOPY NOT LATCHED PROPERLY BEFORE TAKE OFF AND DEPARTED AIRCRAFT ON APPROACH. PUNCTURED WING. NOT ON CHECK LIST.  ,punctured wing .,"[13, 14, 'OtherScientificTerm']"
1534,19970906033429I,2092,0,NARRATIVE: TOTAL ELECTRICAL SYSTEM FAILURE OCCURRED DURING ALTERNATOR COOLING TESTS. PILOT ATTEMPTED TO EXTEND LAND,narrative: total electrical system failure occurred during alternator cooling tests .,"[1, 4, 'OtherScientificTerm']"
1535,19970906033429I,2092,0,NARRATIVE: TOTAL ELECTRICAL SYSTEM FAILURE OCCURRED DURING ALTERNATOR COOLING TESTS. PILOT ATTEMPTED TO EXTEND LAND,narrative: total electrical system failure occurred during alternator cooling tests .,"[7, 9, 'OtherScientificTerm']"
1536,19980523010519A,2093,0,AERIAL MOOSE SURVEY. LOST POWER LOW ALTITUDE. STRUCK TREES. WATER IN FUEL. HAD SAT OUT IN ALL NIGHT RAIN. (.4)THE C,aerial moose survey .,"[0, 2, 'Task']"
1537,19980528020409I,2094,0,GEAR RETRACTION DUE GEAR SELECTOR IN THE UP POSITION. SETTLED BACK TO RUNWAY AFTER INITIAL LIFT OFF.               ,gear retraction due gear selector in the up position .,"[0, 1, 'OtherScientificTerm']"
1538,19980528020409I,2094,0,GEAR RETRACTION DUE GEAR SELECTOR IN THE UP POSITION. SETTLED BACK TO RUNWAY AFTER INITIAL LIFT OFF.               ,gear retraction due gear selector in the up position .,"[3, 4, 'OtherScientificTerm']"
1539,19980628015149A,2098,0,"AFTER TOUCH AND GO ACFT CLIMBED TO 299 FT, ENGINE SPUTTERED AND QUIT, ACFT LANDED IN A BEAN FIELD. (.4) IN THE WRIT","after touch and go acft climbed to 299 ft , engine sputtered and quit , acft landed in a bean field .","[15, 15, 'OtherScientificTerm']"
1540,19980701015829A,2100,0,"ACFT ENGINE LOST POWER ON CLIMBOUT AND PILOT MADE AN EMERG LANDING, SPEARFISH, SD. (.4)THE AIRPLANE SUFFERED A PART","acft engine lost power on climbout and pilot made an emerg landing , spearfish , sd .","[0, 1, 'Method']"
1541,19971004036839I,2102,0,LOST OIL PRESSURE. LANDED F18. INDICATES SMALL OIL LEAKS AND OIL NOT CHECKED FOR SOME TIME. NO OIL IN ENGINE.      ,lost oil pressure .,"[0, 2, 'OtherScientificTerm']"
1542,19971101031639A,2109,0,AIRCRAFT IDLE 2 YRS ON A FERRY FLIGHT. LOST RIGHT ENGINE AND PART POWER LEFT ON CLIMBOUT. FUEL FILTERS CLOGGED. (-2,aircraft idle 2 yrs on a ferry flight .,"[6, 7, 'OtherScientificTerm']"
1543,19971223039549A,2118,2,VISIBILITY REDUCED BY BLOWING SNOW TAXIING ON RAMP. STRUCK A 2FT HIGH PERPENICULAR SNOWBANK. MADE BY SNOW PLOW. (.1,made by snow plow .,"[18, 19, 'OtherScientificTerm']"
1544,19981115041169A,2127,1,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA","19 ) on november 15 , 1998 , approximately 0945 central standard time , a bell 206b helicopter , n21466 , was substantia .","[17, 19, 'OtherScientificTerm']"
1545,19981118045009A,2128,3,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA",", the engine rpm dropped to approxima .","[24, 25, 'OtherScientificTerm']"
1546,19980929027459A,2129,0,"ACFT EXPERIENCED A LOSS OF POWER ON TAKEOFF, RETURNED TO THE APRT, AND SUSTAINED SUBSTANTIAL DAMAGE. (-23)THE MIXTU","acft experienced a loss of power on takeoff , returned to the aprt , and sustained substantial damage .","[0, 0, 'Method']"
1547,19981002028019A,2131,0,ACFT WAS ON A TEST FLIGHT WHEN IT CRASHED UNDER UNKNOWN CIRCUMSTANCES. (.4) THE AIRPLANE IMPACTED TERRAIN FOLLOWING,acft was on a test flight when it crashed under unknown circumstances .,"[0, 0, 'Method']"
1548,19981013033149I,2137,0,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,after klm cfrs performed maintenance on the engine #2 anti-ice valve .,"[7, 10, 'OtherScientificTerm']"
1549,19980421013329A,2146,0,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN. ,accidently turned off fuel switch instead of particle seperator on climbout .,"[3, 4, 'Method']"
1550,19980421013329A,2146,0,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN. ,accidently turned off fuel switch instead of particle seperator on climbout .,"[7, 8, 'Method']"
1551,19980421013329A,2146,1,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN. ,switches close together .,"[12, 12, 'OtherScientificTerm']"
1552,19980601011559A,2151,2,LOST POWER. STRUCK A BACK HOE ON FORCED LANDING. WATER IN POORLY DESIGNED SUMP FUEL SYSTEM. (-23) PILOT EXECUTED TA,water in poorly designed sump fuel system .,"[15, 17, 'Method']"
1553,19980607012559A,2155,0,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.","acft took off and climbed to approx 150 feet agl at which point began to lose power , acft to land in a grassy area .","[0, 0, 'Method']"
1554,19980607012559A,2155,0,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.","acft took off and climbed to approx 150 feet agl at which point began to lose power , acft to land in a grassy area .","[18, 18, 'Method']"
1555,19980616023109I,2160,3,LOUD BANG AND SHUDDER ENROUTE. SAW SPARKS AT ROTOR. RETURNED. ENGINE COWLING SEPERATED. COWL NOT FASTENED.         ,engine cowling seperated .,"[13, 14, 'OtherScientificTerm']"
