,index,input,head,relation,tail
3972,2270,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,FLEW A CROSS COUNTRY FLIGHT,number of participants,4
3973,2271,"CARGO DOOR CAME OPEN AFTER TAKEOFF, RETURNED AND LANDED. NO BAGGAGE WAS LOST.  (.4)ON APRIL 6, 1997, APPROXIMATELY ",TAKEOFF,point in time,"APRIL 6, 1997"
3974,2272,UPPER ENGINE COWL CAME OFF IN FLIGHT. LODGED ON TAIL SECTION. FELL OFF LANDING. MAINTENANCE FAILED SECURE COWLING. ,COWL,manufacturer,MAINTENANCE
3975,2272,UPPER ENGINE COWL CAME OFF IN FLIGHT. LODGED ON TAIL SECTION. FELL OFF LANDING. MAINTENANCE FAILED SECURE COWLING. ,MAINTENANCE,product or material produced,COWL
3976,2272,UPPER ENGINE COWL CAME OFF IN FLIGHT. LODGED ON TAIL SECTION. FELL OFF LANDING. MAINTENANCE FAILED SECURE COWLING. ,MAINTENANCE,product or material produced,COWL
3977,2272,UPPER ENGINE COWL CAME OFF IN FLIGHT. LODGED ON TAIL SECTION. FELL OFF LANDING. MAINTENANCE FAILED SECURE COWLING. ,COWL,manufacturer,MAINTENANCE
3978,2273,ENIGNE QUIT ON LOW LEVEL SEISMIC SURVEY FLIGHT. ROTOR DECAY ON AUTOROTATION. WATER IN FUEL AND AT SOURCE. (-23) DUR,ROTOR,product or material produced,AUTOROTATION
3979,2274,CANOPY OPENED ON GLIDER TOW. RELEASED TOW. DAMAGED LANDING OFF AIRPORT. GLIDER WILL FLY SANS CANOPY BUT HIGH DRAG. ,CANOPY,different from,DRAG
3980,2274,CANOPY OPENED ON GLIDER TOW. RELEASED TOW. DAMAGED LANDING OFF AIRPORT. GLIDER WILL FLY SANS CANOPY BUT HIGH DRAG. ,DRAG,different from,CANOPY
3981,2275,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",BATON ROUGE AIRPORT,located in the administrative territorial entity,CA
3982,2276,TAXIING TO RAMP NO FREQUENCY FOR AREA. HAD TO BACK UP DUE OUTBONED TRAFFIC. ATC THEN SET UP 1219 FOR TEMP CONTROL. ,1219,point in time,1219
3983,2277,DEPARTED WITH TOWBAR ATTACHED. ATC ADVISED BUT FLEW TO AIRPORT. LANDED HARD LEFT MAIN NOSE HIT FOLED BOTH AND WING.,TOWBAR,location,AIRPORT
3984,2278,DOOR OPENED AT ROTATION. ABORTED. LANDED REMAINING RUNWAY. BLEW A TIRE. BRAKING. MISJUDGEMENT. WILL FLY DOOR OPEN. ,ROTATION,different from,MISJUDGEMENT
3985,2278,DOOR OPENED AT ROTATION. ABORTED. LANDED REMAINING RUNWAY. BLEW A TIRE. BRAKING. MISJUDGEMENT. WILL FLY DOOR OPEN. ,MISJUDGEMENT,different from,ROTATION
3986,2279,AIRCRAFT REAR CARGO DOOR OPENED DURING FLIGHT. (.4) THE PILOT REPORTED HE WAS IN A DESCENT TO LAND WHEN THE CARGO D,CARGO,has part,CARGO D
3987,2279,AIRCRAFT REAR CARGO DOOR OPENED DURING FLIGHT. (.4) THE PILOT REPORTED HE WAS IN A DESCENT TO LAND WHEN THE CARGO D,CARGO D,part of,CARGO
3988,2280,(.4)THE PILOT SAID THAT THE ACCIDENT FLIGHT WAS THE FIRST FLIGHT FOLLOWING REPAIRS MADE TO THE ENGINE. HE INDICATED,PILOT,item operated,ENGINE
3989,2280,(.4)THE PILOT SAID THAT THE ACCIDENT FLIGHT WAS THE FIRST FLIGHT FOLLOWING REPAIRS MADE TO THE ENGINE. HE INDICATED,ENGINE,operator,PILOT
3990,2281,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,WIRES LDG,located in the administrative territorial entity,PAULS VALLEY
3991,2282,LEFT MAIN GEAR COLLAPSED ON TAKEOFF TRIED LIFT OFF BUT RIGHT GEAR ALSO FOLDED.FAILED BLEED OFF HYDRO PRESSURE PRIOR,TAKEOFF,uses,HYDRO PRESSURE
3992,2282,LEFT MAIN GEAR COLLAPSED ON TAKEOFF TRIED LIFT OFF BUT RIGHT GEAR ALSO FOLDED.FAILED BLEED OFF HYDRO PRESSURE PRIOR,HYDRO PRESSURE,used by,TAKEOFF
3993,2283,(-23) NO NARRATIVE AVAILABLE.                                                                                      ,NO NARRATIVE,original broadcaster,MTV
3994,2284,RIGHT TRANSMISSION DOOR SEPERATED. STRUCK TAIL ROTOR. AUTORATATED HARD LANDING. COWLING IMPROPERLY INSTALLED.      ,STRUCK TAIL ROTOR,subclass of,AUTORATATED HARD LANDING
3995,2285,HAD TROUBLE LIFTING OFF BUT FINALLY LIFTED TO HOVER. MOVED BACKWARDS. TAIL BOOM HIT GROUND. HELICOPTER ROLLED OVER.,LIFTING,different from,HOVER
3996,2285,HAD TROUBLE LIFTING OFF BUT FINALLY LIFTED TO HOVER. MOVED BACKWARDS. TAIL BOOM HIT GROUND. HELICOPTER ROLLED OVER.,HOVER,different from,LIFTING
3997,2286,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,CORN FIELD,different from,SHANNON AIRPORT
3998,2286,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,SHANNON AIRPORT,different from,CORN FIELD
3999,2287,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NASHUA,located in the administrative territorial entity,NH
4000,2288,NARRATIVE: THE AIRPLANE TOOK OFF FROM SUS AND CLIMBED TO 1500'. THE TOWER GAVE A FREQUENCY CHANGE TO THE PILOT TO C,SUS,elevation above sea level,1500
4001,2289,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",CESSNA 208B,part of,N9304F
4002,2289,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",N9304F,has part,CESSNA 208B
4003,2290,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A",WATERTOWN,located in the administrative territorial entity,WATERTOWN
4004,2290,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A",WATERTOWN,contains administrative territorial entity,WATERTOWN
4005,2291,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ",SA-227,operator,BIG SKY AIRLINES
4006,2292,"NARRATIVE: DURING TAKEOFF ROLL, DOOR OPENED AT 50 KNOTS. PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN",TAKEOFF ROLL,significant event,"PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN"
4007,2292,"NARRATIVE: DURING TAKEOFF ROLL, DOOR OPENED AT 50 KNOTS. PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN","PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN",location,TAKEOFF ROLL
4008,2293,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",JEREMY CHIN,employer,PIC
4009,2294,NARRATIVE: THE AIRCRAFT EXPERIENCED A LOSS OF OIL PRESSURE DUE TO THE MECHANIC FAILING TO TIGHTEN THE OIL COOLER LI,AIRCRAFT EXPERIENCED A LOSS OF OIL PRESSURE DUE TO THE MECHANIC FAILED TO TIGHTEN THE OIL COOLER LI,main subject,AIRCRAFT EXPERIENCED A LOSS OF OIL PRESSURE DUE TO THE MECHANIC FAILED TO TIGHTEN THE OIL COOLER LI
4010,2295,NARRATIVE: THE #1 ENGINE CORE COWL CAME OFF THE AIRCRAFT FOLLOWING TAKE-OFF. COMPANY DISCIPLINARY ACTION WAS ADMINI,CORE COWL,subclass of,AIRCRAFT
4011,2296,(-5)NOSE BAGGAGE CARGO CONSISTING OF A WOODEN WHEEL CHOCK SHIFTED DURING FLIGHT AND JAMMED THE NOSE LANDING GEAR ME,(5)NOSE BAGGAGE CARGO,different from,(5)NOSE BAGGAGE CARGO
4012,2296,(-5)NOSE BAGGAGE CARGO CONSISTING OF A WOODEN WHEEL CHOCK SHIFTED DURING FLIGHT AND JAMMED THE NOSE LANDING GEAR ME,(5)NOSE BAGGAGE CARGO,different from,(5)NOSE BAGGAGE CARGO
4013,2297,BELLY PANEL SEPERATED AIRCRAFT IN FLIGHT. PANEL WAS NEVER FOUND. OPERATOR HAS IMPLIMENTED PREVENTATIVE PROCEDURES. ,AIRCRAFT,used by,OPERATOR
4014,2297,BELLY PANEL SEPERATED AIRCRAFT IN FLIGHT. PANEL WAS NEVER FOUND. OPERATOR HAS IMPLIMENTED PREVENTATIVE PROCEDURES. ,OPERATOR,item operated,AIRCRAFT
4015,2298,LOST POWER AT 8000 FT OVER 22B. UNABLE TO LOCATE IT. TRIED FOR N41. UNABLE LANDED IN TREES. FUEL TANKS EMPTY. (.4) ,FUEL TANKS,located in the administrative territorial entity,N41
4016,2299,LOST POWER ENROUTE. NOSED OVER LANDING ON A SLOPE. NO EVIDENCE OF FUEL AT SCENE. FAILED TO VISUALLY CHECK FUEL.. (.,FUEL,has effect,NO EVIDENCE OF FUEL
4017,2299,LOST POWER ENROUTE. NOSED OVER LANDING ON A SLOPE. NO EVIDENCE OF FUEL AT SCENE. FAILED TO VISUALLY CHECK FUEL.. (.,NO EVIDENCE OF FUEL,has cause,FUEL
4018,2299,LOST POWER ENROUTE. NOSED OVER LANDING ON A SLOPE. NO EVIDENCE OF FUEL AT SCENE. FAILED TO VISUALLY CHECK FUEL.. (.,FUEL,has cause,NO EVIDENCE OF FUEL
4019,2300,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",EASTERN STANTARD <subj>EST,said to be the same as <triplet>EST,
4020,2300,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",EASTERN STANTARD <subj>EST,said to be the same as,EASTERN STANTARD
4021,2301,FUEL STARVATION ON SHORT FLIGHT. PILOT ADMITTED MISTAKE IN VISUAL FUEL CHECK. LANDED SAFE IN OPEN FIELD.           ,FUEL STARVATION ON SHORT FLIGHT,subclass of,VISUAL FUEL CHECK
4022,2302,WITNESSES REPORTED THAT THE AIRCRAFT WAS NOT GAINING ALTITUDE SHORTLY AFTER TAKE-OFF. THE WINGS WERE DIPPING UP THE,WINGS WERE DIPPING UP,instance of,AIRCRAFT
4023,2303,THE PILOT AND MECHANIC WERE PERFORMING A RUN UP AFTER MAINTENANCE OF THE AIR CYCLE UNIT. DURING THE RUN UP THE MECH,PILOT,has part,MECHANIC
4024,2303,THE PILOT AND MECHANIC WERE PERFORMING A RUN UP AFTER MAINTENANCE OF THE AIR CYCLE UNIT. DURING THE RUN UP THE MECH,MECHANIC,part of,PILOT
4025,2304,LOST POWER. CRASHED. PLASTIC LODGED IN FUEL LINE. (.4)THE EXPERIMENTAL AIRPLANE WAS ON CLIMBOUT FOLLOWING A TOUCH-A,A TOUCH-A,instance of,AIRPLANE
4026,2305,RT AILERON OR WING WAS FLUTTER BEFORE GLIDER RELEASE. AFTER RELEASE WENT INTO RIGHT SPRIRAL. IMPACTED GROUND. (.4) ,RT AILERON,part of,GLIDER
4027,2305,RT AILERON OR WING WAS FLUTTER BEFORE GLIDER RELEASE. AFTER RELEASE WENT INTO RIGHT SPRIRAL. IMPACTED GROUND. (.4) ,GLIDER,has part,RT AILERON
4028,2306,FAILED TO CHECK GEAR ON AMPHIBIAN LANDED GEAR DOWN IN WATER. FLIPPED OVER.                                         ,FLIPPED,instance of,GEAR
4029,2307,"ACFT BOUNCED ON LANDING, LOST CONTROL, AND VEERED OFF THE RWY. (-23)PILOT STATED THAT HE HAD MADE A NUMBER OF TOUCH",2003,point in time,2003
4030,2308,DURING THE AIRCRAFT TAKEODD THE TAIL WHEEL BECAME UNLOCKED DUE TO AN ACCUMULATION OF DIRT IN THE TAIL WHEEL. THE AI,TAIL WHEEL,part of,AIRCRAFT TAKEODD
4031,2308,DURING THE AIRCRAFT TAKEODD THE TAIL WHEEL BECAME UNLOCKED DUE TO AN ACCUMULATION OF DIRT IN THE TAIL WHEEL. THE AI,TAIL WHEEL,part of,AIRCRAFT TAKEODD
4032,2309,"(-5)THE PILOT STATED THAT JUST BEFORE TOUCH DOWN, THE SEAT BACK SLIPPED BACK ONE NOTCH CAUSING HIM TO LOSE CONTROL ",PILOT,has part,SEAT BACK
4033,2309,"(-5)THE PILOT STATED THAT JUST BEFORE TOUCH DOWN, THE SEAT BACK SLIPPED BACK ONE NOTCH CAUSING HIM TO LOSE CONTROL ",SEAT Back,part of,PILOT
4034,2310,"(-5)DURING LANDING ROLL THE AIRCRAFT TAIL WHEEL WAS NOT PROPERLY ENGAGED AND ACCORDING TO THE PILOT, HE MOMENTARILY",PILOT,item operated,AIRCRAFT TAIL WHEEL
4035,2311,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",DA 20-A1 AIRPLANE,manufacturer,DIAMOND AIRCRAFT INDUSTRIES
4036,2312,"(.4) THE CERTIFICATED AIRLINE TRANSPORT PILOT, WITH ONE PASSENGER, WAS DEPARTING FOR ANOTHER AIRPORT ABOUT 5 MILES ",CERTIFICated,facet of,TRANSPORT
4037,2313,ACFT WAS INVOLVED IN AERIAL APPLICATION WHEN THE ENGINE RAN OUT OF OIL DUE TO THE PILOT NOT SECURING THE DIPSTICK.(,AERIAL,has part,PILOT
4038,2313,ACFT WAS INVOLVED IN AERIAL APPLICATION WHEN THE ENGINE RAN OUT OF OIL DUE TO THE PILOT NOT SECURING THE DIPSTICK.(,PILOT,part of,AERIAL
4039,2314,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",BEECH,has part,N2313L
4040,2314,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",N2313L,part of,BEECH
4041,2315,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",RWY 32,located in the administrative territorial entity,PINELAWN CEMETARY
4042,2315,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",RWY 32,located in the administrative territorial entity,PINELAWN CEMETARY
4043,2316,"ENROUTE TO PICK UP PATIENT AT HOSPITAL, PILOT FELT WHAT HE THOUGHT WAS TURBULENCE FOLLOWED BY A RUSHING AIR NOISE. ",TURBULENCE,has effect,AIR NOISE
4044,2316,"ENROUTE TO PICK UP PATIENT AT HOSPITAL, PILOT FELT WHAT HE THOUGHT WAS TURBULENCE FOLLOWED BY A RUSHING AIR NOISE. ",AIR NOISE,has cause,TURBULENCE
4045,2317,"PILOT REPORTED THAT THE ACFT HAD ""LOST SOMETHING"" SHORTLY AFTER TAKE-OFF AND SAID HE WAS ATTEMPTING TO RETURN TO TH",PILOT,different from,TAKE-OFF
4046,2317,"PILOT REPORTED THAT THE ACFT HAD ""LOST SOMETHING"" SHORTLY AFTER TAKE-OFF AND SAID HE WAS ATTEMPTING TO RETURN TO TH",TAKE-OFF,different from,PILOT
4047,2318,"ACFT WAS TAXIING FOR TAKE OFF WHEN IT LOST CONTROL, RAN INTO A DITCH, AND STRUCK A TREE. OTHER CIRCUMSTANCES AE UNK",TAXIING,has part,TAKE OFF
4048,2318,"ACFT WAS TAXIING FOR TAKE OFF WHEN IT LOST CONTROL, RAN INTO A DITCH, AND STRUCK A TREE. OTHER CIRCUMSTANCES AE UNK",TAKE OFF,part of,TAXIING
4049,2319,(-5) A FLIGHT ATTENDANT OPENED AN OVERHEAD BIN AND A SNOWBOARD STOWED IN THE BIN FELL OUT HITTING THE PASSENGER IN ,BIN,different from,SNOWBOARD
4050,2319,(-5) A FLIGHT ATTENDANT OPENED AN OVERHEAD BIN AND A SNOWBOARD STOWED IN THE BIN FELL OUT HITTING THE PASSENGER IN ,SNOWBOARD,different from,BIN
4051,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT,item operated,ACFT ENGINE
4052,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT,item operated,ACFT
4053,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT ENGINE,operator,ACFT
4054,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT ENGINE,operator,ACFT
4055,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT,item operated,ACFT ENGINE
4056,2320,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT,item operated,ACFT ENGINE
4057,2321,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T","SAN FRANCISCO, CA",shares border with,TAKEOFF
4058,2321,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",TAKEOFF,shares border with,"SAN FRANCISCO, CA"
4059,2322,"(-23)AFTER LANDING, TAXIED ON TAXIWAY PAPA WAS MARCHALLED BY GROUP PERSONNEL INTO THE ATLANTIC FBO RAMP, HIT A RECE",FBO,has part,RAMP
4060,2322,"(-23)AFTER LANDING, TAXIED ON TAXIWAY PAPA WAS MARCHALLED BY GROUP PERSONNEL INTO THE ATLANTIC FBO RAMP, HIT A RECE",RAMP,part of,FBO
4061,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,PILOT,has part,ENROUTE
4062,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,ENROUTE,part of,PILOT
4063,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,ENROUTE,part of,PILOT
4064,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,ENROUTE,part of,PILOT
4065,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,PILOT,has part,ENROUTE
4066,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,PILOT,has part,ENROUTE
4067,2323,(-23) PILOT DEPARTED A PRIVATE RANCH FOR A FOUR (4) MILE ENROUTE TRIP TO ANOTHER RANCH. AFTER TAKEOFF PILOT REALIZE,PILOT,has part,ENROUTE
4068,2324,"(-23) THIS AIRCRAFT EXPERIENCED AN ENGINE STOPAGE DUE TO FUEL EXHAUSTION. UPON EXAMINATION, THE REPORTING INSPECTOR",FUEL EXHAUSTION,has effect,ENGINE STOPAGE
4069,2325,(-23) NO NARRATIVE                                                                                                 ,NO NARRATIVE,publication date,2004
4070,2326,"(.4) THE PILOT ABORTED THE TAKEOFF RUN AFTER THE AIRSPEED INDICATION ROSE TO ABOUT 80 MILES PER HOUR, BUT WOULD NOT",TAKEOFF,different from,TAKEOFF Run
4071,2326,"(.4) THE PILOT ABORTED THE TAKEOFF RUN AFTER THE AIRSPEED INDICATION ROSE TO ABOUT 80 MILES PER HOUR, BUT WOULD NOT",TAKEOFF Run,different from,TAKEOFF
4072,2327,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",ALASKA,shares border with,SUSTAI
4073,2327,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",SUSTAI,shares border with,ALASKA
4074,2328,(.4) THE PILOT COMPLETED THREE TOUCH-AND-GOES BEFORE DEPARTING THE TRAFFIC PATTERN AND INITIATING A CLIMB. WHILE PA,TOUCH-AND-GOES,part of,TRAFFIC PATTERN
4075,2328,(.4) THE PILOT COMPLETED THREE TOUCH-AND-GOES BEFORE DEPARTING THE TRAFFIC PATTERN AND INITIATING A CLIMB. WHILE PA,TRAFFIC PATTERN,has part,TOUCH-AND-GOES
4076,2329,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI",CANANDAIGUA AI,point in time,"NOVEMBER 9, 1999"
4077,2330,"(-23)^PRIVACY DATA ^ A PRIVATE PILOT WHILE FLYING N9023Q, A BEECH BE-58-58, ENROUTE AT 12,000 TO KMSN HAD THE FRONT",BEECH,product or material produced,BE-58-58
4078,2330,"(-23)^PRIVACY DATA ^ A PRIVATE PILOT WHILE FLYING N9023Q, A BEECH BE-58-58, ENROUTE AT 12,000 TO KMSN HAD THE FRONT",BE-58-58,manufacturer,BEECH
4079,2331,"(.4)THE PILOT SAID THAT SHORTLY AFTER TAKEOFF, THE ENGINE 'STARTED CUTTING OUT AND WAS NOT DEVELOPING ENOUGH POWER ",TAKEOFF,operator,PILOT
4080,2332,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,N1959F,manufacturer,EAGLE AVIATION INC.
4081,2333,"(-23) PILOT DEPARTED ACT, RAISED THE LANDING GEAR AND RECEIVED NO LIGHT INDICATIONS THAT HIS GEAR RETRACTED.  HE AS",(23) PILOT DEPARTED ACT,has effect,"(23) PILOT DEPARTED ACT, RAISED THE LANDING GEAR AND RECEIVED NO LIGHT INDICATIONS"
4082,2333,"(-23) PILOT DEPARTED ACT, RAISED THE LANDING GEAR AND RECEIVED NO LIGHT INDICATIONS THAT HIS GEAR RETRACTED.  HE AS","(23) PILOT DEPARTED ACT, RAISED THE LANDING GEAR AND RECEIVED NO LIGHT INDICATIONS",has cause,(23) PILOT DEPARTED ACT
4083,2334,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ",SKYWAY,inception,1900
4084,2335,"(-23) MR. TIMOTHY ALLEN WELLS WAS ACTING AS PILOT IN COMMAND OF A BELL HELICOPTER MODEL BHT-47-G5, N4754R, ENGAGED ",BHT-47-G5,subclass of,BELL HELICOPTER
4085,2336,"(-23) LOCAL VFR FLIGHT FROM MOR TO GKT. ENROUTE THE ENGINE BEGAN TO RUN ROUGH, AND STOPPED SEVERAL TIMES. PILOT WAS",MOR,shares border with,GKT
4086,2336,"(-23) LOCAL VFR FLIGHT FROM MOR TO GKT. ENROUTE THE ENGINE BEGAN TO RUN ROUGH, AND STOPPED SEVERAL TIMES. PILOT WAS",GKT,shares border with,MOR
4087,2337,"(.4) FOLLOWING LANDING, AND PRIOR TO THE BALLOON BEING SECURED TO THE GROUND, THE PILOT SHUT DOWN THE BURNER AND TH",LANDING,followed by,SECURED TO THE GROUND
4088,2337,"(.4) FOLLOWING LANDING, AND PRIOR TO THE BALLOON BEING SECURED TO THE GROUND, THE PILOT SHUT DOWN THE BURNER AND TH",SECURED TO THE GROUND,follows,LANDING
4089,2338,"(.4)PRIOR TO DEPARTURE, THE PILOT RECEIVED A WEATHER BRIEFING, WHICH INCLUDED FORECAST MODERATE ICING AND PILOT REP",PILOT REP,part of,WEATHER BRIEFING
4090,2339,(-23)PILOT FAILED TO REMOVE AN ENGINE EXHAUST PLUG DURING HIS PRE-FLIGHT DUE TO A DISTRACTION FROM REFUELERS. DURIN,PILOT,uses,ENGINE EXHAUST PLUG
4091,2339,(-23)PILOT FAILED TO REMOVE AN ENGINE EXHAUST PLUG DURING HIS PRE-FLIGHT DUE TO A DISTRACTION FROM REFUELERS. DURIN,ENGINE EXHAUST PLUG,used by,PILOT
4092,2340,"(-23)AFTER AN INTERVIEW WITH THE FIRST OFFICER, IT APPEARS THAT DURING THE PASSENGER BRIEFING, THE FIRST OFFICER MA",FIRST OFFICER,different from,MA
4093,2340,"(-23)AFTER AN INTERVIEW WITH THE FIRST OFFICER, IT APPEARS THAT DURING THE PASSENGER BRIEFING, THE FIRST OFFICER MA",MA,different from,FIRST OFFICER
4094,2341,"(-23) THE ACCIDENT INVOLVED A MOONEY, MODEL M20C, REGISTRATION NUMBER N9187V. THE AIRCRAFT IS ON A PART 135 CERTIFI",M20C,manufacturer,MOONEY
4095,2342,(-23) PILOT NEGLECTED TO REMOVE THE PREVIOUSLY ATTACHED CO-PILOT'S SEATBELT FROM SECURING THE FLIGHT CONTROLS. IT W,PILOT,uses,SEATBELT
4096,2342,(-23) PILOT NEGLECTED TO REMOVE THE PREVIOUSLY ATTACHED CO-PILOT'S SEATBELT FROM SECURING THE FLIGHT CONTROLS. IT W,SEATBELT,used by,PILOT
4097,2343,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",CULPEPER,located in the administrative territorial entity,VA
4098,2344,"(-23)PILOT TAXIED AIRCRAFT TO RUNWAY 31 AT READING AIRPORT (RDG), READING, PA, THEN STOPPED AND SET BRAKES. PILOT W",READING AIRPORT,located in the administrative territorial entity,PA
