c5_id,c119_input,entities,labels_raw,labels,confidence
20060529013339A,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S","MAY 29, 2006","[{'value': 'DATE', 'confidence': 0.9998322129249573}]",DATE,0.9998322129249573
20060529013339A,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S",1730 CENTRAL DAYLIGHT TIME,"[{'value': 'TIME', 'confidence': 0.9998871833086014}]",TIME,0.9998871833086014
20060529013339A,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S",AN,"[{'value': 'PRODUCT', 'confidence': 0.8237041234970093}]",PRODUCT,0.8237041234970093
20060529013339A,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S",AIR TRACTOR,"[{'value': 'PRODUCT', 'confidence': 0.7757163941860199}]",PRODUCT,0.7757163941860199
20060529013339A,"(-23) ON MAY 29, 2006, AT 1730 CENTRAL DAYLIGHT TIME, AN AIR TRACTOR AT802A AGRICULTURE AIRPLANE N175LA, RECEIVED S",AT802A AGRICULTURE AIRPLANE N175LA,"[{'value': 'PRODUCT', 'confidence': 0.8518363237380981}]",PRODUCT,0.8518363237380981
20060626014029A,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST",23,"[{'value': 'CARDINAL', 'confidence': 0.999447762966156}]",CARDINAL,0.999447762966156
20060626014029A,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST",MINONG,"[{'value': 'GPE', 'confidence': 0.9999881982803345}]",GPE,0.9999881982803345
20060626014029A,"(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT ST",WI,"[{'value': 'GPE', 'confidence': 0.9999936819076538}]",GPE,0.9999936819076538
20060725015959A,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND",23,"[{'value': 'CARDINAL', 'confidence': 0.9999371767044067}]",CARDINAL,0.9999371767044067
20060725015959A,"(-23) THE PILOT STATED HE WAS OVER LAKE HUGHES WHEN THE ENGINE ""SPUTTERED."" HE THOUGHT THE LEFT TANK WAS EMPTY, AND",LAKE HUGHES,"[{'value': 'LOC', 'confidence': 0.9999846816062927}]",LOC,0.9999846816062927
20061005024779I,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI",23,"[{'value': 'CARDINAL', 'confidence': 0.9993942975997925}]",CARDINAL,0.9993942975997925
20061005024779I,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI","OCTOBER 5, 2006","[{'value': 'DATE', 'confidence': 0.9999920129776001}]",DATE,0.9999920129776001
20061005024779I,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI",N4546Y,"[{'value': 'CARDINAL', 'confidence': 0.3529878258705139}]",CARDINAL,0.3529878258705139
20061005024779I,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI",RUNWAY 1 RI,"[{'value': 'FAC', 'confidence': 0.9999594688415527}]",FAC,0.9999594688415527
20060725014899I,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,23,"[{'value': 'CARDINAL', 'confidence': 0.9996997117996216}]",CARDINAL,0.9996997117996216
20060725014899I,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,AIR,"[{'value': 'PRODUCT', 'confidence': 0.9703877568244934}]",PRODUCT,0.9703877568244934
20060725014899I,(-23) AN ALLEGIANT AIR DC-9-83 WAS TAXIING FOR THE PURPOSE OF CONDUCTING A FERRY FLIGHT WHEN GROUND PERSONNEL NOTIC,DC-9-83,"[{'value': 'PRODUCT', 'confidence': 0.847257137298584}]",PRODUCT,0.847257137298584
20060616015289I,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",23,"[{'value': 'CARDINAL', 'confidence': 0.9835717678070068}]",CARDINAL,0.9835717678070068
20060616015289I,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",AIRCRAFT,"[{'value': 'PRODUCT', 'confidence': 0.9999878406524658}]",PRODUCT,0.9999878406524658
20060616015289I,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",RWY 15,"[{'value': 'FAC', 'confidence': 0.9999566078186035}]",FAC,0.9999566078186035
20060616015289I,"(-23) AIRCRAFT WAS CLEARED TO LAND ON RWY 15, UPON LANDING THE AIRCRAFT GEAR COLLAPSED. PILOT DID NOT KNOW WHICH GE",AIRCRAFT,"[{'value': 'PRODUCT', 'confidence': 0.9999501705169678}]",PRODUCT,0.9999501705169678
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",23,"[{'value': 'CARDINAL', 'confidence': 0.9996820688247681}]",CARDINAL,0.9996820688247681
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69","PADUCAH,","[{'value': 'GPE', 'confidence': 0.805721640586853}]",GPE,0.805721640586853
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",KENTUCKY,"[{'value': 'GPE', 'confidence': 0.7660859227180481}]",GPE,0.7660859227180481
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",02-03-07.,"[{'value': 'DATE', 'confidence': 0.6861357688903809}]",DATE,0.6861357688903809
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",14:45,"[{'value': 'TIME', 'confidence': 0.9990596175193787}]",TIME,0.9990596175193787
20070203001149I,"(-23) N694T CRASHED ON LANDING IN PADUCAH, KENTUCKY ON 02-03-07. 14:45 LOCAL TIME, PADUCAH TOWER: TOWER CLEARED N69",PADUCAH TOWER,"[{'value': 'GPE', 'confidence': 0.9868535101413727}]",GPE,0.9868535101413727
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",23,"[{'value': 'CARDINAL', 'confidence': 0.9976058006286621}]",CARDINAL,0.9976058006286621
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR","FEBRUARY 18, 2007","[{'value': 'DATE', 'confidence': 0.9999935328960419}]",DATE,0.9999935328960419
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",N7235K,"[{'value': 'CARDINAL', 'confidence': 0.9698408246040344}]",CARDINAL,0.9698408246040344
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",BE-58-P,"[{'value': 'CARDINAL', 'confidence': 0.9810301065444946}]",CARDINAL,0.9810301065444946
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",ABERDEEN,"[{'value': 'GPE', 'confidence': 0.9999849796295166}]",GPE,0.9999849796295166
20070218007209I,"(-23) ON FEBRUARY 18, 2007, N7235K, BE-58-P, TOOK OFF FROM ABERDEEN, SD. WHEN THE PILOT RETRACTED THE GEAR, HE HEAR",SD,"[{'value': 'GPE', 'confidence': 0.9999825954437256}]",GPE,0.9999825954437256
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",23,"[{'value': 'CARDINAL', 'confidence': 0.9936951994895935}]",CARDINAL,0.9936951994895935
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE","JANUARY 21, 2007","[{'value': 'DATE', 'confidence': 0.9999915063381195}]",DATE,0.9999915063381195
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",2100 PST,"[{'value': 'TIME', 'confidence': 0.9999234080314636}]",TIME,0.9999234080314636
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",SOCATA,"[{'value': 'ORG', 'confidence': 0.6134384870529175}]",ORG,0.6134384870529175
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",N711RP,"[{'value': 'CARDINAL', 'confidence': 0.8323339819908142}]",CARDINAL,0.8323339819908142
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",1081,"[{'value': 'CARDINAL', 'confidence': 0.9999872446060181}]",CARDINAL,0.9999872446060181
20070121001759I,"(-23) ON JANUARY 21, 2007 AT 2100 PST, SOCATA TB20 A/C, N711RP, S/N: 1081 LANDED AT TOA RWY 29R WITH THE LANDING GE",29R,"[{'value': 'CARDINAL', 'confidence': 0.9995504021644592}]",CARDINAL,0.9995504021644592
20070612825959I,"(-23) DURING PUSH BACK OF FLIGHT #7643 AT APPROXIMATELY 200 FEET FROM GATE, THE PUSH BACK TUG CAUGHT FIRE WHILE STI",23,"[{'value': 'CARDINAL', 'confidence': 0.9999097585678101}]",CARDINAL,0.9999097585678101
20070612825959I,"(-23) DURING PUSH BACK OF FLIGHT #7643 AT APPROXIMATELY 200 FEET FROM GATE, THE PUSH BACK TUG CAUGHT FIRE WHILE STI",7643,"[{'value': 'CARDINAL', 'confidence': 0.7243461608886719}]",CARDINAL,0.7243461608886719
20070612825959I,"(-23) DURING PUSH BACK OF FLIGHT #7643 AT APPROXIMATELY 200 FEET FROM GATE, THE PUSH BACK TUG CAUGHT FIRE WHILE STI",200 FEET,"[{'value': 'QUANTITY', 'confidence': 0.999951958656311}]",QUANTITY,0.999951958656311
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",23,"[{'value': 'CARDINAL', 'confidence': 0.999970555305481}]",CARDINAL,0.999970555305481
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",ADDISON,"[{'value': 'GPE', 'confidence': 0.9914129972457886}]",GPE,0.9914129972457886
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",TEXAS,"[{'value': 'GPE', 'confidence': 0.9785622954368591}]",GPE,0.9785622954368591
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P","MARCH 27, 2007","[{'value': 'DATE', 'confidence': 0.9999912977218628}]",DATE,0.9999912977218628
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",IDAHO FALLS,"[{'value': 'LOC', 'confidence': 0.5672460198402405}]",LOC,0.5672460198402405
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",IDAHO,"[{'value': 'GPE', 'confidence': 0.9998788833618164}]",GPE,0.9998788833618164
20070327004739I,"(-23) THE FLIGHT DEPARTED ADDISON, TEXAS ON MARCH 27, 2007 FOR A BUSINESS TRIP TO IDAHO FALLS, IDAHO UNDER 14 CFR P",14,"[{'value': 'CARDINAL', 'confidence': 0.9426395893096924}]",CARDINAL,0.9426395893096924
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",23,"[{'value': 'CARDINAL', 'confidence': 0.9826034903526306}]",CARDINAL,0.9826034903526306
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",3SQ,"[{'value': 'ORG', 'confidence': 0.6032597422599792}]",ORG,0.6032597422599792
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",ST. CHARLES MUNICIPAL,"[{'value': 'GPE', 'confidence': 0.9991874545812607}]",GPE,0.9991874545812607
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",ST. CHARLES,"[{'value': 'GPE', 'confidence': 0.999974250793457}]",GPE,0.999974250793457
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",MO,"[{'value': 'GPE', 'confidence': 0.9998911619186401}]",GPE,0.9998911619186401
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",KLIT,"[{'value': 'GPE', 'confidence': 0.9914472103118896}]",GPE,0.9914472103118896
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",LITTLE ROCK,"[{'value': 'GPE', 'confidence': 0.9998283684253693}]",GPE,0.9998283684253693
20061226027279A,"(-23) THIS FLIGHT ORIGINATED AT 3SQ, ST. CHARLES MUNICIPAL (ST. CHARLES, MO) AND CONTINUED TO KLIT (LITTLE ROCK, AR",AR,"[{'value': 'GPE', 'confidence': 0.9951866269111633}]",GPE,0.9951866269111633
20070407009039A,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS",23,"[{'value': 'CARDINAL', 'confidence': 0.9923204779624939}]",CARDINAL,0.9923204779624939
20070407009039A,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS",5 MILES,"[{'value': 'QUANTITY', 'confidence': 0.9498646557331085}]",QUANTITY,0.9498646557331085
20070407009039A,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS",THE LAKELAND LINDER AIRPORT,"[{'value': 'FAC', 'confidence': 0.9999895691871643}]",FAC,0.9999895691871643
20070407009039A,"(-23) THE PILOT REPORTED PARTIAL LOSS OF POWER ABOUT 5 MILES SE OF THE LAKELAND LINDER AIRPORT (KLAL), THEREBY CAUS",KLAL,"[{'value': 'FAC', 'confidence': 0.9633233547210693}]",FAC,0.9633233547210693
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",23,"[{'value': 'CARDINAL', 'confidence': 0.9959726929664612}]",CARDINAL,0.9959726929664612
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",HOLBROOK,"[{'value': 'GPE', 'confidence': 0.999975323677063}]",GPE,0.999975323677063
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",AZ,"[{'value': 'GPE', 'confidence': 0.999982476234436}]",GPE,0.999982476234436
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",SHOW LOW,"[{'value': 'GPE', 'confidence': 0.9921033978462219}]",GPE,0.9921033978462219
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",AZ,"[{'value': 'GPE', 'confidence': 0.9998958110809326}]",GPE,0.9998958110809326
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",6 GALLONS,"[{'value': 'QUANTITY', 'confidence': 0.9999878406524658}]",QUANTITY,0.9999878406524658
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",3,"[{'value': 'CARDINAL', 'confidence': 0.9998577833175659}]",CARDINAL,0.9998577833175659
20070428007859A,"(-23) PILOT DEPARTED HOLBROOK, AZ TO SHOW LOW, AZ WITH 6 GALLONS OF FUEL ON BOARD. HIS FLIGHT REQUIRED ABOUT 3 TO 3",3,"[{'value': 'CARDINAL', 'confidence': 0.9997462630271912}]",CARDINAL,0.9997462630271912
20070222004509A,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O",02/22/2007,"[{'value': 'DATE', 'confidence': 0.9999907732009887}]",DATE,0.9999907732009887
20070222004509A,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O",1330 EST,"[{'value': 'TIME', 'confidence': 0.9988925158977509}]",TIME,0.9988925158977509
20070222004509A,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O",AIRCRAFT,"[{'value': 'PRODUCT', 'confidence': 0.9841721653938293}]",PRODUCT,0.9841721653938293
20070222004509A,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O",RUNWAY 19,"[{'value': 'FAC', 'confidence': 0.9999358057975769}]",FAC,0.9999358057975769
20070222004509A,"(-23) ON 02/22/2007, AT APPROXIMATELY 1330 EST, THE AIRCRAFT TOOK OFF FROM RUNWAY 19 AT HUMMEL AIRPORT (W-75) AND O",HUMMEL AIRPORT,"[{'value': 'FAC', 'confidence': 0.9999650716781616}]",FAC,0.9999650716781616
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",23,"[{'value': 'CARDINAL', 'confidence': 0.9803304076194763}]",CARDINAL,0.9803304076194763
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",3/2/07,"[{'value': 'DATE', 'confidence': 0.9999843835830688}]",DATE,0.9999843835830688
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",1830 EST,"[{'value': 'TIME', 'confidence': 0.9997214078903198}]",TIME,0.9997214078903198
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",N682RA,"[{'value': 'ORG', 'confidence': 0.6625867486000061}]",ORG,0.6625867486000061
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",150,"[{'value': 'CARDINAL', 'confidence': 0.9997367262840271}]",CARDINAL,0.9997367262840271
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",HOMESTEAD AIRPORT,"[{'value': 'FAC', 'confidence': 0.9999690055847168}]",FAC,0.9999690055847168
20070302003669A,"(-23) 3/2/07 @ 1830 EST, N682RA, CESSNA 150, LEFT X51, HOMESTEAD AIRPORT, LOST POWER ON RETURN TOWARD TMB. UNABLE T",TMB,"[{'value': 'ORG', 'confidence': 0.9999333620071411}]",ORG,0.9999333620071411
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",23,"[{'value': 'CARDINAL', 'confidence': 0.9998772144317627}]",CARDINAL,0.9998772144317627
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",NOTH PLATTE,"[{'value': 'GPE', 'confidence': 0.9999906420707703}]",GPE,0.9999906420707703
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",NE,"[{'value': 'GPE', 'confidence': 0.9999831914901733}]",GPE,0.9999831914901733
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",IOWA CITY,"[{'value': 'GPE', 'confidence': 0.9999926090240479}]",GPE,0.9999926090240479
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",IA,"[{'value': 'GPE', 'confidence': 0.9999898672103882}]",GPE,0.9999898672103882
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",487 STATUTE MILES,"[{'value': 'QUANTITY', 'confidence': 0.9999539454778036}]",QUANTITY,0.9999539454778036
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",AIRCRAFT,"[{'value': 'PRODUCT', 'confidence': 0.997678816318512}]",PRODUCT,0.997678816318512
20070202001609A,"(-23) ON A FLIGHT FROM NOTH PLATTE, NE, TO IOWA CITY, IA, (487 STATUTE MILES) THE AIRCRAFT LOST POWER NEAR GRINNELL",GRINNELL,"[{'value': 'GPE', 'confidence': 0.9999929666519165}]",GPE,0.9999929666519165
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ",23,"[{'value': 'DATE', 'confidence': 0.9791290760040283}]",DATE,0.9791290760040283
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ",05/14/2007,"[{'value': 'DATE', 'confidence': 0.9999859571456909}]",DATE,0.9999859571456909
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ",1941 CDT,"[{'value': 'DATE', 'confidence': 0.9999555349349976}]",DATE,0.9999555349349976
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ",GRUMMAN,"[{'value': 'ORG', 'confidence': 0.9988375306129456}]",ORG,0.9988375306129456
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ",G-164B,"[{'value': 'PRODUCT', 'confidence': 0.9922634363174438}]",PRODUCT,0.9922634363174438
20070514007929A,"(-23) ON 05/14/2007, 1941 CDT, A GRUMMAN/SCHWEIZER MODEL G-164B, N8402K, REGISTERED TO WILSON FLYING SERVICE, INC, ","WILSON FLYING SERVICE, INC","[{'value': 'ORG', 'confidence': 0.9999906301498414}]",ORG,0.9999906301498414
20070705014169A,(-23) THE PILOT ^PRIVACY DATA OMITTED^ REQUESTED TO BE FUELED AT THE CHANDLER AIRPORT PRIOR TO HIS DEPARTURE ON JUL,23,"[{'value': 'CARDINAL', 'confidence': 0.9058178663253784}]",CARDINAL,0.9058178663253784
20070705014169A,(-23) THE PILOT ^PRIVACY DATA OMITTED^ REQUESTED TO BE FUELED AT THE CHANDLER AIRPORT PRIOR TO HIS DEPARTURE ON JUL,THE CHANDLER AIRPORT,"[{'value': 'FAC', 'confidence': 0.9999898274739584}]",FAC,0.9999898274739584
