,index,input,head,relation,tail
3711,1966,LOST POWER ON INITIAL CLIMB RIGHT ENGINE. FAILED POWER OFF LEFT ENGINE. BELOW VMC. CRASHED. TURBO WASTE GATE JAMMED,bozeman,located in the administrative territorial entity,montana
3712,1966,LOST POWER ON INITIAL CLIMB RIGHT ENGINE. FAILED POWER OFF LEFT ENGINE. BELOW VMC. CRASHED. TURBO WASTE GATE JAMMED,montana,contains administrative territorial entity,bozeman
3713,1967,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,powerlines,has part,wires
3714,1967,FAILED TO DETACH TRAILER TIE DOWN FROM SKID. LOST CONTROL AND ROLLED ON LIFT OFF. (-23) PILOT FAILED TO FULLY DETAC,wires,part of,powerlines
3715,1968,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC",oil,different from,fuel
3716,1968,"NARRATIVE: DURING A MAINTENANCE PROCEDURE, A COUNTER-BALANCE WEIGHT WAS LOADED ON THIS AIRCRAFT. THE COUNTER-BALANC",fuel,different from,oil
3717,1969,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. APPARENTLY TURNED ON AUX PUMP THAT RESTRICTED FUEL FLOW CAUSED PROBLEM.,pilot,field of this occupation,flight
3718,1969,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. APPARENTLY TURNED ON AUX PUMP THAT RESTRICTED FUEL FLOW CAUSED PROBLEM.,flight,practiced by,pilot
3719,1970,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,wing spar,connects with,engine
3720,1970,NOSE BAGGAGE DOOR OPENED ON TAKEOFF. BAGGAGE HIT LEFT PROP. GOT BELWO UMC. LANDED ON SEA ICE. WILL FLY DOOR OPEN.  ,engine,connects with,wing spar
3721,1971,LOST PARTIAL POWER. LANDED IN A FIELD. STRUCK A DITCH. NOSED OVER. NO ENGINE ANOMALIES. FOUND WATER IN CARB BOWL. (,1834,point in time,1834
3722,1972,NARRATIVE: FLIGHT CREW DID NOT PERFORM THE PROPER PRE-FLIGHT. FORGOT TO REMOVE PITOT TUBE COVERS (WHICH WERE ACTUAL,throttle,connects with,valve
3723,1972,NARRATIVE: FLIGHT CREW DID NOT PERFORM THE PROPER PRE-FLIGHT. FORGOT TO REMOVE PITOT TUBE COVERS (WHICH WERE ACTUAL,valve,connects with,throttle
3724,1973,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,tail rotor,connects with,nose
3725,1973,NARRATIVE: NOSEGEAR MECHANISM FAILED AND ALLOWED NOSEGEAR TO COLLAPSE ON TOUCHDOWN. INVESTIGATION INDICATES AIRCRAF,nose,connects with,tail rotor
3726,1974,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. FEW OUNCES FUEL AND WATER IN SYSTEM. NOT FLOWN OR FUELED FOR 6MO.      ,pilot,field of this occupation,control check
3727,1974,LOST POWER ON CLIMBOUT. NOSED OVER LANDING. FEW OUNCES FUEL AND WATER IN SYSTEM. NOT FLOWN OR FUELED FOR 6MO.      ,control check,practiced by,pilot
3728,1975,"NARRATIVE: MOONEY N253TM, A MOONEY 020M, DEPARTED BOZEMAN, MONTANA, GALLATIN FIELD, AND RETURNED FOR LANDING IMMEDI",main rotor,part of,helicopter
3729,1976,"FLYING LOW TRIED TOO LATE TO BURN AND CLIMB OVER POWERLINES, SAW ERROR. PULLED VENT. HIT WIRES. LEAKY BAG. (-23) MR",1700,point in time,1700
3730,1977,"LOST OIL PRESSURE EN ROUTE. LANDED RAILROAD BED. EXITED BED DOWN EMBANKMENT. FAILED TO ADD OIL ON FUEL STOP,LOW OIL",crashed on takeoff,subclass of,takeoff
3731,1978,"NARRATIVE: APPROXIMATELY 15 MINUTES INTO THE FLIGHT, THE PILOT NOTICED A LARGE LOSS OF FUEL AS INDICATED. THE PILOT",tea airport,located in or next to body of water,ifr
3732,1979,ON APPROACH ROLLED INTO DIVE AND IMPACTED. PILOT OBSERVED STRUGGLING. CUT WING SPAR FOR BOGUS ENGINE. WINGS FAILED.,dolly,subclass of,helicopter
3733,1980,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",cardboard folder,has parts of the class,wood prop
3734,1980,"NARRATIVE: HISTORY OF FLIGHT; ON 09/29/96, AT 1834 CDT, A CESSNA 421C, N76737, REGISTERED TO JUNIOR FOOD STORES, ME",wood prop,subclass of,cardboard folder
3735,1981,LOST FUEL PRESSURE EN ROUTE SPRAY AREA. ENGINE QUIT. DUMPED LOAD. FIRE IN ENGINE.FUEL HOSE THROTTLE TO VALVE FAILED,landing skid,part of,helipad
3736,1982,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",fuel siphoning,uses,fuel caps
3737,1982,"COLLIDED WITH GROUND DURING AG OPS. FUEL PUMP INOP. FUEL STARVATION. TAIL ROTOR HIT, THEN NOSE HIT A STUMP. (-23) A",fuel caps,used by,fuel siphoning
3738,1983,NARRATIVE: PRIOR TO TAKE-OFF THE PILOT INDICATED HE COMPLETED A CONTROL CHECK AND EVERYTHING WAS SATISFACTORY. HOWE,static lines,opposite of,desent
3739,1983,NARRATIVE: PRIOR TO TAKE-OFF THE PILOT INDICATED HE COMPLETED A CONTROL CHECK AND EVERYTHING WAS SATISFACTORY. HOWE,desent,opposite of,static lines
3740,1984,"HELICOPTER HOVERING WHEN PILOT HEARD LOUD POP, EXECUTED AUTOROTATION, MAIN ROTOR FLEXED, CUT OFF TAIL BOOM. (.4)DUR",sioux falls,located in the administrative territorial entity,omaha
3741,1985,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,pilot,item operated,aircraft
3742,1985,NARRATIVE: AT APPROX. 1700 CST MR. FRYE TAXIED HIS CHALLENGER II FOR AN INTERSECTION TAKEOFF ON A PRIVATE GRASS STR,aircraft,operator,pilot
3743,1986,"CRASHED ON TAKEOFF. (.4)THE PILOT STATED THAT HE WAS IN A HURRY, AND WAS TRYING TO COMPLETE HIS TAKEOFF BEFORE THE ",right brake,opposite of,left brake
3744,1986,"CRASHED ON TAKEOFF. (.4)THE PILOT STATED THAT HE WAS IN A HURRY, AND WAS TRYING TO COMPLETE HIS TAKEOFF BEFORE THE ",left brake,opposite of,right brake
3745,1987,"VFR PILOT FLYING INTO IFR CONDITIONS, UNABLE TO LAND DUE TO WEATHER, VECTORED TO TEA AIRPORT, CRASHED. (.4)THE NONI",mel 80,instance of,valve
3746,1988,FAILED REMOVE DOLLY PRIOR TAKEOFF. HANDLE CAUGHT ON GROUND. HELICOPTER ROLLED OVER.                                ,recent annual,has part,rain
3747,1988,FAILED REMOVE DOLLY PRIOR TAKEOFF. HANDLE CAUGHT ON GROUND. HELICOPTER ROLLED OVER.                                ,rain,part of,recent annual
3748,1989,ON TAKEOFF CARDBOARD FOLDER BLEW OUT AND STRUCK WOOD PROP. VIBRATED DUE BROKEN PROP. OVERRAN ROAD INTO TREES DITCH.,takeoff,part of,search and rescue
3749,1990,HELICOPTER LIFTED OFF HELIPAD WITH AN EXTERNAL LOAD WHEN CABLE BECAME ENTANGLED IN LANDING SKID. ROLLED OVER.      ,n1jx,instance of,north american sabreliner
3750,1991,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,glider pilot,field of this occupation,glider tow
3751,1991,LOST POWER AT CRUISE. CRASH LANDED ON HIGHWAY IN A DITCH. FUEL SIPHONING EXHAUSTION. FUEL CAPS NOT SECURED. (-23) A,glider tow,practiced by,glider pilot
3752,1992,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,motorized glider,has part,engine
3753,1992,MAINTENANCE CHECK FLIGHT. ALTIMETER FROZE AT FL120. THEN OPERATED ON DESENT. STATIC LINES OFF. FAILED PRIOR CHECK. ,engine,part of,motorized glider
3754,1993,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ",provo,located in the administrative territorial entity,utah
3755,1993,"NARRATIVE: DURING A CROSS COUNTRY FLIGHT FROM SIOUX FALLS, SD TO OMAHA, NE THE TOP ENTRANCE DOOR HALF CAME OPEN AT ",utah,contains administrative territorial entity,provo
3756,1994,(.4)THE PILOT/OWNER OF THE AIRCRAFT COMPLETED THE PREFLIGHT AND STARTED THE ENGINE BY HAND PROPPING.  WHEN HE CLIMB,2008 Summer Olympics,point in time,2008
3757,1994,(.4)THE PILOT/OWNER OF THE AIRCRAFT COMPLETED THE PREFLIGHT AND STARTED THE ENGINE BY HAND PROPPING.  WHEN HE CLIMB,2008 Summer Olympics,location,Beijing
3758,1994,(.4)THE PILOT/OWNER OF THE AIRCRAFT COMPLETED THE PREFLIGHT AND STARTED THE ENGINE BY HAND PROPPING.  WHEN HE CLIMB,2008 Summer Olympics,country,China
3759,1994,(.4)THE PILOT/OWNER OF THE AIRCRAFT COMPLETED THE PREFLIGHT AND STARTED THE ENGINE BY HAND PROPPING.  WHEN HE CLIMB,Beijing,country,China
3760,1994,(.4)THE PILOT/OWNER OF THE AIRCRAFT COMPLETED THE PREFLIGHT AND STARTED THE ENGINE BY HAND PROPPING.  WHEN HE CLIMB,China,capital,Beijing
3761,1996,NARRATIVE: START VALVE STAYED OPEN AFTER #2 ENGINE WAS STARTED. MAINTENANCE CLOSED THE VALVE MANUALLY AS PER MEL 80,takeoff roll,subclass of,rotation
3762,1997,LOST POWER ON CLIMBOUT. TRIED RETURN. HIT FENCE SHORT RUNWAY. WAATER IN FUEL LEAKY FUEL CAP. RECENT ANNUAL AND RAIN,pilot,field of this occupation,level flight
3763,1997,LOST POWER ON CLIMBOUT. TRIED RETURN. HIT FENCE SHORT RUNWAY. WAATER IN FUEL LEAKY FUEL CAP. RECENT ANNUAL AND RAIN,level flight,practiced by,pilot
3764,1998,SEARCH AND RESCUE FLIGHT. PASSENGER ACCIDENTLY BROKE FUEL HANDLE. INADVERTENTLY PUT SELECTOR TO OFF. QUIT ON TAKEOF,n7368r,manufacturer,beechcraft
3765,1999,"NARRATIVE: AIRCRAFT N1JX, A NORTH AMERICAN SABRELINER, MADE A NORMAL APPROACH AND LANDING AT THE MONROE AIRPORT, NO",nr3,subclass of,engine
3766,2000,FAILED TO STOW SPOILERS FOR GLIDER TOW. THEY DEPLOYED. GLIDER PILOT CUT LOSE FROM TOW BUT HIT TREES SHORT RUNWAY.  ,heavy sink,subclass of,tow
3767,2001,MOTORIZED GLIDER. SHUT OFF ENGINE. THERMALED. TIME RETURN NO START. LANDED IN A SWAMP. MISHANDLED STARTUP ITEMS.   ,John F. Kennedy School of Government,part of,Harvard University
3768,2001,MOTORIZED GLIDER. SHUT OFF ENGINE. THERMALED. TIME RETURN NO START. LANDED IN A SWAMP. MISHANDLED STARTUP ITEMS.   ,Harvard University,subsidiary,John F. Kennedy School of Government
3769,2002,"NARRATIVE: ON JANUARY 16, 1997, A BEECH 99, OWNED AND OPERATED BY ALPINE AIR OF PROVO, UTAH, HAD DEPARTED BILLINGS,",hector municipal airport,place served by transport hub,"hector, mn."
3770,2003,LOST POWER ON FINAL. LANDED SHORT IN TREES. WATER IN FUEL. LEAKY FUEL CAP. HAD BEEN LEFT OUT IN RAIN. (-23) STUDENT,crashed on takeoff and was missing,point in time,"february 7, 1997"
3771,2004,"NARRATIVE: MR. DON GENTRY IS THE BUILDER, OWNER AND PILOT OF N19DG, WHICH WAS INVOLVED IN AN INCIDENT. THE AIRCRAFT",n956s,manufacturer,cessna
3772,2005,NOSED OVER ON TAKEOFF ROLL WHEN ROTATION ATTEMPTED ON TEST FLIGHT. ELEVATOR CABLES HOOKED UP BACKWARDS.            ,sun 'n fun,has part,fly-in
3773,2005,NOSED OVER ON TAKEOFF ROLL WHEN ROTATION ATTEMPTED ON TEST FLIGHT. ELEVATOR CABLES HOOKED UP BACKWARDS.            ,fly-in,part of,sun 'n fun
3774,2006,"NARRATIVE: PILOT STATED TO TWO INTERVIEWING INSPECTORS, HE AND PASSENGERS WERE IN LEVEL FLIGHT AT APPROXIMATELY 250",ameristar flight 918,point in time,"april 11, 1997"
3775,2007,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",2008 Summer Olympics,point in time,2008
3776,2007,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",2008 Summer Olympics,location,Beijing
3777,2007,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",2008 Summer Olympics,country,China
3778,2007,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",Beijing,country,China
3779,2007,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",China,capital,Beijing
3780,2008,AFT CARGO LIGHTO ON CLIMBOUT. LOST PRESSURIZATION. NR3 ENGINE FAILED. RETURNED. CARGO DOOR OPEN. DOOR HIT ENGINE.  ,cruise,has part,engine
3781,2008,AFT CARGO LIGHTO ON CLIMBOUT. LOST PRESSURIZATION. NR3 ENGINE FAILED. RETURNED. CARGO DOOR OPEN. DOOR HIT ENGINE.  ,engine,part of,cruise
3782,2009,YAW STRING CAUGHT IN CANOPY ON TOW. RELEASED. TURNED BACK. HEAVY SINK ON FINAL. STRUCK TREES.                      ,pilot,different from,passenger
3783,2009,YAW STRING CAUGHT IN CANOPY ON TOW. RELEASED. TURNED BACK. HEAVY SINK ON FINAL. STRUCK TREES.                      ,passenger,different from,pilot
3784,2010,(.4)THE PILOT REPORTED THAT HE HAD A TRIP IN THE MORNING. HE REPORTED THAT HE WAS RUNNING LATE AND WAS IN A HURRY. ,2000 Summer Olympics,point in time,2000
3785,2011,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",vfr,subclass of,cessna
3786,2012,"AIRCRAFT CRASHED ON TAKEOFF AND WAS MISSING, SUBJECT OF AN ALNOT. WRECKAGE WAS LOCATED. (.19) ON FEBRUARY 7, 1997, ",ak airport,located in the administrative territorial entity,birchwood
3787,2013,"NARRATIVE: ON MARCH 13, 1997, N956S, A CESSNA MODEL 500, WHILE ON A FUNCTIONAL TEST FLIGHT LANDED WITH THE NOSE GEA",flim,subclass of,compressor
3788,2014,"NARRATIVE: DURING AIRCRAFT ARRIVAL OPERATIONS AT SUN 'N FUN FLY-IN, THE AIRPLANE WAS DIRECTED BY A GROUND MARSHAL T",ifr,instance of,flight plan
3789,2015,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT",carb choke,part of,preflight
3790,2016,ENGINE SIEZED ON CLIMBOUT. LANDED ON SUPER MARKET ROOF. CHANGED OIL PRIOR FLIGHT. FAILED SECURE TEMPERATURE PROBE. ,kotzebue,capital of,alaska
3791,2016,ENGINE SIEZED ON CLIMBOUT. LANDED ON SUPER MARKET ROOF. CHANGED OIL PRIOR FLIGHT. FAILED SECURE TEMPERATURE PROBE. ,alaska,capital,kotzebue
3792,2017,LOST POWER CLIMBOUT TO CRUISE. FAILED VISUALY CHECK FUEL. SUSPECT OUT OF FUEL. LANDED ON ROAD. RAN OFF INTO DITCH. ,n83ga,manufacturer,beechcraft
3793,2018,THE PILOT EXITED THE AIRCRAFT IN ORDER TO ESCORT A DEPLANING PASSENGER. THE STUDENT PILOT RATED PASSENGER WAS LEFT ,fairbanks international,instance of,cessna
3794,2019,HOT SMELL ON TEST FLIGHT. ENIGNE QUIT TURNING BASE. LANDED SHORT. BURNED. EXHAUST WELD BROKE. ILLEGAL MODIFICATION.,part 141,instance of,curriculum
3795,2020,"NARRATIVE: PRIVATE PILOT, IN A SINGLE ENGINE CESSNA, ON A VFR FLIGHT WITH ONE PASSENGER, MADE AN EMERGENCY LANDING ",pitot cover,part of,runway
3796,2021,"NARRATIVE: AIRCRAFT DEPARTED BIRCHWOOD, AK AIRPORT ON A SHORT PLEASURE FLIGHT. THE LEFT MAIN GEAR FAILED TO EXTEND ",runway conditions at steven's village,instance of,extrem
3797,2022,LOST POWER AFTER LIFTOFF. HAD COMPRESSOR STALL. HIT GROUND. CARTWHEELED. MASKING FLIM BLOCKED AIR INTAKE. (-23) ON ,3021,point in time,"december 23, 1996"
3798,2023,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS",gear up,use,inflight
3799,2024,LOST POWER ON CLIMBOUT. SETTLED INTO TREES. CARB CHOKE ON. OVERLOOKED IN PREFLIGHT. (-23) THE PIC REPORTED A LOSS O,thermaling,facet of,glider
3800,2025,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",carb icing,different from,manuel
3801,2025,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",manuel,different from,carb icing
3802,2026,"NARRATIVE: ON APRIL 30, 1997, N83GA, BEECHCRAFT MODEL 200 MADE A LANDING EMERGENCY AFTER THE RIGHT ENGINE FIRE WARN",gear up,different from,climbout
3803,2026,"NARRATIVE: ON APRIL 30, 1997, N83GA, BEECHCRAFT MODEL 200 MADE A LANDING EMERGENCY AFTER THE RIGHT ENGINE FIRE WARN",climbout,different from,gear up
3804,2027,"NARRATIVE: ON DECEMBER 7, 1996, AT APPROXIMATELY 1300 P.M. N5459R, A CESSNA 172F DEPARTED FAIRBANKS INTERNATIONAL A",airport,place served by transport hub,nearby
3805,2028,NARRATIVE: THE FLIGHT WAS CONDUCTED UNDER A PART 141 CURRICULUM FOR A COMMERCIAL RATING. IT WAS THE PILOT'S FIRST S,lost all electrical power,has cause,alternator res
3806,2028,NARRATIVE: THE FLIGHT WAS CONDUCTED UNDER A PART 141 CURRICULUM FOR A COMMERCIAL RATING. IT WAS THE PILOT'S FIRST S,alternator res,has effect,lost all electrical power
3807,2029,DEPARTED IFR. REQUESTED RETURN. BROKE OUT ANGLE TO RUNWAY. DRAGGED WING LANDING. PITOT COVER STILL ON.M (-23) PILOT,rust,has cause,corrosion
3808,2029,DEPARTED IFR. REQUESTED RETURN. BROKE OUT ANGLE TO RUNWAY. DRAGGED WING LANDING. PITOT COVER STILL ON.M (-23) PILOT,corrosion,has effect,rust
3809,2030,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,power loss,facet of,fuel
3810,2031,"NARRATIVE: ON DECEMBER 23, 1996, CONTINENTAL EXPRESS FLIGHT 3021 HAD AN IN-FLIGHT OPENING OF THE MAIN CABIN DOOR. N",1947,point in time,1947
3811,2032,DOOR CAME OPEN INFLIGHT. THROTTLED BACK INTO FEATHER BY MISTAKE. LANDED GEAR UP IN FIELD. COULD FLY WITH DOOR OPEN.,runway,has part,runway 8
3812,2032,DOOR CAME OPEN INFLIGHT. THROTTLED BACK INTO FEATHER BY MISTAKE. LANDED GEAR UP IN FIELD. COULD FLY WITH DOOR OPEN.,runway 8,part of,runway
3813,2033,POWERED GLIDER UNALBE RESTART AFTER THERMALING. TOO LOW RETRACT. ENGINE NO FLAPS LANDED FAST AND HARD. GROUND LOOPE,run on log,uses,control inputs
3814,2033,POWERED GLIDER UNALBE RESTART AFTER THERMALING. TOO LOW RETRACT. ENGINE NO FLAPS LANDED FAST AND HARD. GROUND LOOPE,control inputs,used by,run on log
3815,2034,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,marlboro airport,place served by transport hub,"marlboro, nj"
3816,2035,CABIN DOOR OPENED ON CLIMBOUT. DISTRACTED RETURNED. LANDED GEAR UP. AWARE GEAR UP TOO LATE FOR GO AROUND.          ,lanmding,has effect,burned
3817,2035,CABIN DOOR OPENED ON CLIMBOUT. DISTRACTED RETURNED. LANDED GEAR UP. AWARE GEAR UP TOO LATE FOR GO AROUND.          ,burned,has cause,lanmding
3818,2036,LOST POWER EN ROUTE AFTER SWITCHING TANKS. LANDED ON HIGHWAY. PUSHED TO NEARBY AIRPORT. WATER IN FUEL. SAT OUT.    ,tailwheel,subclass of,rudder control
3819,2037,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",nr2,part of,engine
3820,2037,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",engine,has part,nr2
3821,2038,ENGINE QUIT ON FINAL. HIT LIGHT POLES AND FENCE. WATER RUST IN FUEL. LEAKY RUSTED FUEL CAPS. BAD O RING CORROSION. ,radio,part of,electrical system
3822,2038,ENGINE QUIT ON FINAL. HIT LIGHT POLES AND FENCE. WATER RUST IN FUEL. LEAKY RUSTED FUEL CAPS. BAD O RING CORROSION. ,electrical system,has part,radio
3823,2039,ROUGH ENGINE. POWER LOSS. LANDED SOFT TERRAIN. NOSED OVER FOUND WATER IN FUEL.                                     ,1730,point in time,1730
3824,2040,"AIRCRAFT LANDED ON PRIVATE GRASS STRIP, LOST CONTROL, RAN OFF STRIP, HIT PINE TREES. (.4)THE PILOT STATED THAT WHIL",rotor,has part,drive shaft
3825,2040,"AIRCRAFT LANDED ON PRIVATE GRASS STRIP, LOST CONTROL, RAN OFF STRIP, HIT PINE TREES. (.4)THE PILOT STATED THAT WHIL",drive shaft,part of,rotor
3826,2041,"NARRATIVE: AIRCRAFT WAS CLEARED TO LAND ON RUNWAY 8 (DOWNWIND), BUT THE PILOT DECIDED HE WAS GOING TOO FAST BECAUSE",1999 Atlantic hurricane season,point in time,1999
3827,2042,COLLECTIVE DISCONNECT. DAMAGED ON RUN ON LOG. FAILED PREFLITE COLLECTIVE USED INCORRECT CONTROL INPUTS. UNSKILLED. ,tiedown chains,has part,tied skids
3828,2042,COLLECTIVE DISCONNECT. DAMAGED ON RUN ON LOG. FAILED PREFLITE COLLECTIVE USED INCORRECT CONTROL INPUTS. UNSKILLED. ,tied skids,part of,tiedown chains
3829,2043,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",cruise altitude,part of,flight
3830,2044,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,preflight,followed by,refueling
3831,2044,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,refueling,follows,preflight
3832,2045,LOUD POP ON TAKEOFF ROLL. LOST RUDDER CONTROL. EXITED RWY INTO CORNFIELD. HAD FAILED TO LOCK THE TAILWHEEL. (-23) M,John F. Kennedy Airport,place served by transport hub,"Washington, D.C."
3833,2045,LOUD POP ON TAKEOFF ROLL. LOST RUDDER CONTROL. EXITED RWY INTO CORNFIELD. HAD FAILED TO LOCK THE TAILWHEEL. (-23) M,"Washington, D.C.",owner of,John F. Kennedy Airport
3834,2046,LOST OIL PRESSURE NR2 ENGINE. LANDED MDT. OIL CAP CAME LOOSE. SIPHENED OIL PUT IN SEVEN QTS CONTINUED TO SVH.      ,crashed on takeoff,facet of,ferry his airplane from a privat
3835,2047,"NARRATIVE: PILOT ADVISED THAT AFTER DEPARTURE ALL RADIOS WENT OUT. HE CIRCLED PATTERN, CHECKED ELECTRICAL SYSTEM AN",runway,different from,ground loop
3836,2047,"NARRATIVE: PILOT ADVISED THAT AFTER DEPARTURE ALL RADIOS WENT OUT. HE CIRCLED PATTERN, CHECKED ELECTRICAL SYSTEM AN",ground loop,different from,runway
3837,2048,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL",pa12,instance of,float
3838,2049,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,nose gear,part of,prefligh
3839,2049,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,prefligh,has part,nose gear
3840,2050,SKIDDED AND NOSED OVER LANDING ON 900 FT LONG GRAVEL STRIP. FOUND SPRAY CAN WEDGED UNDER RIGHT RUDDER PEDAL.       ,kitty hawk,instance of,aircar
3841,2051,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,aircraft engine quit,has effect,emergency landing
3842,2051,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,emergency landing,has cause,aircraft engine quit
3843,2052,THE SCHEDULED COMMUTER FLIGHT WAS AT CRUISE ALTITUDE WHEN THE CARGO DOOR OPENED IN FLIGHT AND STRUCK THE SIDE OF TH,preflight,practiced by,pilot
3844,2052,THE SCHEDULED COMMUTER FLIGHT WAS AT CRUISE ALTITUDE WHEN THE CARGO DOOR OPENED IN FLIGHT AND STRUCK THE SIDE OF TH,pilot,field of this occupation,preflight
3845,2053,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,piper arrow,instance of,"pa-28r-200, n15428"
3846,2053,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,"pa-28r-200, n15428",instance of,piper arrow
3847,2054,NARRATIVE: THE PILOT CONTACTED THE INVESTIGATION INSPECTOR SHORTLY AFTER THIS INCIDENT OCCURRED AND PROVIDED THE FO,flight coa142,point in time,"june 14, 1997"
3848,2056,RUDDER BLOCKED LANDING. RAN OFF SIDE RUNWAY. GROUND LOOPED. OIL CAN ROLLED UNDER LEFT PEDAL FROM BACK FLOOR AREA. (,oil chge,use,fuel flush
