,c5_id,c119_input,c119_entity_linking,mentions,labels,entities,qids
1213,20040405029859A,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,"[['JZI', Entity(wikidata_entity_id=Q1836219, wikipedia_entity_title=Charleston Executive Airport), None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",JZI,,Charleston Executive Airport,Q1836219
1214,20040405029859A,(-23) AIRCRAFT DEPARTED JZI AND THE AIRCRAFT'S LEFT ENGINE FAILED SHORTLY AFTER TAKEOFF. THE AIRCRAFT IMPACTED THE ,"[['JZI', Entity(wikidata_entity_id=Q1836219, wikipedia_entity_title=Charleston Executive Airport), None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",TAKEOFF,,Takeoff,Q854248
1215,20040410005949A,"(-23) PILOT T.O. FROM HIS PRIVATE STRIP, CLIMBED TO 6000FT AND WENT INVERTED DURING AN ACROBATIC MANEUVER (AEROBATI","[['AEROBATI', Entity not linked to a knowledge base, None]]",AEROBATI,,,
1216,20040201003099A,"(-23) ON FEBRUARY 1, 2004, AT 1700 EASTERN STANDARD TIME, A SAAB 340A, N158SD, OPERATED BY SHUTTLE AMERICA INC. (UH","[['SAAB 340A', Entity(wikidata_entity_id=Q277491, wikipedia_entity_title=Saab 340), None], ['SHUTTLE AMERICA INC', Entity not linked to a knowledge base, 'ORG']]",SAAB 340A,,Saab 340,Q277491
1217,20040609010269A,"(-23) ON JUNE 9, 2004, AT 2208 MDT, A CESSNA 172, N9474L, REGISTERED TO CIVIL AIR PATROL, OPERATING AS A PUBLIC USE","[['CESSNA', Entity(wikidata_entity_id=Q308889, wikipedia_entity_title=Cessna), None], ['CIVIL AIR PATROL', Entity(wikidata_entity_id=Q781210, wikipedia_entity_title=Civil Air Patrol), 'ORG']]",CESSNA,,Cessna,Q308889
1218,20040608017419A,"(-23) ACCORDING TO EYEWITNESSES, THE NONCERTIFICATED PILOT WAS DOING HAMMERHEAD STALLS IN AN UNREGISTERED HOMEBUILT","[['HAMMERHEAD', Entity not linked to a knowledge base, None]]",HAMMERHEAD,,,
1219,20040527012379I,(-23) AIRCRAFT BATTERY FAILED TO START THE AIRCRAFT. PILOT ATTEMPTED TO CHARGE BATTERY UNSUCCESSFULLY. PILOT THEN J,"[['CRAFT', Entity not linked to a knowledge base, None]]",CRAFT,,,
1220,20040603017449A,(-23) AIRCRAFT IMPACTED TREES/TERRAIN SHORTLY AFTER DEPARTURE FROM RUNWAY 32. THE AIRCRAFT WAS DESTROYED AND NO POS,"[['RUNWAY 32', Entity not linked to a knowledge base, None]]",RUNWAY 32,,,
1221,20040915034019A,"(-23) ON SEPTEMBER 15, 2004, ON ABOUT 1200, AN AIR TRACTOR INC. AT-502-B AIRCRAFT N90375, REGISTERED TO GLADEVIEW A","[['TRACTOR INC', Entity not linked to a knowledge base, None], ['GLADEVIEW A', Entity not linked to a knowledge base, 'ORG']]",TRACTOR INC,,,
1222,20040727017349A,"(-23) ^PRIVACY DATA OMITTED^ ON 7-26-04 PILOT IN COMMAND, AVERON J. ROSSER HAD DEPARTED THE BETTLES, ALASKA AIRPORT","[['AVER', Entity not linked to a knowledge base, None], ['J. ROSSER', Entity not linked to a knowledge base, 'PERSON'], ['ALASKA AIRPORT', Entity not linked to a knowledge base, 'FAC']]",AVER,,,
1223,20040925025079A,(-23) FUEL CONTAMINATION IN AIRFRAME FUEL FILTER AS WELL AS IN FUEL FILTER AND ENGINE DRIVEN FUEL PUMP FILTER. THE ,"[['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['EL', Entity not linked to a knowledge base, None]]",FUEL,,Fuel,Q42501
1224,20040925025079A,(-23) FUEL CONTAMINATION IN AIRFRAME FUEL FILTER AS WELL AS IN FUEL FILTER AND ENGINE DRIVEN FUEL PUMP FILTER. THE ,"[['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['EL', Entity not linked to a knowledge base, None]]",FUEL,,Fuel,Q42501
1225,20040925025079A,(-23) FUEL CONTAMINATION IN AIRFRAME FUEL FILTER AS WELL AS IN FUEL FILTER AND ENGINE DRIVEN FUEL PUMP FILTER. THE ,"[['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['FUEL', Entity(wikidata_entity_id=Q42501, wikipedia_entity_title=Fuel), None], ['EL', Entity not linked to a knowledge base, None]]",EL,,,
1226,20040813018609I,(-23) PILOT TATOM DEPARTED THE SOUTH HELIPAD AT ST. FRANCIS HOSPITAL ON A MAINTENANCE FLIGHT. DURING THE FLIGHT BOT,"[['SOUTH HELIPAD', Entity not linked to a knowledge base, None], ['ST. FRANCIS HOSPITAL', Entity not linked to a knowledge base, 'ORG']]",SOUTH HELIPAD,,,
1227,20041021024859A,"(-23) N3889B, A BE-35-F35, CO-OWNED AND REGISTERED TO H.N. AND PATRICIA MCCUTCHEN, WAS BASED AT THE STILLWATER, OK ","[['BE-35-F35', Entity not linked to a knowledge base, None], ['H.N.', Entity not linked to a knowledge base, 'PERSON'], ['PATRICIA MCCUTCHEN', Entity not linked to a knowledge base, 'PERSON'], ['STILLWATER', Entity(wikidata_entity_id=Q852714, wikipedia_entity_title=Stillwater, Oklahoma), 'ORG'], ['OK', Entity(wikidata_entity_id=Q1649, wikipedia_entity_title=Oklahoma), 'GPE']]",BE-35-F35,,,
1228,20041026029939A,(-23) AIRCRAFT VEERED OFF THE RWY TO THE RIGHT ON PRIVATE AIRSTRIP UNDER PRESUMED ATTEMPT TO TAKE-OFF STRIKING RIGH,"[['RW', Entity not linked to a knowledge base, None]]",RW,,,
1229,20041202029289I,(-23) PILOT REPORTED THE LANDING GEAR RETRACTED DURING TAKE-OFF ROLL. PILOT FURTHER REPORTED THAT PRIOR TO EGRESSIN,"[['EGRESSIN', Entity not linked to a knowledge base, None]]",EGRESSIN,,,
1230,20041201033869I,"(-23) ON DECEMBER 1, 2004, AT APPROXIMATELY 1630 HOURS CST, A BEECHCRAFT BE-23-A23, N1443L, COLLIDED WITH TREES WHI","[['BEECHCRAFT', Entity(wikidata_entity_id=Q634227, wikipedia_entity_title=Beechcraft), None], ['BE-23-A23', Entity not linked to a knowledge base, None], ['TREES WHI', Entity not linked to a knowledge base, None]]",BEECHCRAFT,,Beechcraft,Q634227
1231,20041201033869I,"(-23) ON DECEMBER 1, 2004, AT APPROXIMATELY 1630 HOURS CST, A BEECHCRAFT BE-23-A23, N1443L, COLLIDED WITH TREES WHI","[['BEECHCRAFT', Entity(wikidata_entity_id=Q634227, wikipedia_entity_title=Beechcraft), None], ['BE-23-A23', Entity not linked to a knowledge base, None], ['TREES WHI', Entity not linked to a knowledge base, None]]",BE-23-A23,,,
1232,20041201033869I,"(-23) ON DECEMBER 1, 2004, AT APPROXIMATELY 1630 HOURS CST, A BEECHCRAFT BE-23-A23, N1443L, COLLIDED WITH TREES WHI","[['BEECHCRAFT', Entity(wikidata_entity_id=Q634227, wikipedia_entity_title=Beechcraft), None], ['BE-23-A23', Entity not linked to a knowledge base, None], ['TREES WHI', Entity not linked to a knowledge base, None]]",TREES WHI,,,
1233,20041010029579A,(-23) THE PILOT OF THE FLOAT EQUIPPED AIRPLANE AND HIS 3 PASSENGERS DEPARTED A FISHING LODGE SHORTLY AFTER DAWN. TH,"[['D', Entity not linked to a knowledge base, None], ['N', Entity not linked to a knowledge base, None]]",D,,,
1234,20041010029579A,(-23) THE PILOT OF THE FLOAT EQUIPPED AIRPLANE AND HIS 3 PASSENGERS DEPARTED A FISHING LODGE SHORTLY AFTER DAWN. TH,"[['D', Entity not linked to a knowledge base, None], ['N', Entity not linked to a knowledge base, None]]",N,,,
1235,20041013027419I,(-23) AIRCRAFT WAS STOPPED ON TAXIWAY ECHO IN LINE FOR TAKEOFF. AN AMERICAN AIRLINES BAGGAGE CART BROKE AWAY FROM T,"[['TAXIWAY ECHO', Entity not linked to a knowledge base, None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), 'ORG'], ['AMERICAN', Entity not linked to a knowledge base, 'ORG'], ['ES', Entity not linked to a knowledge base, None], ['T', Entity not linked to a knowledge base, 'ORG']]",TAXIWAY ECHO,,,
1236,20041202030719A,"(-23) THE PURPOSE OF THE FLIGHT WAS FOR A MAINTENANCE CHECK OF THE PRESSURIZATION SYSTEM, THE AILERON TRIM AND THE ","[['AILERON TRIM', Entity not linked to a knowledge base, None]]",AILERON TRIM,,,
1237,20050102001179I,"(-23) WHILE BEING TOWED TO GATE 22, NWAA, A-320 AIRCRAFT, N327NW COLLIDED WITH THE TUG WHEN THE TUG APPLIED THE BRA","[['NWAA', Entity not linked to a knowledge base, None], ['A-320 AIRCRAFT', Entity not linked to a knowledge base, None]]",NWAA,,,
1238,20050102001179I,"(-23) WHILE BEING TOWED TO GATE 22, NWAA, A-320 AIRCRAFT, N327NW COLLIDED WITH THE TUG WHEN THE TUG APPLIED THE BRA","[['NWAA', Entity not linked to a knowledge base, None], ['A-320 AIRCRAFT', Entity not linked to a knowledge base, None]]",A-320 AIRCRAFT,,,
1239,20050114000899A,"(-23) AIRCRAFT N42WA DEPARTED RWY 27 ON IFR FLIGHT PLAN. AIRCRAFT ROTATED NORMALLY. AT 50 FT ALT, AIRCRAFT BEGAN CL","[['AIRCRAFT N42WA', Entity not linked to a knowledge base, None], ['RWY 27', Entity not linked to a knowledge base, 'ORG'], ['IFR', Entity(wikidata_entity_id=Q847919, wikipedia_entity_title=Instrument flight rules), None], ['AIRCRAFT BEGAN CL', Entity not linked to a knowledge base, None]]",AIRCRAFT N42WA,,,
1240,20050324006879A,(-23) THE PILOT REPORTED THAT THE ENGINE BEGAN RUNNING ERRATICALLY AND LOSING POWER FOUR MINUTES AFTER TAKEOFF. HE ,"[['INE', Entity not linked to a knowledge base, None], ['EGAN', Entity not linked to a knowledge base, None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",INE,,,
1241,20050324006879A,(-23) THE PILOT REPORTED THAT THE ENGINE BEGAN RUNNING ERRATICALLY AND LOSING POWER FOUR MINUTES AFTER TAKEOFF. HE ,"[['INE', Entity not linked to a knowledge base, None], ['EGAN', Entity not linked to a knowledge base, None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",EGAN,,,
1242,20050324006879A,(-23) THE PILOT REPORTED THAT THE ENGINE BEGAN RUNNING ERRATICALLY AND LOSING POWER FOUR MINUTES AFTER TAKEOFF. HE ,"[['INE', Entity not linked to a knowledge base, None], ['EGAN', Entity not linked to a knowledge base, None], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",TAKEOFF,,Takeoff,Q854248
1243,20050215002639A,(-23) THE PILOT ^PRIVACY D^ STATED THAT HE AND ^PRIVACY DAT^ FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,"[['KOYUKUK', Entity(wikidata_entity_id=Q79685, wikipedia_entity_title=Koyukuk, Alaska), None], ['BELLANCA SCOUT', Entity(wikidata_entity_id=Q4743344, wikipedia_entity_title=American Champion Scout), None], ['GC', Entity not linked to a knowledge base, None]]",KOYUKUK,,"Koyukuk, Alaska",Q79685
1244,20050215002639A,(-23) THE PILOT ^PRIVACY D^ STATED THAT HE AND ^PRIVACY DAT^ FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,"[['KOYUKUK', Entity(wikidata_entity_id=Q79685, wikipedia_entity_title=Koyukuk, Alaska), None], ['BELLANCA SCOUT', Entity(wikidata_entity_id=Q4743344, wikipedia_entity_title=American Champion Scout), None], ['GC', Entity not linked to a knowledge base, None]]",BELLANCA SCOUT,,American Champion Scout,Q4743344
1245,20050215002639A,(-23) THE PILOT ^PRIVACY D^ STATED THAT HE AND ^PRIVACY DAT^ FLEW DOWN TO KOYUKUK TO WORK ON HIS BELLANCA SCOUT 8GC,"[['KOYUKUK', Entity(wikidata_entity_id=Q79685, wikipedia_entity_title=Koyukuk, Alaska), None], ['BELLANCA SCOUT', Entity(wikidata_entity_id=Q4743344, wikipedia_entity_title=American Champion Scout), None], ['GC', Entity not linked to a knowledge base, None]]",GC,,,
1246,20050504010229A,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ","[['SIKORSKY', Entity(wikidata_entity_id=Q549189, wikipedia_entity_title=Sikorsky Aircraft), None], ['S-70A', Entity(wikidata_entity_id=Q189491, wikipedia_entity_title=Sikorsky UH-60 Black Hawk), None], ['N160LA', Entity not linked to a knowledge base, None], ['APU DO', Entity not linked to a knowledge base, None]]",SIKORSKY,,Sikorsky Aircraft,Q549189
1247,20050504010229A,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ","[['SIKORSKY', Entity(wikidata_entity_id=Q549189, wikipedia_entity_title=Sikorsky Aircraft), None], ['S-70A', Entity(wikidata_entity_id=Q189491, wikipedia_entity_title=Sikorsky UH-60 Black Hawk), None], ['N160LA', Entity not linked to a knowledge base, None], ['APU DO', Entity not linked to a knowledge base, None]]",S-70A,,Sikorsky UH-60 Black Hawk,Q189491
1248,20050504010229A,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ","[['SIKORSKY', Entity(wikidata_entity_id=Q549189, wikipedia_entity_title=Sikorsky Aircraft), None], ['S-70A', Entity(wikidata_entity_id=Q189491, wikipedia_entity_title=Sikorsky UH-60 Black Hawk), None], ['N160LA', Entity not linked to a knowledge base, None], ['APU DO', Entity not linked to a knowledge base, None]]",N160LA,,,
1249,20050504010229A,"(-23) A SIKORSKY S-70A, N160LA, ENCOUNTERED A VIBRATION AFTER THE APU DOOR STRUCK A MAIN ROTOR BLADE INFLIGHT NEAR ","[['SIKORSKY', Entity(wikidata_entity_id=Q549189, wikipedia_entity_title=Sikorsky Aircraft), None], ['S-70A', Entity(wikidata_entity_id=Q189491, wikipedia_entity_title=Sikorsky UH-60 Black Hawk), None], ['N160LA', Entity not linked to a knowledge base, None], ['APU DO', Entity not linked to a knowledge base, None]]",APU DO,,,
1250,20050521016029A,(-23) ACCORDING TO THE PILOT HE HAD SERVICED THE AIRCRAFT BRAKES BY ADDING FLUID TO THE BRAKES RESERVOIR. DURING TH,"[['KES', Entity not linked to a knowledge base, None], ['BRAKES', Entity(wikidata_entity_id=Q1534839, wikipedia_entity_title=Brake), None]]",KES,,,
1251,20050521016029A,(-23) ACCORDING TO THE PILOT HE HAD SERVICED THE AIRCRAFT BRAKES BY ADDING FLUID TO THE BRAKES RESERVOIR. DURING TH,"[['KES', Entity not linked to a knowledge base, None], ['BRAKES', Entity(wikidata_entity_id=Q1534839, wikipedia_entity_title=Brake), None]]",BRAKES,,Brake,Q1534839
1252,20050429009279I,(-23) THE PILOT WAS TAXIING THE AIRCRAFT TO PARKING FOLLOWING A CARGO TRIP. UPON REACHING A POINT WHERE THE TAXIWAY,"[['CARGO', Entity(wikidata_entity_id=Q319224, wikipedia_entity_title=Cargo), None]]",CARGO,,Cargo,Q319224
1253,20050427006199A,"(-23) AT APPROXIMATELY 0830 CST ON APRIL 27, 2005, A ROBINSON R22 HELICOPTER WITH A COMMERCIAL PILOT AND PASSENGER ","[['ROBINSON R22', Entity(wikidata_entity_id=Q39652, wikipedia_entity_title=Robinson R22), None]]",ROBINSON R22,,Robinson R22,Q39652
1254,20050914024069A,"(-23) NAVION, N2401T SUSTAINED SUBSTANTIAL DAMAGE TO ITS RIGHT WING AND HORIZONTAL STABILIZER AFTER LOSING POWER DU","[['2401', Entity not linked to a knowledge base, None]]",2401,,,
1255,20050611011949I,(-23) AIRCRAFT OWNER/PILOT: INSTALLED RECENTLY OVERHAULED NOSEGEAR ASSEMBLY. INSTALLATION REQUIRED NUMEROUS GEAR AC,"[['NOSEGEAR', Entity(wikidata_entity_id=Q263421, wikipedia_entity_title=Landing gear), None]]",NOSEGEAR,,Landing gear,Q263421
1256,20050622015789A,"(-23) ON JUNE 200, 2005, ABOUT 1800 MOUNTAIN STANDARD TIME, A BEECH 76, N5274M, IMPACTED TERRAIN DURING AN ATTEMPTE","[['BEECH', Entity(wikidata_entity_id=Q25403, wikipedia_entity_title=Beech), None]]",BEECH,,Beech,Q25403
1257,20050627013759A,"(-23) ON JUNE 27, 2005 AT APPROXIMATELY 1820 HRS PDT, A B-727, N357KP, OPERATED BY CAPITAL AIR CARGO (C8GA), WAS PU","[['B-727', Entity(wikidata_entity_id=Q6409, wikipedia_entity_title=Boeing 727), None], ['CAPITAL AIR CARGO', Entity not linked to a knowledge base, 'ORG'], ['C8GA', Entity not linked to a knowledge base, 'ORG'], ['PU', Entity not linked to a knowledge base, 'ORG']]",B-727,,Boeing 727,Q6409
1258,20050617033919A,"(-23) ON JUNE 17, 2005, AT 1659 EASTERN DAYLIGHT TIME, A CESSNA 414, N1654T, WAS SUBSTANTIALLY DAMAGED DURING OVERR","[['CESSNA 414', Entity(wikidata_entity_id=Q1057233, wikipedia_entity_title=Cessna 414), None]]",CESSNA 414,,Cessna 414,Q1057233
1259,20050608016729I,(-23) THE PILOT FAILED TO TAKE TOW BAR OFF PRIOR TO ENGINE START UP. PROPS MADE CONTACT WITH THE TOW BAR. PILOT DID,"[['T', Entity not linked to a knowledge base, None], ['T', Entity not linked to a knowledge base, None]]",T,,,
1260,20050608016729I,(-23) THE PILOT FAILED TO TAKE TOW BAR OFF PRIOR TO ENGINE START UP. PROPS MADE CONTACT WITH THE TOW BAR. PILOT DID,"[['T', Entity not linked to a knowledge base, None], ['T', Entity not linked to a knowledge base, None]]",T,,,
1261,20051108026669A,"(-23) THE AIRMAN STATED HE WAS DEPARTING THE GRASS RUNWAY 26 AT BELTZVILLE, PA. JUST AFTER TAKEOFF AT APPROXIMATELY","[['GRASS RUNWAY 26', Entity not linked to a knowledge base, None], ['BELTZVILLE', Entity(wikidata_entity_id=Q4884820, wikipedia_entity_title=Beltzville State Park), 'ORG'], ['PA', Entity(wikidata_entity_id=Q1400, wikipedia_entity_title=Pennsylvania), 'GPE'], ['TAKEOFF', Entity(wikidata_entity_id=Q854248, wikipedia_entity_title=Takeoff), None]]",GRASS RUNWAY 26,,,
1262,20051208032799A,"(-23) N49815, A CE-152, ON 10/24/2005 WAS SUBJECT TO THE RISING WATER OF A TROPICAL HURRICANE AND RENDERED A CONSTR","[['15', Entity not linked to a knowledge base, None], ['CE-152', Entity(wikidata_entity_id=Q18881849), None]]",15,,,
1263,20051208032799A,"(-23) N49815, A CE-152, ON 10/24/2005 WAS SUBJECT TO THE RISING WATER OF A TROPICAL HURRICANE AND RENDERED A CONSTR","[['15', Entity not linked to a knowledge base, None], ['CE-152', Entity(wikidata_entity_id=Q18881849), None]]",CE-152,,,Q18881849
1264,20051130032239A,(-23) THE OWNER/PILOT HAD REPLACED THE CABLE AND PULLEY AILERON CONTROL SYSTEM WITH A PUSH-PULL TUBE AND BELLCRANK ,"[['PULLEY', Entity(wikidata_entity_id=Q48378, wikipedia_entity_title=Pulley), None], ['ILERON', Entity not linked to a knowledge base, None]]",PULLEY,,Pulley,Q48378
1265,20051130032239A,(-23) THE OWNER/PILOT HAD REPLACED THE CABLE AND PULLEY AILERON CONTROL SYSTEM WITH A PUSH-PULL TUBE AND BELLCRANK ,"[['PULLEY', Entity(wikidata_entity_id=Q48378, wikipedia_entity_title=Pulley), None], ['ILERON', Entity not linked to a knowledge base, None]]",ILERON,,,
1266,20060226002189I,"(-23) SKYWEST 6379, CRJ7, DEPARTED SAN ANTONIO AT 0715C, FEBRUARY 26, 2006. THEN RETURNED AND LANDED AFTER BURNING ","[['SK', Entity not linked to a knowledge base, None], ['W', Entity not linked to a knowledge base, None], ['SAN ANTONIO', Entity(wikidata_entity_id=Q975, wikipedia_entity_title=San Antonio), 'ORG']]",SK,,,
1267,20060226002189I,"(-23) SKYWEST 6379, CRJ7, DEPARTED SAN ANTONIO AT 0715C, FEBRUARY 26, 2006. THEN RETURNED AND LANDED AFTER BURNING ","[['SK', Entity not linked to a knowledge base, None], ['W', Entity not linked to a knowledge base, None], ['SAN ANTONIO', Entity(wikidata_entity_id=Q975, wikipedia_entity_title=San Antonio), 'ORG']]",W,,,
1268,20060302003989I,"(-23) ASH 6351, CRJ 2, RETURNED TO ONTARIO, CA AT 0723PST WITH A NOSE GEAR ISSUE. (THE ""REMOVE BEFORE FLIGHT"" RED S","[['ASH 6351', Entity not linked to a knowledge base, None], ['J', Entity not linked to a knowledge base, None], ['ONTARIO', Entity(wikidata_entity_id=Q1904, wikipedia_entity_title=Ontario), 'GPE'], ['CA', Entity(wikidata_entity_id=Q99, wikipedia_entity_title=California), 'GPE']]",ASH 6351,,,
1269,20060302003989I,"(-23) ASH 6351, CRJ 2, RETURNED TO ONTARIO, CA AT 0723PST WITH A NOSE GEAR ISSUE. (THE ""REMOVE BEFORE FLIGHT"" RED S","[['ASH 6351', Entity not linked to a knowledge base, None], ['J', Entity not linked to a knowledge base, None], ['ONTARIO', Entity(wikidata_entity_id=Q1904, wikipedia_entity_title=Ontario), 'GPE'], ['CA', Entity(wikidata_entity_id=Q99, wikipedia_entity_title=California), 'GPE']]",J,,,
1270,20051009024969I,(-23) ^PRIVACY DATA OMITTED^ HELICOPTER ENGINE POWER CHECKS WERE BEING CONDUCTED BY PILOT AND ONE CREWMEMBER. DURIN,"[['DURIN', Entity not linked to a knowledge base, None]]",DURIN,,,
1271,20051116028339I,(-23) PILOT DEPARTED DVT ON AN IFR FLIGHT PLAN. WHILE WAITING FOR DEPARTURE RELEASE FROM ATC THE ENTRANCE DOOR WAS ,"[['IFR', Entity(wikidata_entity_id=Q847919, wikipedia_entity_title=Instrument flight rules), None], ['ATC', Entity not linked to a knowledge base, 'ORG']]",IFR,,Instrument flight rules,Q847919
1272,20060331006109I,"(-23) ON ROLL OUT AFTER LANDING THE NOSE WHEEL OF CESSNA CITATION CE-750, N947QS, STRUCK A HOLE ON THE CENTERLINE O","[['CESSNA CITATION', Entity(wikidata_entity_id=Q1057353, wikipedia_entity_title=Cessna Citation family), None], ['-750', Entity not linked to a knowledge base, None]]",CESSNA CITATION,,Cessna Citation family,Q1057353
1273,20060331006109I,"(-23) ON ROLL OUT AFTER LANDING THE NOSE WHEEL OF CESSNA CITATION CE-750, N947QS, STRUCK A HOLE ON THE CENTERLINE O","[['CESSNA CITATION', Entity(wikidata_entity_id=Q1057353, wikipedia_entity_title=Cessna Citation family), None], ['-750', Entity not linked to a knowledge base, None]]",-750,,,
1274,20060316004189I,"(-23) ^PRIVACY DATA OMITTED ON 03-16-06, N101WA, A SC7-3 SKYVAN, PILOTED BY ^PRIVACY DATA O^ IMPACTED THE TAIL OF N","[['101WA', Entity not linked to a knowledge base, None], ['SC7-3', Entity not linked to a knowledge base, None], ['SKYVAN', Entity(wikidata_entity_id=Q698364, wikipedia_entity_title=Short SC.7 Skyvan), None]]",101WA,,,
1275,20060316004189I,"(-23) ^PRIVACY DATA OMITTED ON 03-16-06, N101WA, A SC7-3 SKYVAN, PILOTED BY ^PRIVACY DATA O^ IMPACTED THE TAIL OF N","[['101WA', Entity not linked to a knowledge base, None], ['SC7-3', Entity not linked to a knowledge base, None], ['SKYVAN', Entity(wikidata_entity_id=Q698364, wikipedia_entity_title=Short SC.7 Skyvan), None]]",SC7-3,,,
1276,20060316004189I,"(-23) ^PRIVACY DATA OMITTED ON 03-16-06, N101WA, A SC7-3 SKYVAN, PILOTED BY ^PRIVACY DATA O^ IMPACTED THE TAIL OF N","[['101WA', Entity not linked to a knowledge base, None], ['SC7-3', Entity not linked to a knowledge base, None], ['SKYVAN', Entity(wikidata_entity_id=Q698364, wikipedia_entity_title=Short SC.7 Skyvan), None]]",SKYVAN,,Short SC.7 Skyvan,Q698364
